Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Rominigue Kouamé,ml MLI,MF,26.0,9.1,355,411,86.4,6129,1351,166,194,85.6,152,169,89.9,30,34,88.2,0,0.1,0.3,-0.1,4,41,5,1,34,Matches
Joseba Zaldúa,es ESP,DF,31.0,7.8,182,251,72.5,2892,1182,95,107,88.8,73,97,75.3,10,34,29.4,0,0.5,0.9,-0.5,5,11,7,4,15,Matches
Luis Hernández,es ESP,DF,34.0,8.0,257,363,70.8,5409,2776,78,92,84.8,137,170,80.6,41,98,41.8,0,0.4,0.4,-0.4,6,27,1,0,31,Matches
Jorge Meré,es ESP,DF,26.0,7.5,166,233,71.2,3605,1173,45,54,83.3,92,106,86.8,28,66,42.4,0,0.0,0.0,0.0,0,15,1,0,15,Matches
Aiham Ousou,sy SYR,DF,23.0,4.8,142,181,78.5,2765,900,48,60,80.0,75,83,90.4,17,31,54.8,0,0.0,0.2,0.0,0,6,2,0,7,Matches
David Gil,es ESP,GK,29.0,4.1,78,152,51.3,3543,3208,4,4,100.0,18,18,100.0,55,129,42.6,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Fede San Emeterio,es ESP,MF,26.0,1.7,43,52,82.7,818,265,13,15,86.7,21,23,91.3,7,8,87.5,0,0.1,0.2,-0.1,1,3,1,1,4,Matches
Mamadou Mbaye,sn SEN,DF,25.0,3.2,47,84,56.0,996,518,15,21,71.4,20,29,69.0,10,28,35.7,0,0.0,0.0,0.0,0,3,0,0,4,Matches
Sergi Guardiola,es ESP,"FW,MF",32.0,5.5,148,209,70.8,2210,518,83,101,82.2,52,65,80.0,8,23,34.8,1,0.8,0.8,0.2,4,10,2,2,19,Matches
Brian Ocampo,uy URU,"MF,FW",24.0,2.8,83,132,62.9,1347,340,51,66,77.3,15,25,60.0,12,22,54.5,0,0.1,0.2,-0.1,2,3,7,2,9,Matches
Diadie Samassékou,ml MLI,MF,27.0,1.0,45,47,95.7,771,223,23,23,100.0,12,13,92.3,8,8,100.0,0,0.0,0.0,0.0,1,8,0,0,7,Matches
Álvaro Negredo,es ESP,"FW,MF",37.0,0.6,10,22,45.5,165,9,5,10,50.0,3,3,100.0,1,4,25.0,0,0.1,0.1,-0.1,1,0,1,1,0,Matches
Karl Etta,cm CMR,FW,19.0,0.2,2,2,100.0,15,1,1,1,100.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
José Mari,es ESP,"MF,FW",35.0,0.2,16,21,76.2,322,49,5,5,100.0,8,9,88.9,2,4,50.0,0,0.0,0.0,0.0,2,4,0,0,1,Matches
Milutin Osmajić,me MNE,MF,24.0,0.1,2,3,66.7,32,0,1,1,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,Matches
Borja Vázquez,es ESP,FW,18.0,0.0,1,2,50.0,19,15,0,0,0.0,1,1,100.0,0,1,0.0,0,0.1,0.0,-0.1,1,0,1,0,1,Matches
Moussa Diakité,ml MLI,MF,19.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,28.5,38.0,10763,14990,71.8,202974,86219,4837,5694,84.9,4144,5163,80.3,1455,3198,45.5,17,25.2,26.3,-8.2,292,899,219,106,1017,0
Opponent Total,0,0,27.3,38.0,15783,19905,79.3,271822,103062,7651,8676,88.2,6204,7335,84.6,1515,2819,53.7,37,40.2,38.1,-3.2,375,1375,310,92,1679,0
