Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Rubén Sobrino,es ESP,"MF,FW",31.0,18.3,780,24,162,346,279,38,780,41,16,39.0,23,56.1,416,2197,979,27,26,5,39,28,470,78,Matches
Roger Martí,es ESP,FW,32.0,15.1,503,7,33,263,216,53,503,10,3,30.0,6,60.0,309,1260,390,7,15,2,47,20,354,64,Matches
Lucas,br BRA,DF,22.0,17.1,1020,54,306,447,275,14,1020,32,15,46.9,14,43.8,487,2549,1130,30,19,3,22,18,513,65,Matches
Álex Fernández,es ESP,MF,30.0,14.3,775,52,212,405,163,8,775,7,4,57.1,2,28.6,384,1736,783,11,20,1,9,12,463,26,Matches
Maxi Gómez,uy URU,FW,26.0,12.9,361,5,28,159,176,47,361,11,4,36.4,5,45.5,203,877,269,13,10,2,33,20,293,54,Matches
Darwin Machís,ve VEN,MF,30.0,8.7,394,6,53,162,182,16,393,17,6,35.3,9,52.9,218,1393,558,20,20,5,20,11,225,54,Matches
Juanmi,es ESP,FW,30.0,9.7,327,4,27,172,133,23,327,23,9,39.1,13,56.5,200,954,265,7,8,5,28,17,223,40,Matches
Rominigue Kouamé,ml MLI,MF,26.0,9.1,501,14,121,328,58,2,501,10,7,70.0,1,10.0,249,1684,703,16,7,1,8,1,286,5,Matches
Joseba Zaldúa,es ESP,DF,31.0,7.8,320,28,110,117,94,8,320,5,2,40.0,2,40.0,148,617,247,7,7,2,7,3,155,33,Matches
Luis Hernández,es ESP,DF,34.0,8.0,411,34,178,167,69,1,411,0,0,0.0,0,0.0,172,830,559,2,3,0,0,0,217,1,Matches
Jorge Meré,es ESP,DF,26.0,7.5,298,42,148,143,9,3,298,1,1,100.0,0,0.0,115,423,237,2,2,0,0,1,137,0,Matches
Aiham Ousou,sy SYR,DF,23.0,4.8,215,19,114,93,12,2,215,1,1,100.0,0,0.0,124,741,376,2,6,0,3,0,111,0,Matches
David Gil,es ESP,GK,29.0,4.1,166,133,164,2,0,0,166,0,0,0.0,0,0.0,71,454,282,0,0,0,0,0,40,0,Matches
Fede San Emeterio,es ESP,MF,26.0,1.7,67,5,20,41,6,1,67,1,0,0.0,0,0.0,28,108,68,0,0,0,1,0,37,0,Matches
Mamadou Mbaye,sn SEN,DF,25.0,3.2,137,37,81,47,9,4,137,0,0,0.0,0,0.0,35,170,83,0,0,0,2,0,43,0,Matches
Sergi Guardiola,es ESP,"FW,MF",32.0,5.5,281,3,19,143,123,14,281,14,7,50.0,6,42.9,193,860,272,10,7,2,12,10,216,32,Matches
Brian Ocampo,uy URU,"MF,FW",24.0,2.8,179,1,20,76,90,6,179,20,10,50.0,8,40.0,123,1011,548,18,15,1,17,10,130,25,Matches
Diadie Samassékou,ml MLI,MF,27.0,1.0,60,1,16,37,9,0,60,2,2,100.0,0,0.0,33,215,110,2,4,0,2,0,32,1,Matches
Álvaro Negredo,es ESP,"FW,MF",37.0,0.6,32,0,3,11,19,5,32,2,2,100.0,0,0.0,17,57,15,0,0,0,3,0,19,0,Matches
Karl Etta,cm CMR,FW,19.0,0.2,4,0,0,3,1,0,4,0,0,0.0,0,0.0,2,4,0,0,0,0,1,0,2,1,Matches
José Mari,es ESP,"MF,FW",35.0,0.2,23,0,0,19,4,0,23,0,0,0.0,0,0.0,10,55,23,0,0,0,0,0,16,1,Matches
Milutin Osmajić,me MNE,MF,24.0,0.1,5,0,0,0,5,2,5,0,0,0.0,0,0.0,2,10,1,0,0,0,0,0,5,0,Matches
Borja Vázquez,es ESP,FW,18.0,0.0,5,0,2,1,2,0,5,0,0,0.0,0,0.0,3,13,5,0,0,0,0,0,3,1,Matches
Moussa Diakité,ml MLI,MF,19.0,0.0,1,0,1,0,0,0,1,1,0,0.0,1,100.0,1,3,0,0,0,0,0,0,0,0,Matches
Squad Total,0,0,28.5,38.0,19166,2242,6375,8425,4551,570,19163,537,230,42.8,263,49.0,9664,52345,25428,456,422,76,571,343,10662,996,0
Opponent Total,0,0,27.3,38.0,24061,2102,7017,10887,6383,796,24059,807,387,48.0,342,42.4,13220,72327,38991,787,604,170,628,330,15630,1662,0
