Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Stijn van Gassel,nl NED,GK,26.0,34.0,7,0.21,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Siebe Horemans,be BEL,DF,25.0,33.6,59,1.76,50,1,2,5,1,0,6,0.18,5,0,0,1,0,0,Matches
Julian Baas,nl NED,MF,21.0,32.0,80,2.5,35,39,0,2,4,0,11,0.34,3,6,0,0,2,0,Matches
Arthur Zagre,fr FRA,DF,21.0,25.7,40,1.56,28,1,7,1,2,1,7,0.27,6,0,1,0,0,0,Matches
Casper Widell,se SWE,DF,20.0,25.8,17,0.66,15,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Redouan El Yaakoubi,nl NED,"DF,MF",27.0,25.1,32,1.27,30,0,0,1,0,1,7,0.28,6,0,0,1,0,0,Matches
Couhaib Driouech,ma MAR,"FW,MF",21.0,21.3,73,3.42,51,0,15,3,3,1,15,0.7,9,0,6,0,0,0,Matches
Lazaros Lamprou,gr GRE,"FW,MF",25.0,18.0,48,2.67,37,1,3,4,2,1,7,0.39,6,0,0,1,0,0,Matches
Cisse Sandra,be BEL,MF,19.0,18.6,34,1.83,25,1,3,3,0,2,2,0.11,2,0,0,0,0,0,Matches
Troy Parrott,ie IRL,FW,21.0,17.6,43,2.41,24,0,7,7,5,0,4,0.22,4,0,0,0,0,0,Matches
Kenzo Goudmijn,nl NED,"MF,FW",21.0,17.4,50,2.87,37,4,5,2,2,0,6,0.34,4,1,0,1,0,0,Matches
Sven Nieuwpoort,nl NED,DF,30.0,16.3,2,0.12,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Derensili Fernandes,nl NED,"FW,MF",22.0,14.3,52,3.63,38,1,6,4,3,0,1,0.07,1,0,0,0,0,0,Matches
Lance Duijvestijn,nl NED,"MF,FW",24.0,12.2,41,3.37,34,0,2,2,1,2,6,0.49,5,0,0,0,0,1,Matches
Noah Naujoks,nl NED,"MF,FW",21.0,11.7,14,1.2,9,0,0,3,0,2,1,0.09,1,0,0,0,0,0,Matches
Nikolas Agrafiotis,nl NED,FW,23.0,8.4,22,2.6,19,0,1,1,0,1,4,0.47,3,0,0,1,0,0,Matches
Mimeirhel Benita,nl NED,DF,19.0,10.5,12,1.14,8,0,1,2,1,0,3,0.29,1,0,0,1,1,0,Matches
Serano Seymor,nl NED,DF,21.0,4.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kian Fitz-Jim,nl NED,MF,20.0,4.4,12,2.71,8,2,1,0,0,1,1,0.23,1,0,0,0,0,0,Matches
Kik Pierie,nl NED,DF,23.0,3.3,2,0.61,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Siem de Moes,nl NED,DF,19.0,3.2,2,0.62,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Richie Omorowa,se SWE,FW,19.0,5.7,7,1.23,5,0,0,1,1,0,2,0.35,1,0,0,1,0,0,Matches
Oscar Uddenäs,se SWE,"FW,MF",20.0,5.2,9,1.72,6,0,1,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Ian Smeulers,nl NED,DF,23.0,2.0,1,0.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lennard Hartjes,nl NED,MF,20.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mike van Duinen,nl NED,"FW,MF",31.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jeremy Udenhout,nl NED,DF,20.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,23.2,34.0,659,19.38,473,50,54,45,25,12,83,2.44,58,7,7,7,3,1,0
Opponent Total,0,0,25.3,34.0,932,27.41,708,84,42,52,32,14,121,3.56,85,8,3,19,3,3,0
