Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Stijn van Gassel,nl NED,GK,26.0,34.0,1681,1412,1676,4,1,0,1681,1,0,0.0,1,100.0,1047,6081,3794,0,0,0,1,1,890,1,Matches
Siebe Horemans,be BEL,DF,25.0,33.6,2187,207,932,879,394,32,2187,51,32,62.7,15,29.4,953,4980,2370,46,33,6,29,16,1137,91,Matches
Julian Baas,nl NED,MF,21.0,32.0,1700,80,421,913,372,14,1699,19,11,57.9,7,36.8,731,3273,1205,20,17,1,26,13,901,46,Matches
Arthur Zagre,fr FRA,DF,21.0,25.7,1533,90,628,616,308,32,1533,74,43,58.1,28,37.8,772,3894,2256,66,27,16,38,26,809,79,Matches
Casper Widell,se SWE,DF,20.0,25.8,1533,223,934,575,31,17,1533,2,2,100.0,0,0.0,789,3460,1812,6,6,1,9,5,914,1,Matches
Redouan El Yaakoubi,nl NED,"DF,MF",27.0,25.1,1502,161,613,790,107,19,1502,8,5,62.5,3,37.5,773,5325,3033,29,25,1,11,5,857,12,Matches
Couhaib Driouech,ma MAR,"FW,MF",21.0,21.3,995,24,195,405,431,69,995,106,60,56.6,42,39.6,626,6029,3380,123,66,42,61,29,628,147,Matches
Lazaros Lamprou,gr GRE,"FW,MF",25.0,18.0,709,26,110,275,334,70,709,51,23,45.1,24,47.1,450,3341,1615,68,37,21,45,21,487,114,Matches
Cisse Sandra,be BEL,MF,19.0,18.6,806,45,217,426,172,34,806,31,13,41.9,18,58.1,417,2227,827,15,13,2,28,19,481,35,Matches
Troy Parrott,ie IRL,FW,21.0,17.6,510,23,52,208,257,88,510,35,16,45.7,16,45.7,300,1774,894,38,19,27,53,18,361,82,Matches
Kenzo Goudmijn,nl NED,"MF,FW",21.0,17.4,1046,30,225,565,283,22,1046,88,44,50.0,38,43.2,623,4482,2057,54,43,9,31,23,702,39,Matches
Sven Nieuwpoort,nl NED,DF,30.0,16.3,758,101,505,250,6,1,758,0,0,0.0,0,0.0,441,1787,565,1,1,0,2,0,506,0,Matches
Derensili Fernandes,nl NED,"FW,MF",22.0,14.3,641,15,95,242,317,50,641,55,24,43.6,26,47.3,388,2582,1328,44,25,22,43,29,432,107,Matches
Lance Duijvestijn,nl NED,"MF,FW",24.0,12.2,526,13,64,268,204,27,526,21,8,38.1,12,57.1,319,1432,606,16,16,4,18,6,368,73,Matches
Noah Naujoks,nl NED,"MF,FW",21.0,11.7,400,25,92,188,126,25,400,13,4,30.8,8,61.5,173,760,293,6,11,2,23,19,218,28,Matches
Nikolas Agrafiotis,nl NED,FW,23.0,8.4,304,13,22,132,153,46,304,16,3,18.8,13,81.3,155,582,206,7,4,4,31,8,215,44,Matches
Mimeirhel Benita,nl NED,DF,19.0,10.5,608,61,237,235,141,8,608,9,4,44.4,3,33.3,271,1402,496,7,6,1,8,7,307,40,Matches
Serano Seymor,nl NED,DF,21.0,4.1,247,28,143,104,4,1,247,5,3,60.0,2,40.0,164,1045,518,5,1,0,0,1,171,0,Matches
Kian Fitz-Jim,nl NED,MF,20.0,4.4,232,8,47,117,70,8,232,9,6,66.7,3,33.3,130,744,344,11,2,5,11,5,144,11,Matches
Kik Pierie,nl NED,DF,23.0,3.3,240,42,134,95,13,4,240,2,1,50.0,1,50.0,97,496,305,1,1,0,1,1,117,0,Matches
Siem de Moes,nl NED,DF,19.0,3.2,188,19,101,76,11,1,188,3,2,66.7,1,33.3,87,406,147,0,0,1,3,1,92,2,Matches
Richie Omorowa,se SWE,FW,19.0,5.7,205,7,20,90,97,15,205,4,2,50.0,2,50.0,100,343,97,1,3,1,24,10,143,29,Matches
Oscar Uddenäs,se SWE,"FW,MF",20.0,5.2,219,13,50,96,74,15,219,7,1,14.3,6,85.7,103,563,194,6,7,1,13,11,124,36,Matches
Ian Smeulers,nl NED,DF,23.0,2.0,116,15,59,43,15,0,116,2,0,0.0,2,100.0,35,179,33,1,2,0,4,2,40,3,Matches
Lennard Hartjes,nl NED,MF,20.0,1.0,58,0,6,46,8,0,58,4,2,50.0,1,25.0,34,205,98,1,0,0,5,0,32,3,Matches
Mike van Duinen,nl NED,"FW,MF",31.0,1.0,30,1,5,11,16,3,30,4,1,25.0,3,75.0,13,85,50,2,1,0,4,1,16,3,Matches
Jeremy Udenhout,nl NED,DF,20.0,0.1,8,0,3,3,2,0,8,0,0,0.0,0,0.0,4,15,10,0,0,0,0,0,4,0,Matches
Squad Total,0,0,23.2,34.0,18982,2682,7586,7652,3947,601,18981,620,310,50.0,275,44.4,9995,57492,28533,574,366,167,522,277,11096,1026,0
Opponent Total,0,0,25.3,34.0,21797,1930,5809,10179,6006,964,21795,606,284,46.9,283,46.7,12128,69065,36744,731,478,193,550,319,14025,1688,0
