Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Ryan Flamingo,nl NED,"MF,DF",20.0,30.7,4,0,0,25,13,1,8,39,26,0,1,0,174,67,59,53.2,Matches
Vasilios Barkas,gr GRE,GK,29.0,29.0,2,0,0,0,3,0,0,0,2,0,0,0,39,7,0,100.0,Matches
Souffian El Karouani,ma MAR,DF,22.0,27.2,4,0,0,29,24,2,120,17,50,0,0,0,121,29,26,52.7,Matches
Oscar Fraulo,dk DEN,MF,19.0,23.3,4,0,0,23,28,3,23,17,27,0,0,1,120,27,22,55.1,Matches
Hidde ter Avest,nl NED,DF,26.0,22.9,2,0,0,30,20,4,64,23,24,0,0,0,94,30,25,54.5,Matches
Nick Viergever,nl NED,DF,33.0,22.8,1,1,0,11,6,0,8,13,15,0,0,0,79,47,34,58.0,Matches
Othman Boussaid,be BEL,FW,23.0,21.9,2,0,0,5,14,1,94,19,12,0,0,0,131,1,8,11.1,Matches
Can Bozdogan,de GER,MF,22.0,21.8,4,0,0,28,43,1,61,25,36,0,1,0,160,29,30,49.2,Matches
Jens Toornstra,nl NED,"MF,FW",34.0,19.8,3,0,0,24,7,5,141,14,24,0,0,0,101,6,25,19.4,Matches
Mike van der Hoorn,nl NED,DF,30.0,18.5,5,0,0,26,15,1,1,14,18,0,0,0,101,70,31,69.3,Matches
Sam Lammers,nl NED,FW,26.0,17.8,0,0,0,21,28,7,12,4,16,0,0,0,40,46,39,54.1,Matches
Victor Jensen,dk DEN,"MF,FW",23.0,16.4,2,0,0,26,16,3,12,6,19,0,0,0,83,15,27,35.7,Matches
Taylor Booth,us USA,FW,22.0,9.6,0,0,0,8,12,5,57,7,5,0,0,0,41,7,5,58.3,Matches
Mats Seuntjens,nl NED,"FW,MF",31.0,10.6,2,0,0,18,9,3,50,5,5,0,1,0,31,9,15,37.5,Matches
Isac Lidberg,se SWE,FW,24.0,10.5,1,0,0,11,23,4,6,1,5,0,0,0,22,31,39,44.3,Matches
Modibo Sagnan,ml MLI,DF,24.0,9.7,1,0,0,8,2,0,1,8,13,0,1,0,57,24,15,61.5,Matches
Marouan Azarkan,nl NED,FW,21.0,8.8,3,0,0,11,28,2,54,6,12,0,0,0,47,9,17,34.6,Matches
Mark van der Maarel,nl NED,DF,33.0,8.3,2,0,0,15,5,1,7,5,5,0,1,0,29,4,17,19.0,Matches
Yannick Leliendal,nl NED,DF,21.0,5.5,1,0,0,4,7,0,8,7,7,0,0,0,30,6,3,66.7,Matches
Mattijs Branderhorst,nl NED,GK,29.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,100.0,Matches
Ole Romeny,nl NED,"FW,MF",23.0,5.8,0,0,0,3,18,5,10,3,3,0,0,0,21,4,9,30.8,Matches
Zidane Iqbal,iq IRQ,"MF,DF",20.0,5.7,0,0,0,8,5,0,4,3,10,0,0,0,41,2,4,33.3,Matches
Zakaria Labyad,ma MAR,"MF,FW",30.0,3.1,0,0,0,6,3,0,16,2,2,0,0,0,19,6,5,54.5,Matches
Bart Ramselaar,nl NED,"FW,MF",27.0,4.5,0,0,0,1,3,0,8,3,1,0,0,0,19,1,4,20.0,Matches
Niklas Vesterlund,dk DEN,"DF,FW",24.0,3.0,1,0,0,3,2,0,6,1,4,1,0,0,17,3,3,50.0,Matches
Anthony Descotte,be BEL,FW,19.0,2.3,1,0,0,4,0,0,1,1,3,0,0,0,8,0,10,0.0,Matches
Hugo Novoa,es ESP,"DF,FW",20.0,2.3,2,1,1,7,1,0,9,3,3,0,1,0,12,3,2,60.0,Matches
Anastasios Douvikas,gr GRE,FW,23.0,2.0,0,0,0,5,4,1,2,0,1,0,0,0,4,9,10,47.4,Matches
Sean Klaiber,sr SUR,DF,29.0,1.1,0,0,0,0,0,0,4,0,7,0,0,0,12,1,0,100.0,Matches
Jeppe Okkels,dk DEN,"FW,DF",24.0,1.8,0,0,0,1,2,0,7,0,0,0,0,0,7,3,3,50.0,Matches
Adrian Blake,eng ENG,"FW,MF",18.0,0.3,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0.0,Matches
Nazjir Held,cw CUW,DF,17.0,0.3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,Matches
Tim Handwerker,de GER,"FW,DF",25.0,0.2,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0.0,Matches
Silas Andersen,dk DEN,FW,19.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Matches
Jesse van de Haar,nl NED,FW,18.0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
Squad Total,0,0,25.7,34.0,47,2,1,362,345,49,796,246,359,1,6,1,1670,498,488,50.5,0
Opponent Total,0,0,25.0,34.0,49,4,2,356,341,58,590,283,292,3,1,1,1679,488,498,49.5,0
