Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Ryan Flamingo,nl NED,"MF,DF",20.0,30.7,1981,175,706,1065,223,42,1981,26,14,53.8,9,34.6,995,5117,2900,23,18,0,35,22,1158,28,Matches
Vasilios Barkas,gr GRE,GK,29.0,29.0,1092,962,1085,8,0,0,1092,0,0,0.0,0,0.0,578,3408,2007,0,0,0,1,0,447,0,Matches
Souffian El Karouani,ma MAR,DF,22.0,27.2,1541,66,386,705,457,40,1541,48,24,50.0,20,41.7,754,3992,2077,64,48,11,22,19,834,170,Matches
Oscar Fraulo,dk DEN,MF,19.0,23.3,1182,53,214,663,316,53,1182,31,21,67.7,6,19.4,652,3843,1815,47,24,8,44,18,757,67,Matches
Hidde ter Avest,nl NED,DF,26.0,22.9,1402,90,492,544,377,33,1402,9,4,44.4,4,44.4,569,2290,899,16,17,2,12,3,710,117,Matches
Nick Viergever,nl NED,DF,33.0,22.8,1479,174,657,757,70,19,1479,6,3,50.0,3,50.0,782,4250,2777,25,8,0,14,1,912,7,Matches
Othman Boussaid,be BEL,FW,23.0,21.9,1182,10,141,546,517,57,1182,67,34,50.7,29,43.3,736,4910,2365,71,44,20,53,24,848,154,Matches
Can Bozdogan,de GER,MF,22.0,21.8,1326,67,288,769,293,23,1326,46,25,54.3,17,37.0,726,4020,1774,30,25,6,39,17,799,60,Matches
Jens Toornstra,nl NED,"MF,FW",34.0,19.8,978,31,151,411,423,55,978,26,10,38.5,14,53.8,450,1871,846,14,15,4,34,7,536,105,Matches
Mike van der Hoorn,nl NED,DF,30.0,18.5,1221,142,560,617,49,31,1221,7,2,28.6,3,42.9,671,3338,1842,8,2,1,8,0,738,4,Matches
Sam Lammers,nl NED,FW,26.0,17.8,674,9,30,303,348,101,673,32,13,40.6,18,56.3,378,1409,458,18,12,7,69,32,544,120,Matches
Victor Jensen,dk DEN,"MF,FW",23.0,16.4,683,20,109,343,240,76,683,19,5,26.3,13,68.4,322,1766,758,29,20,11,34,13,421,91,Matches
Taylor Booth,us USA,FW,22.0,9.6,401,9,41,156,210,36,401,42,18,42.9,21,50.0,253,1877,825,37,21,14,26,17,272,81,Matches
Mats Seuntjens,nl NED,"FW,MF",31.0,10.6,399,12,56,185,165,34,399,25,6,24.0,15,60.0,207,1403,578,20,13,12,25,13,260,36,Matches
Isac Lidberg,se SWE,FW,24.0,10.5,321,8,25,147,149,54,321,12,6,50.0,4,33.3,181,901,250,14,3,6,33,12,240,66,Matches
Modibo Sagnan,ml MLI,DF,24.0,9.7,590,103,308,259,28,10,590,5,4,80.0,1,20.0,345,2028,1155,4,6,0,7,1,361,1,Matches
Marouan Azarkan,nl NED,FW,21.0,8.8,440,8,59,170,221,23,440,29,16,55.2,10,34.5,304,1967,976,31,22,9,20,15,322,71,Matches
Mark van der Maarel,nl NED,DF,33.0,8.3,488,50,185,254,50,8,488,1,1,100.0,0,0.0,222,1003,556,4,2,0,2,2,280,2,Matches
Yannick Leliendal,nl NED,DF,21.0,5.5,317,20,96,160,65,2,317,7,5,71.4,2,28.6,150,985,543,6,4,0,6,2,154,16,Matches
Mattijs Branderhorst,nl NED,GK,29.0,5.0,151,139,151,0,0,0,151,0,0,0.0,0,0.0,80,450,294,0,0,0,0,0,67,0,Matches
Ole Romeny,nl NED,"FW,MF",23.0,5.8,217,3,23,93,105,21,217,14,5,35.7,7,50.0,141,1024,503,17,16,6,14,12,167,46,Matches
Zidane Iqbal,iq IRQ,"MF,DF",20.0,5.7,453,19,86,281,88,6,453,10,7,70.0,2,20.0,274,1612,908,19,8,1,15,16,319,15,Matches
Zakaria Labyad,ma MAR,"MF,FW",30.0,3.1,129,1,23,54,54,3,129,4,1,25.0,3,75.0,60,246,107,4,3,0,12,2,79,23,Matches
Bart Ramselaar,nl NED,"FW,MF",27.0,4.5,192,6,24,82,90,16,192,10,2,20.0,7,70.0,120,814,451,16,9,4,7,1,133,31,Matches
Niklas Vesterlund,dk DEN,"DF,FW",24.0,3.0,167,11,59,75,34,3,167,2,2,100.0,0,0.0,62,181,92,2,2,1,6,0,77,13,Matches
Anthony Descotte,be BEL,FW,19.0,2.3,71,1,5,33,34,8,71,5,1,20.0,3,60.0,42,216,78,4,4,2,7,7,50,19,Matches
Hugo Novoa,es ESP,"DF,FW",20.0,2.3,125,5,41,44,42,1,125,4,1,25.0,2,50.0,44,383,203,8,4,0,8,2,56,6,Matches
Anastasios Douvikas,gr GRE,FW,23.0,2.0,69,0,1,41,27,7,69,4,2,50.0,1,25.0,41,245,97,6,1,3,10,2,55,13,Matches
Sean Klaiber,sr SUR,DF,29.0,1.1,104,4,30,55,21,1,104,3,2,66.7,1,33.3,39,183,98,2,3,0,1,0,54,7,Matches
Jeppe Okkels,dk DEN,"FW,DF",24.0,1.8,76,0,12,27,39,5,76,4,2,50.0,2,50.0,40,361,245,10,8,2,3,2,52,17,Matches
Adrian Blake,eng ENG,"FW,MF",18.0,0.3,21,0,0,7,14,4,21,2,2,100.0,0,0.0,15,91,62,3,1,0,1,0,17,6,Matches
Nazjir Held,cw CUW,DF,17.0,0.3,14,1,5,5,4,0,14,0,0,0.0,0,0.0,9,34,21,0,0,0,0,0,9,0,Matches
Tim Handwerker,de GER,"FW,DF",25.0,0.2,12,0,4,6,2,0,12,0,0,0.0,0,0.0,3,16,9,0,0,0,1,1,6,0,Matches
Silas Andersen,dk DEN,FW,19.0,0.1,10,0,2,8,0,0,10,0,0,0.0,0,0.0,3,6,0,0,0,0,0,0,7,0,Matches
Jesse van de Haar,nl NED,FW,18.0,0.1,5,0,0,1,4,0,5,0,0,0.0,0,0.0,1,0,0,0,0,0,1,0,3,0,Matches
Squad Total,0,0,25.7,34.0,19513,2199,6055,8874,4759,772,19512,500,238,47.6,217,43.4,10249,56240,28569,552,363,130,570,263,11744,1392,0
Opponent Total,0,0,25.0,34.0,20773,2543,7169,9264,4526,757,20767,632,290,45.9,287,45.4,11260,62694,32010,565,410,153,556,286,12899,1217,0
