Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Mats Seuntjens,nl NED,"FW,MF",31.0,10.6,179,293,61.1,3789,1424,66,85,77.6,68,104,65.4,38,83,45.8,1,2.2,2.0,-1.2,21,19,11,1,33,Matches
Isac Lidberg,se SWE,FW,24.0,10.5,117,202,57.9,1508,195,72,110,65.5,34,51,66.7,2,4,50.0,3,1.2,0.3,1.8,10,4,2,0,7,Matches
Modibo Sagnan,ml MLI,DF,24.0,9.7,384,466,82.4,8078,2947,112,126,88.9,220,242,90.9,50,89,56.2,0,0.0,0.1,0.0,2,27,1,0,37,Matches
Marouan Azarkan,nl NED,FW,21.0,8.8,237,342,69.3,3771,1316,119,144,82.6,79,111,71.2,24,52,46.2,1,1.2,1.9,-0.2,15,19,23,7,45,Matches
Mark van der Maarel,nl NED,DF,33.0,8.3,334,414,80.7,6225,2479,122,132,92.4,179,213,84.0,32,54,59.3,0,0.6,0.8,-0.6,5,27,1,1,32,Matches
Yannick Leliendal,nl NED,DF,21.0,5.5,193,249,77.5,2934,957,102,116,87.9,67,90,74.4,12,27,44.4,0,0.1,0.1,-0.1,3,15,3,0,17,Matches
Mattijs Branderhorst,nl NED,GK,29.0,5.0,96,145,66.2,2873,2187,19,19,100.0,42,46,91.3,35,80,43.8,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Ole Romeny,nl NED,"FW,MF",23.0,5.8,119,156,76.3,1834,353,64,75,85.3,38,50,76.0,10,18,55.6,0,0.2,0.2,-0.2,4,8,2,0,14,Matches
Zidane Iqbal,iq IRQ,"MF,DF",20.0,5.7,336,389,86.4,6405,1852,133,143,93.0,162,180,90.0,38,50,76.0,0,0.2,0.4,-0.2,6,38,2,0,56,Matches
Zakaria Labyad,ma MAR,"MF,FW",30.0,3.1,61,98,62.2,1103,443,28,39,71.8,19,25,76.0,12,24,50.0,1,0.7,0.5,0.3,7,5,3,2,7,Matches
Bart Ramselaar,nl NED,"FW,MF",27.0,4.5,113,147,76.9,1721,359,61,72,84.7,43,53,81.1,5,6,83.3,1,0.3,0.3,0.7,7,11,5,0,23,Matches
Niklas Vesterlund,dk DEN,"DF,FW",24.0,3.0,97,134,72.4,1592,392,46,54,85.2,39,56,69.6,7,14,50.0,0,0.5,0.1,-0.5,1,1,1,0,5,Matches
Anthony Descotte,be BEL,FW,19.0,2.3,30,42,71.4,432,85,16,18,88.9,10,16,62.5,2,4,50.0,0,0.7,0.1,-0.7,4,1,2,0,5,Matches
Hugo Novoa,es ESP,"DF,FW",20.0,2.3,66,93,71.0,981,394,40,46,87.0,19,29,65.5,4,11,36.4,0,0.1,0.1,-0.1,2,2,1,0,9,Matches
Anastasios Douvikas,gr GRE,FW,23.0,2.0,28,45,62.2,337,52,16,26,61.5,7,12,58.3,1,1,100.0,0,0.3,0.1,-0.3,2,4,2,0,3,Matches
Sean Klaiber,sr SUR,DF,29.0,1.1,70,92,76.1,1429,612,26,29,89.7,28,40,70.0,13,15,86.7,0,0.0,0.1,0.0,0,14,4,1,13,Matches
Jeppe Okkels,dk DEN,"FW,DF",24.0,1.8,43,62,69.4,596,184,26,32,81.3,14,22,63.6,1,3,33.3,1,0.8,0.4,0.2,5,2,4,1,7,Matches
Adrian Blake,eng ENG,"FW,MF",18.0,0.3,14,16,87.5,298,97,6,7,85.7,5,5,100.0,3,3,100.0,1,0.1,0.1,0.9,2,2,2,1,2,Matches
Nazjir Held,cw CUW,DF,17.0,0.3,7,10,70.0,167,73,2,2,100.0,4,5,80.0,1,1,100.0,0,0.0,0.0,0.0,0,3,1,1,0,Matches
Tim Handwerker,de GER,"FW,DF",25.0,0.2,3,6,50.0,49,29,1,3,33.3,2,3,66.7,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Silas Andersen,dk DEN,FW,19.0,0.1,9,9,100.0,176,69,3,3,100.0,4,4,100.0,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Jesse van de Haar,nl NED,FW,18.0,0.1,3,3,100.0,24,7,2,2,100.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,25.7,34.0,11848,15721,75.4,222561,87103,4768,5602,85.1,5411,6542,82.7,1405,2698,52.1,33,35.9,37.2,-2.9,344,1043,299,90,1403,0
Opponent Total,0,0,25.0,34.0,13070,16811,77.7,241711,87761,5517,6332,87.1,5789,6789,85.3,1495,2880,51.9,32,34.6,31.9,-2.6,325,1024,257,70,1232,0
