Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Vasilios Barkas,gr GRE,GK,29.0,29,29,2610,29.0,42,1.45,146,104,74.0,10,11,8,5,17.2,5,4,1,0,20.0,Matches
Mattijs Branderhorst,nl NED,GK,29.0,5,5,450,5.0,5,1.0,16,11,75.0,3,0,2,3,60.0,1,1,0,0,0.0,Matches
Squad Total,0,0,25.7,34,34,3060,34.0,47,1.38,162,115,74.1,13,11,10,8,23.5,6,5,1,0,16.7,0
Opponent Total,0,0,25.0,34,34,3060,34.0,49,1.44,152,104,68.4,10,11,13,10,29.4,1,1,0,0,0.0,0
