Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Ryan Flamingo,nl NED,"MF,DF",20.0,30.7,44,26,25,16,3,27,56,48.2,29,35,11,24,39,83,118,1,Matches
Vasilios Barkas,gr GRE,GK,29.0,29.0,2,2,2,0,0,2,4,50.0,2,0,0,0,0,2,9,1,Matches
Souffian El Karouani,ma MAR,DF,22.0,27.2,67,50,35,26,6,33,53,62.3,20,22,7,15,17,84,59,0,Matches
Oscar Fraulo,dk DEN,MF,19.0,23.3,40,27,10,24,6,13,36,36.1,23,20,8,12,17,57,35,1,Matches
Hidde ter Avest,nl NED,DF,26.0,22.9,34,24,18,9,7,14,24,58.3,10,35,13,22,23,57,76,1,Matches
Nick Viergever,nl NED,DF,33.0,22.8,32,15,24,5,3,23,31,74.2,8,29,18,11,13,45,93,1,Matches
Othman Boussaid,be BEL,FW,23.0,21.9,20,12,9,9,2,13,40,32.5,27,19,1,18,19,39,9,1,Matches
Can Bozdogan,de GER,MF,22.0,21.8,55,36,17,32,6,30,58,51.7,28,28,6,22,25,80,34,0,Matches
Jens Toornstra,nl NED,"MF,FW",34.0,19.8,42,24,20,18,4,15,36,41.7,21,25,1,24,14,56,20,0,Matches
Mike van der Hoorn,nl NED,DF,30.0,18.5,27,18,18,9,0,18,29,62.1,11,16,5,11,14,41,70,0,Matches
Sam Lammers,nl NED,FW,26.0,17.8,25,16,3,14,8,6,16,37.5,10,19,3,16,4,29,4,0,Matches
Victor Jensen,dk DEN,"MF,FW",23.0,16.4,35,19,15,18,2,11,27,40.7,16,11,3,8,6,41,12,0,Matches
Taylor Booth,us USA,FW,22.0,9.6,11,5,4,4,3,4,12,33.3,8,7,2,5,7,18,7,0,Matches
Mats Seuntjens,nl NED,"FW,MF",31.0,10.6,9,5,4,4,1,5,15,33.3,10,5,1,4,5,14,11,0,Matches
Isac Lidberg,se SWE,FW,24.0,10.5,8,5,1,2,5,1,3,33.3,2,7,0,7,1,9,8,0,Matches
Modibo Sagnan,ml MLI,DF,24.0,9.7,23,13,12,10,1,13,15,86.7,2,12,8,4,8,31,62,1,Matches
Marouan Azarkan,nl NED,FW,21.0,8.8,17,12,8,5,4,11,25,44.0,14,21,0,21,6,23,9,0,Matches
Mark van der Maarel,nl NED,DF,33.0,8.3,13,5,8,3,2,4,14,28.6,10,9,3,6,5,18,30,0,Matches
Yannick Leliendal,nl NED,DF,21.0,5.5,14,7,8,5,1,10,18,55.6,8,4,1,3,7,21,22,0,Matches
Mattijs Branderhorst,nl NED,GK,29.0,5.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,1,Matches
Ole Romeny,nl NED,"FW,MF",23.0,5.8,6,3,5,0,1,4,6,66.7,2,3,0,3,3,9,2,0,Matches
Zidane Iqbal,iq IRQ,"MF,DF",20.0,5.7,16,10,11,4,1,11,19,57.9,8,3,1,2,3,19,8,1,Matches
Zakaria Labyad,ma MAR,"MF,FW",30.0,3.1,4,2,2,2,0,0,3,0.0,3,2,0,2,2,6,2,0,Matches
Bart Ramselaar,nl NED,"FW,MF",27.0,4.5,1,1,0,1,0,0,4,0.0,4,5,2,3,3,4,3,0,Matches
Niklas Vesterlund,dk DEN,"DF,FW",24.0,3.0,5,4,5,0,0,4,5,80.0,1,8,5,3,1,6,10,0,Matches
Anthony Descotte,be BEL,FW,19.0,2.3,3,3,0,1,2,1,4,25.0,3,4,0,4,1,4,1,0,Matches
Hugo Novoa,es ESP,"DF,FW",20.0,2.3,6,3,2,3,1,3,7,42.9,4,7,1,6,3,9,4,0,Matches
Anastasios Douvikas,gr GRE,FW,23.0,2.0,1,1,0,1,0,1,4,25.0,3,1,0,1,0,1,0,0,Matches
Sean Klaiber,sr SUR,DF,29.0,1.1,7,7,4,2,1,5,6,83.3,1,0,0,0,0,7,3,0,Matches
Jeppe Okkels,dk DEN,"FW,DF",24.0,1.8,1,0,1,0,0,0,1,0.0,1,3,0,3,0,1,1,0,Matches
Adrian Blake,eng ENG,"FW,MF",18.0,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
Nazjir Held,cw CUW,DF,17.0,0.3,2,1,2,0,0,2,3,66.7,1,1,1,0,0,2,1,0,Matches
Tim Handwerker,de GER,"FW,DF",25.0,0.2,3,3,2,1,0,3,3,100.0,0,1,0,1,0,3,0,0,Matches
Silas Andersen,dk DEN,FW,19.0,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
Jesse van de Haar,nl NED,FW,18.0,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
Squad Total,0,0,25.7,34.0,573,359,275,228,70,287,577,49.7,290,362,101,261,246,819,726,9,0
Opponent Total,0,0,25.0,34.0,480,292,247,178,55,217,455,47.7,238,412,109,303,283,763,714,9,0
