Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Javier Castro,es ESP,DF,23-282,35.6,1879,282,1126,647,118,35,1879,7,4,57.1,2,28.6,944,5361,3179,25,15,2,15,4,1049,17,Matches
Jacobo,es ESP,"MF,FW",27-088,29.2,1278,55,217,496,584,88,1278,85,39,45.9,43,50.6,675,3869,1688,54,35,17,125,44,786,169,Matches
Chiki,es ESP,"FW,MF",27-260,29.0,841,21,101,400,359,73,840,35,9,25.7,24,68.6,409,1861,744,30,25,13,77,22,540,101,Matches
Víctor García,es ESP,"MF,DF",27-172,30.7,1608,57,388,658,600,49,1608,80,40,50.0,36,45.0,797,5845,2755,93,57,8,33,26,846,169,Matches
Iago López,es ESP,DF,25-076,29.6,1459,90,567,595,313,27,1459,42,17,40.5,21,50.0,555,3370,1961,56,31,5,22,12,571,67,Matches
Yan Brice Eteki,cm CMR,MF,26-300,26.6,1000,62,327,554,127,9,1000,14,8,57.1,6,42.9,412,1490,608,3,9,0,26,22,453,8,Matches
Jesús Ruiz,es ESP,GK,27-153,29.0,1031,944,1027,4,0,0,1031,0,0,0.0,0,0.0,498,2455,1536,0,0,0,0,0,409,0,Matches
Óscar Rivas,es ESP,"DF,MF",24-086,25.2,1205,197,736,403,75,38,1205,11,3,27.3,8,72.7,533,2848,1607,8,6,2,13,3,661,6,Matches
Xavi Quintillà,es ESP,DF,27-303,20.3,1125,50,371,439,318,13,1125,3,1,33.3,2,66.7,487,2040,1136,24,16,0,3,1,587,50,Matches
Chema,es ESP,DF,32-110,18.4,883,136,541,312,34,10,883,4,2,50.0,2,50.0,382,1782,806,4,3,0,9,1,464,2,Matches
Emmanuel Addai,gh GHA,"FW,MF",22-325,23.1,969,9,127,372,505,75,969,162,93,57.4,62,38.3,661,4974,2446,90,59,35,104,44,675,176,Matches
Pedro Mosquera,es ESP,MF,36-061,20.2,1124,65,350,651,132,10,1124,4,3,75.0,0,0.0,486,2445,1214,12,10,0,16,5,642,10,Matches
Javi Pérez,es ESP,MF,28-312,19.0,746,39,180,385,194,33,746,39,17,43.6,19,48.7,350,1943,905,29,17,4,29,19,401,55,Matches
Jean-Sylvain Babin,mq MTQ,DF,37-251,18.9,984,207,638,331,18,12,984,0,0,0.0,0,0.0,430,1888,958,6,2,0,5,1,566,1,Matches
Javi Lara,es ESP,"MF,FW",38-200,16.1,930,17,184,490,261,7,930,5,5,100.0,0,0.0,496,2248,1138,27,19,2,14,5,608,32,Matches
David Morillas,es ESP,DF,37-267,14.1,682,53,290,241,156,5,682,0,0,0.0,0,0.0,279,1336,699,14,17,2,9,1,326,29,Matches
Lucas Anacker,br BRA,GK,27-273,13.0,428,371,427,1,0,0,428,0,0,0.0,0,0.0,190,1044,674,0,0,0,0,0,132,0,Matches
Dyego Sousa,pt POR,FW,34-281,11.0,448,17,35,217,201,57,447,36,20,55.6,16,44.4,250,1282,516,19,8,10,42,28,342,66,Matches
Juanma Bravo,es ESP,"MF,FW",26-132,10.4,443,16,96,207,153,22,443,19,8,42.1,10,52.6,198,1206,571,16,11,4,19,8,242,34,Matches
Koldo Obieta,es ESP,FW,30-257,10.1,355,14,45,138,174,37,355,11,9,81.8,2,18.2,197,720,279,7,7,4,31,10,262,38,Matches
Juan Artola,es ESP,"FW,MF",24-075,9.1,303,10,59,123,128,32,303,14,6,42.9,8,57.1,159,617,267,7,6,0,31,18,189,44,Matches
Fede Vico,es ESP,"MF,FW",29-353,7.7,372,6,75,148,149,14,372,19,9,47.4,10,52.6,187,995,402,8,8,2,22,8,232,29,Matches
Marciano Tchami,gw GNB,"FW,MF",20-110,3.7,140,7,16,65,61,9,140,12,5,41.7,7,58.3,63,325,110,4,4,1,18,5,81,17,Matches
Álex López,es ESP,"MF,FW",27-019,3.4,205,5,35,116,56,1,205,1,1,100.0,0,0.0,130,704,334,8,10,0,2,2,140,3,Matches
Álvaro Bustos,es ESP,"MF,FW",28-361,2.7,128,2,23,49,58,10,128,5,3,60.0,2,40.0,63,385,193,7,4,0,10,4,72,15,Matches
Eric Callís,es ESP,DF,22-159,1.3,64,5,23,27,15,1,64,1,0,0.0,1,100.0,32,147,74,2,1,0,0,0,31,6,Matches
Iker Bilbao,es ESP,"MF,FW",28-093,1.2,53,5,20,28,6,0,53,0,0,0.0,0,0.0,22,70,36,0,0,0,0,0,20,1,Matches
Jaime Garrido,es ESP,MF,21-063,0.4,21,1,1,8,12,1,21,1,0,0.0,1,100.0,14,47,30,0,0,0,1,1,14,0,Matches
Iñigo García,es ESP,MF,20-172,0.2,11,1,5,4,2,0,11,0,0,0.0,0,0.0,4,5,1,0,0,0,1,0,4,0,Matches
Israel García,es ESP,MF,20-144,0.1,2,0,1,1,0,0,2,0,0,0.0,0,0.0,1,3,0,0,0,0,0,0,2,0,Matches
Squad Total,0,0,28.5,42.0,20717,2744,8031,8110,4809,668,20715,610,302,49.5,282,46.2,9904,53305,26867,553,380,111,677,294,11347,1145,0
Opponent Total,0,0,27.6,42.0,26219,2367,7961,11834,6649,907,26212,739,346,46.8,346,46.8,14728,77639,41332,770,597,170,698,346,16940,1770,0
