Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Guglielmo Vicario,it ITA,GK,26.0,38.0,61,7,1,8,3,60.0,0.32,2.0,0.05,53,225,23.6,1363,193,14.3,24.0,201,14.9,22.2,511,33,6.5,81,2.13,17.1,Matches
Squad Total,0,0,25.2,38.0,61,7,1,8,3,60.0,0.32,2.0,0.05,53,225,23.6,1308,193,14.9,0.0,256,11.7,19.4,511,33,6.5,81,2.13,0.0,0
Opponent Total,0,0,26.4,38.0,74,2,0,9,5,65.6,0.31,-3.4,-0.09,285,674,42.3,1110,175,45.2,37.2,287,59.9,44.1,525,31,5.9,42,1.11,15.2,0
