Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Guglielmo Vicario,it ITA,GK,26.0,38.0,1569,1272,292,91,0,0,0,0,0,0,0,0,1335,5,1,Matches
Pedro Porro,es ESP,DF,23.0,34.3,2369,1907,451,56,14,11,198,295,100,36,36,1,1806,11,68,Matches
Son Heung-min,kr KOR,FW,31.0,32.6,1075,996,75,3,17,2,36,10,3,0,0,0,887,4,36,Matches
Cristian Romero,ar ARG,DF,25.0,31.0,2606,2456,147,123,6,4,3,14,0,0,0,0,2390,3,24,Matches
Dejan Kulusevski,se SWE,"FW,MF",23.0,30.7,1234,1185,42,8,12,6,89,6,24,6,0,0,953,7,55,Matches
Destiny Udogie,it ITA,DF,20.0,26.6,1440,1212,225,24,0,0,22,201,0,0,0,0,1235,3,42,Matches
Micky van de Ven,nl NED,DF,22.0,26.0,1810,1707,100,48,0,1,3,21,0,0,0,0,1698,3,5,Matches
Pape Matar Sarr,sn SEN,MF,20.0,23.0,1349,1329,18,5,6,3,25,9,1,0,0,0,1179,2,27,Matches
James Maddison,eng ENG,MF,26.0,23.7,1500,1322,167,59,14,6,133,10,96,45,34,0,1210,11,30,Matches
Yves Bissouma,ml MLI,MF,26.0,23.0,1842,1787,51,48,3,4,1,3,0,0,0,0,1689,4,19,Matches
Brennan Johnson,wls WAL,FW,22.0,23.2,728,710,14,0,0,1,68,13,0,0,0,0,519,4,37,Matches
Richarlison,br BRA,FW,26.0,16.6,392,360,29,3,2,3,14,1,0,0,0,0,267,3,25,Matches
Rodrigo Bentancur,uy URU,MF,26.0,11.2,800,786,10,9,4,0,9,0,0,0,0,0,674,4,26,Matches
Ben Davies,wls WAL,DF,30.0,12.1,850,788,61,34,3,3,10,27,0,0,0,0,766,1,10,Matches
Emerson,br BRA,DF,24.0,12.9,1038,915,122,45,1,2,14,75,0,0,0,0,937,1,23,Matches
Timo Werner,de GER,FW,27.0,9.0,366,349,16,2,2,0,28,14,0,0,0,0,281,1,16,Matches
Pierre Højbjerg,dk DEN,MF,27.0,14.6,1415,1364,41,31,2,12,14,8,2,0,0,0,1234,10,14,Matches
Oliver Skipp,eng ENG,"MF,DF",22.0,7.9,383,366,16,8,1,0,1,8,0,0,0,0,351,1,2,Matches
Giovani Lo Celso,ar ARG,MF,27.0,5.6,503,466,32,23,2,0,13,2,7,5,0,0,449,5,8,Matches
Radu Drăgușin,ro ROU,DF,21.0,4.8,370,352,18,8,1,0,0,1,0,0,0,0,326,0,3,Matches
Bryan Gil,es ESP,"FW,MF",22.0,2.3,157,155,2,0,0,0,11,2,0,0,0,0,127,0,7,Matches
Manor Solomon,il ISR,FW,24.0,2.2,90,90,0,0,1,0,5,0,0,0,0,0,78,0,1,Matches
Eric Dier,eng ENG,DF,29.0,2.2,141,132,9,6,0,0,0,0,0,0,0,0,125,0,0,Matches
Ivan Perišić,hr CRO,FW,34.0,1.1,76,72,4,1,0,1,13,2,1,1,0,0,53,0,1,Matches
Davinson Sánchez,co COL,DF,27.0,0.9,75,73,2,1,0,0,0,1,0,0,0,0,68,0,0,Matches
Alejo Véliz,ar ARG,FW,19.0,0.6,10,8,2,0,0,0,0,0,0,0,0,0,5,0,0,Matches
Dane Scarlett,eng ENG,FW,19.0,0.2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
Mikey Moore,eng ENG,MF,15.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
Jamie Donley,eng ENG,FW,18.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Matches
Squad Total,0,0,25.2,38.0,24197,22167,1947,636,91,59,710,723,234,93,70,1,20649,83,480,0
Opponent Total,0,0,26.4,38.0,15111,13212,1774,481,68,147,661,658,236,143,61,6,11600,125,379,0
