Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Guglielmo Vicario,it ITA,GK,26.0,38.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Pedro Porro,es ESP,DF,23.0,34.3,3,53,12,22.6,1.54,0.35,0.06,0.25,21.0,4,0,0,2.9,2.9,0.06,0.1,0.1,Matches
Son Heung-min,kr KOR,FW,31.0,32.6,17,83,38,45.8,2.55,1.17,0.18,0.39,15.5,0,2,2,12.0,10.4,0.13,5.0,4.6,Matches
Cristian Romero,ar ARG,DF,25.0,31.0,5,24,9,37.5,0.77,0.29,0.21,0.56,10.5,0,0,0,3.5,3.5,0.14,1.5,1.5,Matches
Dejan Kulusevski,se SWE,"FW,MF",23.0,30.7,8,57,23,40.4,1.86,0.75,0.14,0.35,15.7,0,0,0,4.7,4.7,0.08,3.3,3.3,Matches
Destiny Udogie,it ITA,DF,20.0,26.6,2,9,5,55.6,0.34,0.19,0.22,0.4,10.1,0,0,0,2.4,2.4,0.27,-0.4,-0.4,Matches
Micky van de Ven,nl NED,DF,22.0,26.0,3,8,3,37.5,0.31,0.12,0.38,1.0,16.0,0,0,0,0.6,0.6,0.08,2.4,2.4,Matches
Pape Matar Sarr,sn SEN,MF,20.0,23.0,3,36,13,36.1,1.57,0.57,0.08,0.23,17.6,0,0,0,3.4,3.4,0.1,-0.4,-0.4,Matches
James Maddison,eng ENG,MF,26.0,23.7,4,58,23,39.7,2.44,0.97,0.07,0.17,19.2,3,0,0,6.4,6.4,0.11,-2.4,-2.4,Matches
Yves Bissouma,ml MLI,MF,26.0,23.0,0,24,5,20.8,1.04,0.22,0.0,0.0,25.0,1,0,0,1.4,1.4,0.06,-1.4,-1.4,Matches
