Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Damon Mirani,nl NED,"MF,DF",27.0,32.0,1694,219,660,816,224,55,1694,7,4,57.1,3,42.9,705,3498,1978,21,17,0,22,9,940,21,Matches
Mio Backhaus,de GER,GK,19.0,32.0,1542,1211,1515,28,0,0,1542,0,0,0.0,0,0.0,817,5022,2793,0,0,0,0,0,654,0,Matches
Benaissa Benamar,ma MAR,DF,26.0,25.2,1520,224,750,685,92,23,1520,10,9,90.0,1,10.0,844,5115,3112,29,10,0,12,9,952,7,Matches
Milan de Haan,nl NED,MF,19.0,24.1,800,42,235,363,213,31,800,19,11,57.9,6,31.6,399,2491,1000,16,17,2,28,26,416,37,Matches
Bilal Ould-Chikh,ma MAR,"FW,MF",26.0,23.6,884,7,120,272,521,48,884,155,68,43.9,73,47.1,578,5761,2683,103,63,29,57,48,578,142,Matches
Josh Flint,eng ENG,DF,22.0,24.8,1538,213,723,644,179,33,1538,18,10,55.6,6,33.3,755,3520,1972,18,14,2,19,0,867,18,Matches
George Cox,eng ENG,"DF,MF",25.0,21.3,1216,88,399,579,245,11,1216,21,12,57.1,8,38.1,562,2976,1637,39,32,3,15,11,634,56,Matches
Calvin Twigt,nl NED,MF,20.0,22.7,1165,62,267,593,318,27,1164,32,16,50.0,16,50.0,595,3404,1505,36,26,0,32,22,652,60,Matches
Brian Plat,nl NED,DF,23.0,22.0,1093,108,482,516,107,14,1093,15,11,73.3,4,26.7,457,2656,1268,19,12,3,22,4,482,19,Matches
Oskar Buur,dk DEN,DF,25.0,18.3,846,73,279,352,226,26,846,34,17,50.0,14,41.2,362,2397,1172,37,28,7,24,11,386,78,Matches
Robert Mühren,nl NED,FW,34.0,16.5,337,19,53,136,149,64,337,11,3,27.3,6,54.5,139,595,235,6,3,5,22,5,177,54,Matches
Zach Booth,us USA,"MF,FW",19.0,17.3,463,15,87,195,197,47,463,34,17,50.0,15,44.1,265,2824,1299,42,39,17,44,22,286,78,Matches
Darius Johnson,gd GRN,"FW,MF",23.0,13.3,426,11,71,153,207,33,426,48,12,25.0,29,60.4,278,1806,872,35,20,8,22,18,291,97,Matches
Deron Payne,nl NED,DF,20.0,9.6,505,31,197,213,101,11,505,16,3,18.8,12,75.0,211,1057,530,13,11,2,17,5,222,42,Matches
Robin Maulun,fr FRA,MF,26.0,7.8,376,11,87,205,85,2,376,1,1,100.0,0,0.0,161,688,294,4,5,0,8,5,228,15,Matches
Luke Le Roux,za RSA,MF,23.0,9.7,425,29,134,247,49,4,425,9,8,88.9,0,0.0,193,746,277,1,4,1,12,5,245,7,Matches
Lequincio Zeefuik,nl NED,"FW,MF",18.0,8.6,250,11,19,137,102,26,250,35,19,54.3,16,45.7,132,758,285,9,8,4,35,18,170,28,Matches
Garang Kuol,au AUS,"FW,MF",18.0,7.6,219,3,47,63,112,19,219,26,6,23.1,18,69.2,141,862,441,17,10,9,21,9,136,48,Matches
Xavier Mbuyamba,nl NED,DF,21.0,6.7,435,51,181,233,23,6,435,5,2,40.0,2,40.0,242,1481,914,8,5,0,9,2,272,2,Matches
Vivaldo Semedo,pt POR,FW,18.0,7.0,176,7,13,95,70,24,176,10,7,70.0,3,30.0,83,351,125,5,2,3,24,9,113,20,Matches
Achraf Douiri,nl NED,"DF,FW",23.0,3.8,202,14,54,80,70,14,202,15,6,40.0,9,60.0,104,899,506,19,14,7,13,4,100,27,Matches
Bram van Driel,nl NED,MF,18.0,2.6,85,10,26,39,21,3,85,1,1,100.0,0,0.0,30,224,77,0,0,0,3,2,36,4,Matches
Derry Murkin,eng ENG,DF,24.0,2.0,159,9,42,64,55,3,159,8,7,87.5,1,12.5,80,706,408,16,13,1,4,0,76,10,Matches
Daryl van Mieghem,nl NED,MF,33.0,1.7,58,0,4,31,23,3,58,0,0,0.0,0,0.0,33,111,36,0,1,0,2,2,34,4,Matches
Joey Antonioli,nl NED,MF,19.0,1.1,24,2,4,8,12,0,24,0,0,0.0,0,0.0,11,50,5,0,0,0,2,0,15,5,Matches
Imran Nazih,ma MAR,MF,17.0,1.0,32,1,9,15,8,0,32,1,0,0.0,1,100.0,16,72,23,1,2,0,2,1,18,2,Matches
Barry Lauwers,nl NED,GK,23.0,1.0,51,43,50,1,0,0,51,0,0,0.0,0,0.0,28,100,75,0,0,0,0,0,25,0,Matches
Kayne van Oevelen,nl NED,GK,19.0,1.0,48,40,48,0,0,0,48,0,0,0.0,0,0.0,30,144,77,0,0,0,0,0,26,0,Matches
Axel Guessand,fr FRA,DF,18.0,0.5,13,2,7,6,0,0,13,0,0,0.0,0,0.0,4,36,1,0,1,0,0,0,2,0,Matches
