D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-11,20:00,Eredivisie,Matchweek 1,Fri,Home,L,1,2,Vitesse,0.7,1.5,29,6382,Xavier Mbuyamba,4-2-3-1,Dennis Higler,Match Report,0.0
2023-08-19,21:00,Eredivisie,Matchweek 2,Sat,Away,L,1,4,Go Ahead Eag,1.4,0.6,58,9376,Xavier Mbuyamba,4-2-3-1,Edwin van de Graaf,Match Report,0.0
2023-09-03,14:30,Eredivisie,Matchweek 4,Sun,Home,L,0,2,Twente,0.5,1.5,36,6600,Damon Mirani,4-3-3,Richard Martens,Match Report,0.0
2023-09-16,20:00,Eredivisie,Matchweek 5,Sat,Away,L,1,3,Fortuna Sittard,0.2,2.6,42,9238,Damon Mirani,4-2-3-1,Jochem Kamphuis,Match Report,0.0
2023-09-23,16:30,Eredivisie,Matchweek 6,Sat,Home,D,2,2,Heracles Almelo,2.0,1.6,50,6600,Damon Mirani,4-2-3-1,Ingmar Oostrom,Match Report,0.0
2023-09-30,18:45,Eredivisie,Matchweek 7,Sat,Away,L,1,3,PSV Eindhoven,0.8,4.2,25,34000,Damon Mirani,5-4-1,Allard Lindhout,Match Report,0.0
2023-10-06,20:00,Eredivisie,Matchweek 8,Fri,Home,W,1,0,Utrecht,2.6,0.9,65,6525,Damon Mirani,4-3-3,Serdar Gözübüyük,Match Report,0.0
2023-10-21,18:45,Eredivisie,Matchweek 9,Sat,Away,L,1,2,RKC Waalwijk,1.4,0.6,53,6188,Xavier Mbuyamba,4-1-4-1,Edwin van de Graaf,Match Report,0.0
2023-10-29,14:30,Eredivisie,Matchweek 10,Sun,Home,W,3,1,Excelsior,4.0,1.6,50,6500,Damon Mirani,4-3-3,Alex Bos,Match Report,0.0
2023-11-02,20:00,Eredivisie,Matchweek 3,Thu,Away,L,0,2,Ajax,0.9,3.4,33,54177,Damon Mirani,4-2-3-1,Martin van den Kerkhof,Match Report,0.0
2023-11-05,14:30,Eredivisie,Matchweek 11,Sun,Away,D,3,3,NEC Nijmegen,1.6,2.0,61,12500,Damon Mirani,4-2-3-1,Jochem Kamphuis,Match Report,0.0
2023-11-12,14:30,Eredivisie,Matchweek 12,Sun,Home,L,1,4,Sparta R'dam,0.9,2.0,61,6784,Damon Mirani,4-2-3-1,Richard Martens,Match Report,0.0
2023-11-26,14:30,Eredivisie,Matchweek 13,Sun,Away,L,0,3,AZ Alkmaar,0.4,3.6,39,18261,Damon Mirani,4-2-3-1,Bas Nijhuis,Match Report,0.0
2023-12-02,18:45,Eredivisie,Matchweek 14,Sat,Home,L,0,5,Zwolle,0.9,2.1,41,6800,Damon Mirani,4-3-3,Dennis Higler,Match Report,0.0
2023-12-07,21:00,Eredivisie,Matchweek 15,Thu,Away,L,1,3,Feyenoord,0.5,3.4,17,40000,Xavier Mbuyamba,4-3-3,Martin van den Kerkhof,Match Report,0.0
2023-12-16,21:00,Eredivisie,Matchweek 16,Sat,Away,W,2,1,Heerenveen,0.8,1.1,23,21800,Xavier Mbuyamba,3-5-1-1,Allard Lindhout,Match Report,0.0
2024-01-14,12:15,Eredivisie,Matchweek 17,Sun,Home,L,0,1,Almere City,0.8,1.7,62,6738,Xavier Mbuyamba,3-5-1-1,Ingmar Oostrom,Match Report,0.0
2024-01-20,18:45,Eredivisie,Matchweek 18,Sat,Away,D,1,1,Heracles Almelo,0.4,1.8,35,12080,Damon Mirani,3-5-1-1,Jannick van der Laan,Match Report,0.0
2024-01-28,16:45,Eredivisie,Matchweek 19,Sun,Home,L,0,1,Fortuna Sittard,0.4,1.5,61,6458,Damon Mirani,5-3-2,Edwin van de Graaf,Match Report,0.0
2024-02-04,14:30,Eredivisie,Matchweek 20,Sun,Away,L,2,4,Utrecht,1.0,2.4,32,20161,Damon Mirani,5-3-2,Allard Lindhout,Match Report,0.0
2024-02-11,16:45,Eredivisie,Matchweek 21,Sun,Home,L,1,5,PSV Eindhoven,0.7,3.7,29,6860,Damon Mirani,4-1-4-1,Martin van den Kerkhof,Match Report,0.0
2024-02-18,14:30,Eredivisie,Matchweek 22,Sun,Away,D,1,1,Vitesse,0.5,3.1,29,18817,Damon Mirani,5-3-2,Danny Makkelie,Match Report,0.0
2024-02-25,20:00,Eredivisie,Matchweek 23,Sun,Home,L,0,4,Heerenveen,0.7,2.2,50,6647,Damon Mirani,5-3-2,Rob Dieperink,Match Report,0.0
2024-03-01,20:00,Eredivisie,Matchweek 24,Fri,Home,L,2,5,NEC Nijmegen,1.3,2.6,33,6932,Damon Mirani,4-1-4-1,Martijn Vos,Match Report,0.0
2024-03-10,14:30,Eredivisie,Matchweek 25,Sun,Away,D,1,1,Zwolle,0.9,2.9,35,13560,Damon Mirani,4-1-4-1,Pol van Boekel,Match Report,0.0
2024-03-17,12:15,Eredivisie,Matchweek 26,Sun,Home,L,0,4,AZ Alkmaar,0.7,2.4,39,6920,Damon Mirani,4-1-4-1,Sander van der Eijk,Match Report,0.0
2024-03-31,16:45,Eredivisie,Matchweek 27,Sun,Away,D,1,1,Almere City,1.6,1.3,49,4222,Damon Mirani,4-1-4-1,Robin Hensgens,Match Report,0.0
2024-04-04,18:45,Eredivisie,Matchweek 28,Thu,Home,D,0,0,Feyenoord,0.7,2.8,25,6789,Damon Mirani,4-2-3-1,Ingmar Oostrom,Match Report,0.0
2024-04-07,16:45,Eredivisie,Matchweek 29,Sun,Home,W,3,2,RKC Waalwijk,2.4,1.8,41,6769,Damon Mirani,4-2-3-1,Serdar Gözübüyük,Match Report,0.0
2024-04-12,20:00,Eredivisie,Matchweek 30,Fri,Away,L,0,4,Excelsior,0.7,4.6,37,4400,Damon Mirani,4-2-3-1,Danny Makkelie,Match Report,0.0
2024-04-28,14:30,Eredivisie,Matchweek 31,Sun,Away,L,0,1,Sparta R'dam,0.8,0.7,52,10021,Damon Mirani,4-1-4-1,Jeroen Manschot,Match Report,0.0
2024-05-05,14:30,Eredivisie,Matchweek 32,Sun,Home,L,1,4,Ajax,1.7,1.8,38,7000,Damon Mirani,4-3-3,Alex Bos,Match Report,0.0
2024-05-12,14:30,Eredivisie,Matchweek 33,Sun,Away,L,2,7,Twente,0.6,1.9,31,29700,Xavier Mbuyamba,4-3-3,Allard Lindhout,Match Report,0.0
2024-05-19,14:30,Eredivisie,Matchweek 34,Sun,Home,L,1,2,Go Ahead Eag,1.3,2.8,46,6800,Xavier Mbuyamba,4-2-3-1,Ingmar Oostrom,Match Report,0.0
