Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Damon Mirani,nl NED,"MF,DF",27.0,34,2880.0,85.0,94.1,32.0,34,85.0,25,0,0.0,0,0.56,32.0,76.0,-44.0,-1.37,3.63,34.4,67.9,-33.5,-1.05,1.23,Matches
Mio Backhaus,de GER,GK,19.0,33,2881.0,87.0,94.2,32.0,32,90.0,32,1,1.0,1,0.58,31.0,79.0,-48.0,-1.5,1.52,34.7,69.9,-35.3,-1.1,0.29,Matches
Benaissa Benamar,ma MAR,DF,26.0,31,2270.0,73.0,74.2,25.2,27,81.0,19,4,19.0,0,0.42,24.0,64.0,-40.0,-1.59,0.01,26.1,59.8,-33.8,-1.34,-0.86,Matches
Milan de Haan,nl NED,MF,19.0,27,2172.0,80.0,71.0,24.1,26,83.0,15,1,27.0,1,0.52,26.0,63.0,-37.0,-1.53,0.19,25.0,53.4,-28.3,-1.17,-0.19,Matches
Bilal Ould-Chikh,ma MAR,"FW,MF",26.0,25,2125.0,85.0,69.4,23.6,25,85.0,18,0,0.0,0,0.56,25.0,59.0,-34.0,-1.44,0.49,24.5,50.8,-26.3,-1.11,0.01,Matches
Josh Flint,eng ENG,DF,22.0,28,2228.0,80.0,72.8,24.8,23,90.0,23,5,32.0,3,0.64,26.0,68.0,-42.0,-1.7,-0.4,29.6,59.9,-30.4,-1.23,-0.4,Matches
George Cox,eng ENG,"DF,MF",25.0,23,1913.0,83.0,62.5,21.3,23,83.0,14,0,0.0,1,0.61,20.0,54.0,-34.0,-1.6,-0.03,22.6,43.9,-21.3,-1.0,0.32,Matches
Calvin Twigt,nl NED,MF,20.0,26,2047.0,79.0,66.9,22.7,22,89.0,18,4,25.0,0,0.5,22.0,53.0,-31.0,-1.36,0.68,25.5,44.6,-19.1,-0.84,0.85,Matches
Brian Plat,nl NED,DF,23.0,27,1982.0,73.0,64.8,22.0,21,87.0,18,6,26.0,1,0.56,21.0,58.0,-37.0,-1.68,-0.26,21.7,49.3,-27.6,-1.25,-0.39,Matches
Oskar Buur,dk DEN,DF,25.0,24,1648.0,69.0,53.9,18.3,20,78.0,9,4,23.0,3,0.71,20.0,43.0,-23.0,-1.26,0.72,21.3,44.1,-22.8,-1.24,-0.27,Matches
Robert Mühren,nl NED,FW,34.0,23,1488.0,65.0,48.6,16.5,19,74.0,6,4,23.0,5,0.61,21.0,39.0,-18.0,-1.09,0.97,22.1,33.6,-11.5,-0.7,0.82,Matches
