Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Mio Backhaus,de GER,GK,19.0,32.0,79,1.0,2.0,9.0,0.0,77.4,0.31,-1.6,-0.05,237,713,33.2,1109,164,43.1,36.7,288,81.6,58.6,513,40,7.8,40,1.25,12.8,Matches
Barry Lauwers,nl NED,GK,23.0,1.0,7,0.0,1.0,1.0,0.0,3.9,0.39,-3.1,-3.07,8,26,30.8,42,5,52.4,40.6,4,100.0,57.0,32,4,12.5,1,1.0,10.6,Matches
Kayne van Oevelen,nl NED,GK,19.0,1.0,2,0.0,0.0,0.0,0.0,2.8,0.28,0.0,0.0,5,14,35.7,41,9,0.0,34.6,3,0.0,13.7,11,1,9.1,2,2.02,12.4,Matches
Squad Total,0,0,23.4,34.0,88,1.0,3.0,10.0,0.0,84.2,0.31,-3.8,-0.11,250,753,33.2,1162,178,44.1,40.6,325,73.8,53.7,556,45,8.1,43,1.26,10.6,0
Opponent Total,0,0,25.2,34.0,34,1.0,1.0,6.0,1.0,35.3,0.3,2.3,0.07,171,464,36.9,1038,142,33.5,34.1,266,43.6,37.9,430,36,8.4,56,1.65,16.6,0
