Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Matìas Soulé,ar ARG,"FW,MF",20.0,34.7,188,5.42,121,25,25,10,4,3,11,0.32,7,2,1,0,0,1,Matches
Caleb Okoli,it ITA,DF,22.0,32.4,21,0.65,17,0,1,2,0,1,2,0.06,1,0,0,1,0,0,Matches
Enzo Barrenechea,ar ARG,MF,22.0,31.2,46,1.47,43,1,1,1,0,0,2,0.06,1,1,0,0,0,0,Matches
Stefano Turati,it ITA,GK,21.0,30.5,1,0.03,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Simone Romagnoli,it ITA,DF,33.0,30.2,8,0.27,7,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
Luca Mazzitelli,it ITA,MF,27.0,24.6,47,1.91,30,8,6,1,2,0,3,0.12,1,0,0,1,1,0,Matches
Marco Brescianini,it ITA,MF,23.0,25.8,50,1.94,41,0,4,2,3,0,4,0.16,4,0,0,0,0,0,Matches
Walid Cheddira,ma MAR,FW,25.0,23.6,38,1.61,24,0,1,5,8,0,6,0.25,4,0,0,1,1,0,Matches
Pol Lirola,es ESP,DF,25.0,17.1,32,1.88,28,2,1,0,0,1,1,0.06,1,0,0,0,0,0,Matches
Francesco Gelli,it ITA,"MF,DF",26.0,17.3,48,2.77,27,14,1,1,4,1,3,0.17,0,2,0,0,1,0,Matches
Ilario Monterisi,it ITA,DF,21.0,16.3,14,0.86,11,1,0,0,1,1,5,0.31,2,1,0,0,1,1,Matches
Nadir Zortea,it ITA,DF,24.0,14.0,41,2.93,31,5,2,2,0,1,7,0.5,6,0,1,0,0,0,Matches
Anthony Oyono,ga GAB,DF,22.0,13.3,22,1.65,16,5,1,0,0,0,3,0.23,1,2,0,0,0,0,Matches
Emanuele Valeri,it ITA,DF,24.0,13.1,37,2.83,28,4,0,1,2,2,2,0.15,1,0,0,0,1,0,Matches
Riccardo Marchizza,it ITA,DF,25.0,12.8,14,1.1,11,1,0,0,1,1,4,0.31,3,0,0,0,0,1,Matches
Reinier,br BRA,"MF,FW",21.0,11.8,34,2.89,31,3,0,0,0,0,5,0.42,5,0,0,0,0,0,Matches
Abdou Harroui,nl NED,"MF,FW",25.0,11.3,39,3.44,27,0,4,5,3,0,4,0.35,3,0,0,1,0,0,Matches
Kaio Jorge,br BRA,FW,21.0,9.0,21,2.33,13,0,1,5,1,1,1,0.11,0,0,0,0,1,0,Matches
Michele Cerofolini,it ITA,GK,24.0,7.5,1,0.13,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marvin Cuni,al ALB,FW,22.0,5.9,17,2.88,11,0,1,1,3,1,1,0.17,0,0,0,0,1,0,Matches
Jaime Báez,uy URU,"FW,MF",28.0,5.6,16,2.88,7,6,1,0,2,0,2,0.36,1,0,0,0,1,0,Matches
Luca Garritano,it ITA,"MF,DF",29.0,5.4,15,2.78,10,3,0,0,2,0,3,0.56,2,1,0,0,0,0,Matches
Arijon Ibrahimović,de GER,"FW,DF",17.0,5.3,15,2.84,11,1,1,2,0,0,1,0.19,1,0,0,0,0,0,Matches
Kevin Bonifazi,it ITA,DF,27.0,3.4,3,0.87,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Demba Seck,sn SEN,"FW,MF",22.0,3.3,12,3.64,11,0,0,1,0,0,1,0.3,1,0,0,0,0,0,Matches
Mateus Lusuardi,br BRA,DF,19.0,2.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mehdi Bourabia,ma MAR,MF,31.0,2.2,4,1.79,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Giuseppe Caso,it ITA,"FW,MF",24.0,4.6,12,2.59,5,1,2,1,3,0,2,0.43,0,1,0,0,1,0,Matches
Farés Ghedjemis,fr FRA,"FW,MF",20.0,2.0,4,1.98,3,0,1,0,0,0,1,0.49,0,0,1,0,0,0,Matches
Giorgi Kvernadze,ge GEO,"FW,DF",20.0,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gennaro Borrelli,it ITA,FW,23.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Karlo Lulić,hr CRO,MF,27.0,0.2,1,4.74,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luigi Canotto,it ITA,FW,29.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Przemysław Szymiński,pl POL,MF,29.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,24.3,38.0,801,21.08,572,82,54,41,39,13,75,1.97,46,10,3,4,9,3,0
Opponent Total,0,0,26.7,38.0,970,25.53,725,73,55,69,31,17,114,3.0,83,5,5,15,5,1,0
