Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Matìas Soulé,ar ARG,"FW,MF",20.0,34.7,2015,18,194,907,947,102,2009,225,102,45.3,101,44.9,1240,8342,3968,115,117,35,98,77,1478,211,Matches
Caleb Okoli,it ITA,DF,22.0,32.4,2074,252,1086,932,68,22,2074,5,2,40.0,3,60.0,1089,6303,3646,22,9,2,20,4,1203,4,Matches
Enzo Barrenechea,ar ARG,MF,22.0,31.2,2213,104,622,1408,205,13,2213,18,8,44.4,8,44.4,1005,4013,1526,10,12,0,20,16,1385,24,Matches
Stefano Turati,it ITA,GK,21.0,30.5,1137,1021,1131,6,0,0,1137,0,0,0.0,0,0.0,708,3772,2137,0,0,0,0,0,623,0,Matches
Simone Romagnoli,it ITA,DF,33.0,30.2,1733,393,1076,620,42,23,1733,0,0,0.0,0,0.0,706,3315,1598,2,2,0,4,0,934,2,Matches
Luca Mazzitelli,it ITA,MF,27.0,24.6,1581,76,341,958,294,34,1581,18,11,61.1,6,33.3,773,3395,1244,18,16,1,22,22,1082,53,Matches
Marco Brescianini,it ITA,MF,23.0,25.8,1056,46,239,533,294,57,1056,43,22,51.2,19,44.2,575,3132,1453,46,32,15,39,44,722,100,Matches
Walid Cheddira,ma MAR,FW,25.0,23.6,625,12,33,284,312,100,624,37,12,32.4,23,62.2,375,1933,791,31,14,22,72,36,486,139,Matches
Pol Lirola,es ESP,DF,25.0,17.1,874,45,294,403,184,13,874,13,6,46.2,7,53.8,393,2267,1306,30,20,1,11,9,486,59,Matches
Francesco Gelli,it ITA,"MF,DF",26.0,17.3,914,32,181,426,319,24,914,42,13,31.0,20,47.6,508,2902,1400,42,25,10,34,14,586,87,Matches
Ilario Monterisi,it ITA,DF,21.0,16.3,1136,146,607,457,76,12,1136,9,5,55.6,4,44.4,590,2370,1220,4,5,0,4,3,731,18,Matches
Nadir Zortea,it ITA,DF,24.0,14.0,724,31,160,296,273,21,724,38,17,44.7,18,47.4,337,1877,863,31,18,5,30,15,398,71,Matches
Anthony Oyono,ga GAB,DF,22.0,13.3,769,45,233,357,185,16,769,27,12,44.4,13,48.1,392,2206,1202,35,19,7,23,11,424,39,Matches
Emanuele Valeri,it ITA,DF,24.0,13.1,702,42,174,275,263,28,702,37,12,32.4,24,64.9,285,1804,1000,38,26,6,16,7,342,61,Matches
Riccardo Marchizza,it ITA,DF,25.0,12.8,644,38,229,262,154,16,644,8,3,37.5,5,62.5,306,1138,561,6,3,1,9,1,372,39,Matches
Reinier,br BRA,"MF,FW",21.0,11.8,528,10,67,256,211,33,528,18,9,50.0,8,44.4,269,1249,524,10,7,1,22,15,348,42,Matches
Abdou Harroui,nl NED,"MF,FW",25.0,11.3,564,11,79,276,220,32,563,44,19,43.2,21,47.7,308,2227,1221,43,31,8,28,7,378,56,Matches
Kaio Jorge,br BRA,FW,21.0,9.0,245,0,9,118,123,43,243,18,5,27.8,13,72.2,140,577,183,6,6,4,23,9,160,46,Matches
Michele Cerofolini,it ITA,GK,24.0,7.5,226,186,224,2,0,0,226,0,0,0.0,0,0.0,112,640,423,0,0,0,0,0,99,0,Matches
Marvin Cuni,al ALB,FW,22.0,5.9,198,1,12,92,97,24,198,14,3,21.4,8,57.1,107,481,132,6,5,2,26,15,146,45,Matches
Jaime Báez,uy URU,"FW,MF",28.0,5.6,248,5,31,110,111,14,248,10,5,50.0,3,30.0,143,892,431,12,6,2,11,11,174,39,Matches
Luca Garritano,it ITA,"MF,DF",29.0,5.4,283,13,75,119,91,12,283,5,0,0.0,5,100.0,141,736,310,6,2,1,8,2,173,23,Matches
Arijon Ibrahimović,de GER,"FW,DF",17.0,5.3,285,4,36,119,135,19,285,13,4,30.8,7,53.8,187,905,374,10,7,7,17,7,215,54,Matches
Kevin Bonifazi,it ITA,DF,27.0,3.4,172,21,87,76,9,1,172,2,1,50.0,0,0.0,92,485,236,2,1,0,1,2,112,1,Matches
Demba Seck,sn SEN,"FW,MF",22.0,3.3,141,1,11,60,72,13,141,13,4,30.8,7,53.8,89,661,318,11,9,6,7,3,98,23,Matches
Mateus Lusuardi,br BRA,DF,19.0,2.4,176,13,57,99,20,1,176,1,1,100.0,0,0.0,93,505,257,2,3,0,1,1,115,0,Matches
Mehdi Bourabia,ma MAR,MF,31.0,2.2,129,5,34,70,26,2,129,1,0,0.0,1,100.0,66,250,78,1,1,0,8,0,80,8,Matches
Giuseppe Caso,it ITA,"FW,MF",24.0,4.6,178,1,11,54,120,13,178,36,15,41.7,18,50.0,129,952,451,15,14,6,15,10,141,37,Matches
Farés Ghedjemis,fr FRA,"FW,MF",20.0,2.0,84,2,14,29,44,11,84,7,2,28.6,5,71.4,47,360,119,7,2,5,5,2,59,19,Matches
Giorgi Kvernadze,ge GEO,"FW,DF",20.0,0.7,49,0,8,22,19,1,49,5,3,60.0,2,40.0,29,206,49,0,1,0,4,3,37,6,Matches
Gennaro Borrelli,it ITA,FW,23.0,0.3,1,0,0,0,1,0,1,1,0,0.0,0,0.0,1,11,2,1,0,0,0,0,1,1,Matches
Karlo Lulić,hr CRO,MF,27.0,0.2,14,0,2,10,2,0,14,0,0,0.0,0,0.0,10,49,15,1,1,0,0,0,9,0,Matches
Luigi Canotto,it ITA,FW,29.0,0.2,4,0,2,2,0,0,4,1,1,100.0,0,0.0,5,9,4,0,0,0,0,2,3,1,Matches
Przemysław Szymiński,pl POL,MF,29.0,0.1,3,1,3,0,0,0,3,0,0,0.0,0,0.0,1,6,0,0,0,0,0,0,0,0,Matches
Squad Total,0,0,24.3,38.0,21725,2575,7362,9638,4917,700,21715,709,297,41.9,349,49.2,11251,59970,29042,563,414,147,578,348,13600,1308,0
Opponent Total,0,0,26.7,38.0,21986,2355,7214,9899,5093,837,21978,576,272,47.2,253,43.9,11739,64857,31489,688,472,169,537,292,13842,1323,0
