Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Matìas Soulé,ar ARG,"FW,MF",20.0,36,36,3121.0,34.7,11.0,3.0,14.0,6.0,5.0,6.0,4.0,0.0,10.5,5.7,6.6,12.3,115.0,198.0,211.0,0.32,0.09,0.4,0.17,0.26,0.3,0.19,0.49,0.17,0.36,Matches
Caleb Okoli,it ITA,DF,22.0,34,32,2914.0,32.4,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.6,0.6,0.8,1.4,22.0,118.0,4.0,0.0,0.03,0.03,0.0,0.03,0.02,0.02,0.04,0.02,0.04,Matches
Enzo Barrenechea,ar ARG,MF,22.0,36,32,2811.0,31.2,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.6,0.6,1.7,2.3,10.0,155.0,24.0,0.0,0.03,0.03,0.0,0.03,0.02,0.05,0.07,0.02,0.07,Matches
Stefano Turati,it ITA,GK,21.0,31,31,2745.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Simone Romagnoli,it ITA,DF,33.0,33,30,2715.0,30.2,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,1.2,1.2,0.4,1.6,2.0,47.0,2.0,0.03,0.03,0.07,0.03,0.07,0.04,0.01,0.05,0.04,0.05,Matches
Luca Mazzitelli,it ITA,MF,27.0,29,26,2210.0,24.6,5.0,0.0,5.0,5.0,0.0,0.0,6.0,1.0,2.3,2.3,1.1,3.4,18.0,167.0,53.0,0.2,0.0,0.2,0.2,0.2,0.09,0.05,0.14,0.09,0.14,Matches
Marco Brescianini,it ITA,MF,23.0,36,24,2321.0,25.8,4.0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,2.3,2.3,1.6,3.9,46.0,70.0,100.0,0.16,0.08,0.23,0.16,0.23,0.09,0.06,0.15,0.09,0.15,Matches
Walid Cheddira,ma MAR,FW,25.0,36,24,2120.0,23.6,7.0,1.0,8.0,6.0,1.0,1.0,0.0,0.0,9.0,8.2,1.4,9.6,31.0,22.0,139.0,0.3,0.04,0.34,0.25,0.3,0.38,0.06,0.44,0.35,0.41,Matches
Pol Lirola,es ESP,DF,25.0,25,18,1536.0,17.1,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.3,1.3,1.1,2.4,30.0,65.0,59.0,0.12,0.06,0.18,0.12,0.18,0.08,0.06,0.14,0.08,0.14,Matches
Francesco Gelli,it ITA,"MF,DF",26.0,27,16,1561.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,2.4,3.1,42.0,61.0,87.0,0.0,0.0,0.0,0.0,0.0,0.04,0.14,0.18,0.04,0.18,Matches
Ilario Monterisi,it ITA,DF,21.0,24,16,1469.0,16.3,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1.1,1.1,0.4,1.5,4.0,47.0,18.0,0.12,0.12,0.25,0.12,0.25,0.07,0.02,0.09,0.07,0.09,Matches
Nadir Zortea,it ITA,DF,24.0,14,14,1258.0,14.0,1.0,5.0,6.0,1.0,0.0,0.0,3.0,0.0,0.4,0.4,2.8,3.3,31.0,42.0,71.0,0.07,0.36,0.43,0.07,0.43,0.03,0.2,0.23,0.03,0.23,Matches
Anthony Oyono,ga GAB,DF,22.0,16,14,1198.0,13.3,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.9,1.0,35.0,33.0,39.0,0.0,0.08,0.08,0.0,0.08,0.01,0.07,0.08,0.01,0.08,Matches
Emanuele Valeri,it ITA,DF,24.0,16,14,1178.0,13.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.9,0.9,2.4,3.3,38.0,41.0,61.0,0.0,0.08,0.08,0.0,0.08,0.07,0.19,0.25,0.07,0.25,Matches
Riccardo Marchizza,it ITA,DF,25.0,13,13,1148.0,12.8,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.8,1.2,6.0,36.0,39.0,0.0,0.31,0.31,0.0,0.31,0.03,0.06,0.1,0.03,0.1,Matches
Reinier,br BRA,"MF,FW",21.0,22,13,1059.0,11.8,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,1.3,1.3,1.9,3.2,10.0,32.0,42.0,0.17,0.17,0.34,0.17,0.34,0.11,0.16,0.27,0.11,0.27,Matches
Abdou Harroui,nl NED,"MF,FW",25.0,18,13,1019.0,11.3,3.0,3.0,6.0,2.0,1.0,1.0,2.0,0.0,3.1,2.3,1.2,3.5,43.0,38.0,56.0,0.26,0.26,0.53,0.18,0.44,0.27,0.1,0.38,0.21,0.31,Matches
