Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Matìas Soulé,ar ARG,"FW,MF",20.0,36,3121.0,87.0,91.3,34.7,36,87.0,17,0,0.0,0,0.89,40.0,62.0,-22.0,-0.63,0.27,40.1,49.8,-9.7,-0.28,0.4,Matches
Caleb Okoli,it ITA,DF,22.0,34,2914.0,86.0,85.2,32.4,32,89.0,30,2,28.0,1,0.91,35.0,58.0,-23.0,-0.71,-0.35,39.0,47.9,-8.9,-0.27,0.27,Matches
Enzo Barrenechea,ar ARG,MF,22.0,36,2811.0,78.0,82.2,31.2,32,86.0,20,4,13.0,0,0.94,36.0,54.0,-18.0,-0.58,0.46,37.7,46.7,-9.1,-0.29,0.14,Matches
Stefano Turati,it ITA,GK,21.0,31,2745.0,89.0,80.3,30.5,31,89.0,30,0,0.0,2,0.87,37.0,58.0,-21.0,-0.69,-0.16,37.8,48.0,-10.2,-0.34,-0.1,Matches
Simone Romagnoli,it ITA,DF,33.0,33,2715.0,82.0,79.4,30.2,30,87.0,28,3,35.0,3,0.97,38.0,47.0,-9.0,-0.3,1.74,37.4,43.9,-6.4,-0.21,0.49,Matches
Luca Mazzitelli,it ITA,MF,27.0,29,2210.0,76.0,64.6,24.6,26,82.0,11,3,27.0,3,0.97,30.0,37.0,-7.0,-0.29,1.05,30.0,31.6,-1.6,-0.06,0.71,Matches
Marco Brescianini,it ITA,MF,23.0,36,2321.0,64.0,67.9,25.8,24,83.0,11,12,28.0,1,0.94,29.0,49.0,-20.0,-0.78,-0.37,30.0,40.5,-10.4,-0.4,-0.28,Matches
Walid Cheddira,ma MAR,FW,25.0,36,2120.0,59.0,62.0,23.6,24,80.0,5,12,18.0,1,0.89,23.0,44.0,-21.0,-0.89,-0.61,26.8,36.0,-9.2,-0.39,-0.2,Matches
Pol Lirola,es ESP,DF,25.0,25,1536.0,61.0,44.9,17.1,18,74.0,7,7,29.0,2,0.84,18.0,29.0,-11.0,-0.64,0.02,21.8,26.3,-4.5,-0.26,0.09,Matches
Francesco Gelli,it ITA,"MF,DF",26.0,27,1561.0,58.0,45.6,17.3,16,86.0,9,11,17.0,2,0.93,22.0,40.0,-18.0,-1.04,-0.7,22.3,26.4,-4.1,-0.24,0.14,Matches
Ilario Monterisi,it ITA,DF,21.0,24,1469.0,61.0,43.0,16.3,16,84.0,13,8,16.0,10,0.92,19.0,36.0,-17.0,-1.04,-0.67,18.8,25.9,-7.2,-0.44,-0.22,Matches
Nadir Zortea,it ITA,DF,24.0,14,1258.0,90.0,36.8,14.0,14,90.0,12,0,0.0,0,1.07,15.0,18.0,-3.0,-0.21,0.7,19.2,18.8,0.3,0.02,0.54,Matches
Anthony Oyono,ga GAB,DF,22.0,16,1198.0,75.0,35.0,13.3,14,84.0,12,2,10.0,0,1.19,15.0,23.0,-8.0,-0.6,0.09,14.6,19.4,-4.9,-0.37,-0.08,Matches
Emanuele Valeri,it ITA,DF,24.0,16,1178.0,74.0,34.4,13.1,14,82.0,12,2,13.0,0,0.75,11.0,22.0,-11.0,-0.84,-0.28,15.4,18.4,-3.0,-0.23,0.13,Matches
Riccardo Marchizza,it ITA,DF,25.0,13,1148.0,88.0,33.6,12.8,13,88.0,12,0,0.0,7,1.38,18.0,21.0,-3.0,-0.24,0.64,15.1,20.6,-5.5,-0.43,-0.17,Matches
Reinier,br BRA,"MF,FW",21.0,22,1059.0,48.0,31.0,11.8,13,70.0,0,9,17.0,10,0.95,12.0,18.0,-6.0,-0.51,0.21,13.9,17.7,-3.8,-0.32,-0.01,Matches
Abdou Harroui,nl NED,"MF,FW",25.0,18,1019.0,57.0,29.8,11.3,13,70.0,0,5,22.0,2,0.67,15.0,29.0,-14.0,-1.24,-0.82,13.8,18.4,-4.5,-0.4,-0.12,Matches
Kaio Jorge,br BRA,FW,21.0,20,812.0,41.0,23.7,9.0,8,78.0,2,12,15.0,11,0.6,13.0,20.0,-7.0,-0.78,-0.15,13.1,13.2,-0.1,-0.01,0.4,Matches
Michele Cerofolini,it ITA,GK,24.0,8,675.0,84.0,19.7,7.5,7,90.0,7,1,45.0,30,1.38,7.0,11.0,-4.0,-0.53,0.16,8.0,9.7,-1.8,-0.23,0.1,Matches
Marvin Cuni,al ALB,FW,22.0,22,534.0,24.0,15.6,5.9,6,63.0,0,16,10.0,9,0.86,8.0,7.0,1.0,0.17,0.98,7.8,10.4,-2.5,-0.43,-0.13,Matches
Jaime Báez,uy URU,"FW,MF",28.0,11,500.0,45.0,14.6,5.6,6,60.0,0,5,28.0,21,1.09,9.0,7.0,2.0,0.36,1.19,7.6,7.9,-0.2,-0.04,0.32,Matches
Luca Garritano,it ITA,"MF,DF",29.0,12,485.0,40.0,14.2,5.4,5,67.0,0,7,21.0,25,1.17,8.0,9.0,-1.0,-0.19,0.55,6.5,7.7,-1.2,-0.23,0.1,Matches
Arijon Ibrahimović,de GER,"FW,DF",17.0,16,474.0,30.0,13.9,5.3,5,70.0,0,11,11.0,15,0.75,4.0,7.0,-3.0,-0.57,0.1,5.8,7.4,-1.7,-0.31,0.0,Matches
Kevin Bonifazi,it ITA,DF,27.0,6,309.0,52.0,9.0,3.4,3,90.0,3,3,13.0,3,1.33,2.0,10.0,-8.0,-2.33,-1.84,3.3,8.3,-5.0,-1.47,-1.27,Matches
Demba Seck,sn SEN,"FW,MF",22.0,11,298.0,27.0,8.7,3.3,3,63.0,0,8,14.0,4,0.45,4.0,8.0,-4.0,-1.21,-0.6,6.0,8.6,-2.6,-0.79,-0.52,Matches
Mateus Lusuardi,br BRA,DF,19.0,4,219.0,55.0,6.4,2.4,3,73.0,1,1,1.0,20,0.25,3.0,8.0,-5.0,-2.05,-1.49,1.8,4.3,-2.4,-1.0,-0.73,Matches
Mehdi Bourabia,ma MAR,MF,31.0,10,200.0,20.0,5.8,2.2,3,50.0,0,7,7.0,10,0.9,1.0,9.0,-8.0,-3.6,-3.12,1.0,6.9,-5.9,-2.64,-2.47,Matches
Giuseppe Caso,it ITA,"FW,MF",24.0,14,417.0,30.0,12.2,4.6,2,64.0,0,12,24.0,8,0.93,10.0,10.0,0.0,0.0,0.75,5.5,7.3,-1.8,-0.39,-0.09,Matches
Farés Ghedjemis,fr FRA,"FW,MF",20.0,6,182.0,30.0,5.3,2.0,1,62.0,0,5,24.0,11,0.83,2.0,3.0,-1.0,-0.49,0.17,2.8,3.3,-0.5,-0.23,0.09,Matches
Giorgi Kvernadze,ge GEO,"FW,DF",20.0,5,63.0,13.0,1.8,0.7,0,0.0,0,5,13.0,30,0.2,0.0,3.0,-3.0,-4.29,-3.7,0.3,1.7,-1.3,-1.89,-1.61,Matches
Gennaro Borrelli,it ITA,FW,23.0,1,24.0,24.0,0.7,0.3,0,0.0,0,1,24.0,1,0.0,0.0,1.0,-1.0,-3.75,-3.11,0.0,0.7,-0.7,-2.72,-2.42,Matches
