Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Manuel Riemann,de GER,GK,34.0,33.0,1031,1715,60.1,36529,30871,129,133,97.0,332,343,96.8,566,1226,46.2,0,0.2,0.4,-0.2,4,92,7,2,19,Matches
Bernardo,br BRA,DF,28.0,32.5,1167,1622,71.9,20655,8434,528,639,82.6,495,651,76.0,118,240,49.2,0,0.5,1.3,-0.5,13,122,14,10,127,Matches
Kevin Stöger,at AUT,MF,29.0,29.6,1363,2028,67.2,25253,10738,604,760,79.5,508,711,71.4,208,415,50.1,10,9.9,9.8,0.1,127,195,76,25,283,Matches
Anthony Losilla,fr FRA,MF,37.0,28.6,649,896,72.4,9788,3147,330,434,76.0,257,342,75.1,30,50,60.0,2,1.5,1.0,0.5,19,69,10,3,100,Matches
Takuma Asano,jp JPN,"FW,MF",28.0,22.1,262,397,66.0,3476,855,171,217,78.8,67,96,69.8,11,26,42.3,1,1.3,0.9,-0.3,21,17,13,1,32,Matches
Erhan Mašović,rs SRB,"DF,MF",24.0,24.7,570,732,77.9,10260,3003,219,269,81.4,279,314,88.9,51,109,46.8,0,0.3,0.8,-0.3,4,43,5,0,47,Matches
Keven Schlotterbeck,de GER,DF,26.0,24.3,802,1027,78.1,15211,6371,282,344,82.0,434,503,86.3,78,140,55.7,1,0.6,1.1,0.4,10,53,5,1,93,Matches
Ivan Ordets,ua UKR,DF,31.0,20.9,473,653,72.4,9071,2797,157,215,73.0,268,325,82.5,44,89,49.4,0,0.5,1.7,-0.5,4,21,1,0,44,Matches
Patrick Osterhage,de GER,MF,23.0,20.7,658,835,78.8,9287,2817,378,439,86.1,200,248,80.6,35,59,59.3,1,0.8,0.7,0.2,13,49,13,2,64,Matches
Matúš Bero,sk SVK,"MF,FW",27.0,18.5,355,535,66.4,5487,1750,181,241,75.1,129,181,71.3,26,53,49.1,1,1.3,1.9,-0.3,11,37,11,2,48,Matches
Philipp Hofmann,de GER,FW,30.0,17.5,266,416,63.9,3468,648,167,233,71.7,77,130,59.2,6,10,60.0,2,1.7,1.3,0.3,19,17,11,0,36,Matches
Moritz Broschinski,de GER,FW,22.0,13.9,135,223,60.5,1682,261,96,132,72.7,30,50,60.0,4,8,50.0,3,1.8,0.9,1.2,15,7,9,3,10,Matches
Maximilian Wittek,de GER,"DF,FW",27.0,11.9,312,499,62.5,5570,2500,131,178,73.6,137,205,66.8,33,80,41.3,1,1.4,2.7,-0.4,24,35,19,7,49,Matches
Felix Passlack,de GER,DF,25.0,10.7,262,414,63.3,4702,1695,105,126,83.3,121,174,69.5,24,65,36.9,2,1.2,1.2,0.8,14,20,11,6,27,Matches
Cristian Gamboa,cr CRC,DF,33.0,13.2,350,475,73.7,6353,2438,155,175,88.6,146,187,78.1,43,97,44.3,1,0.5,0.9,0.5,10,28,12,6,33,Matches
Christopher Antwi-Adjei,gh GHA,"FW,MF",29.0,13.5,274,454,60.4,4315,1592,154,187,82.4,80,143,55.9,31,80,38.8,2,3.5,3.0,-1.5,24,11,15,7,28,Matches
Tim Oermann,de GER,DF,19.0,7.9,181,262,69.1,3043,1352,92,113,81.4,71,94,75.5,16,33,48.5,0,0.3,0.4,-0.3,4,22,5,3,25,Matches
Gonçalo Paciência,pt POR,"FW,MF",28.0,7.2,111,176,63.1,1573,553,64,84,76.2,26,37,70.3,10,19,52.6,1,1.3,0.6,-0.3,9,20,7,2,21,Matches
Lukas Daschner,de GER,"MF,FW",24.0,6.0,107,179,59.8,1382,483,64,90,71.1,30,49,61.2,3,17,17.6,1,1.0,1.2,0.0,10,8,7,2,17,Matches
Philipp Förster,de GER,"MF,FW",28.0,4.3,156,208,75.0,2499,694,84,101,83.2,54,80,67.5,14,19,73.7,0,0.5,0.8,-0.5,9,9,8,3,21,Matches
Danilo Soares,br BRA,DF,31.0,3.9,124,179,69.3,2028,942,65,75,86.7,50,79,63.3,8,20,40.0,0,0.1,0.1,-0.1,3,12,3,0,15,Matches
Noah Loosli,ch SUI,DF,26.0,3.8,81,127,63.8,1325,512,39,48,81.3,34,49,69.4,7,23,30.4,0,0.0,0.0,0.0,0,4,1,0,6,Matches
Moritz-Broni Kwarteng,gh GHA,FW,25.0,3.1,67,94,71.3,990,208,37,42,88.1,25,36,69.4,3,9,33.3,1,0.5,0.1,0.5,4,3,2,0,6,Matches
Andreas Luthe,de GER,GK,36.0,1.0,25,49,51.0,1237,1147,0,0,0.0,2,3,66.7,23,46,50.0,0,0.0,0.0,0.0,0,8,0,0,0,Matches
Simon Zoller,de GER,"FW,MF",32.0,0.5,5,8,62.5,97,0,2,3,66.7,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,29.1,34.0,9786,14203,68.9,185281,85808,4234,5278,80.2,3854,5032,76.6,1393,2934,47.5,30,30.4,33.0,-0.4,371,902,265,85,1151,0
Opponent Total,0,0,26.5,34.0,12224,16555,73.8,222302,91121,5394,6454,83.6,5143,6349,81.0,1393,2806,49.6,55,46.9,49.4,8.1,417,882,302,82,1264,0
