Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Manuel Riemann,de GER,GK,34.0,33.0,29,0.88,21,8,0,0,0,0,3,0.09,2,1,0,0,0,0,Matches
Bernardo,br BRA,DF,28.0,32.5,46,1.42,32,3,1,4,4,2,4,0.12,2,0,0,2,0,0,Matches
Kevin Stöger,at AUT,MF,29.0,29.6,231,7.79,131,77,5,10,7,1,18,0.61,10,6,1,1,0,0,Matches
Anthony Losilla,fr FRA,MF,37.0,28.6,43,1.5,34,0,2,3,3,1,2,0.07,2,0,0,0,0,0,Matches
Takuma Asano,jp JPN,"FW,MF",28.0,22.1,65,2.95,44,1,5,8,6,1,5,0.23,3,0,0,2,0,0,Matches
Erhan Mašović,rs SRB,"DF,MF",24.0,24.7,17,0.69,12,0,0,4,1,0,1,0.04,1,0,0,0,0,0,Matches
Keven Schlotterbeck,de GER,DF,26.0,24.3,27,1.11,15,0,1,6,4,1,3,0.12,1,0,0,0,2,0,Matches
Ivan Ordets,ua UKR,DF,31.0,20.9,12,0.57,10,0,0,1,1,0,1,0.05,0,0,0,0,1,0,Matches
Patrick Osterhage,de GER,MF,23.0,20.7,49,2.37,40,1,3,1,3,1,3,0.15,2,0,1,0,0,0,Matches
Matúš Bero,sk SVK,"MF,FW",27.0,18.5,29,1.57,22,0,0,3,2,2,2,0.11,1,0,0,0,1,0,Matches
Philipp Hofmann,de GER,FW,30.0,17.5,51,2.92,32,0,2,9,7,1,4,0.23,2,0,0,2,0,0,Matches
Moritz Broschinski,de GER,FW,22.0,13.9,34,2.46,25,0,2,6,0,1,7,0.51,5,0,1,1,0,0,Matches
Maximilian Wittek,de GER,"DF,FW",27.0,11.9,48,4.04,23,12,3,4,4,2,7,0.59,1,0,2,1,2,1,Matches
Felix Passlack,de GER,DF,25.0,10.7,30,2.82,20,5,2,1,1,1,2,0.19,2,0,0,0,0,0,Matches
Cristian Gamboa,cr CRC,DF,33.0,13.2,20,1.52,15,3,0,2,0,0,2,0.15,1,1,0,0,0,0,Matches
Christopher Antwi-Adjei,gh GHA,"FW,MF",29.0,13.5,48,3.55,31,9,2,3,3,0,4,0.3,4,0,0,0,0,0,Matches
Tim Oermann,de GER,DF,19.0,7.9,10,1.26,6,3,0,1,0,0,1,0.13,1,0,0,0,0,0,Matches
Gonçalo Paciência,pt POR,"FW,MF",28.0,7.2,30,4.15,11,1,4,9,5,0,0,0.0,0,0,0,0,0,0,Matches
Lukas Daschner,de GER,"MF,FW",24.0,6.0,20,3.35,15,1,1,1,2,0,2,0.33,2,0,0,0,0,0,Matches
Philipp Förster,de GER,"MF,FW",28.0,4.3,19,4.45,8,7,0,2,1,1,0,0.0,0,0,0,0,0,0,Matches
Danilo Soares,br BRA,DF,31.0,3.9,6,1.54,5,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Noah Loosli,ch SUI,DF,26.0,3.8,2,0.52,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Moritz-Broni Kwarteng,gh GHA,FW,25.0,3.1,17,5.44,8,0,5,3,1,0,1,0.32,1,0,0,0,0,0,Matches
Andreas Luthe,de GER,GK,36.0,1.0,1,1.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Simon Zoller,de GER,"FW,MF",32.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,29.1,34.0,884,26.0,561,134,38,81,55,15,72,2.12,43,8,5,9,6,1,0
Opponent Total,0,0,26.5,34.0,939,27.62,657,103,50,66,50,13,122,3.59,86,7,6,15,7,1,0
