Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Manuel Riemann,de GER,GK,34.0,33,33,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.2,0.2,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Bernardo,br BRA,DF,28.0,33,33,2924.0,32.5,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.9,1.9,0.5,2.4,26.0,127.0,38.0,0.03,0.0,0.03,0.03,0.03,0.06,0.01,0.07,0.06,0.07,Matches
Kevin Stöger,at AUT,MF,29.0,32,32,2668.0,29.6,7.0,10.0,17.0,3.0,4.0,4.0,8.0,0.0,6.2,3.1,9.9,12.9,81.0,283.0,139.0,0.24,0.34,0.57,0.1,0.44,0.21,0.33,0.54,0.1,0.44,Matches
Anthony Losilla,fr FRA,MF,37.0,31,31,2576.0,28.6,1.0,2.0,3.0,1.0,0.0,0.0,10.0,0.0,2.3,2.3,1.5,3.7,11.0,100.0,42.0,0.03,0.07,0.1,0.03,0.1,0.08,0.05,0.13,0.08,0.13,Matches
Takuma Asano,jp JPN,"FW,MF",28.0,29,26,1986.0,22.1,6.0,1.0,7.0,6.0,0.0,0.0,2.0,0.0,7.9,7.9,1.3,9.2,56.0,32.0,167.0,0.27,0.05,0.32,0.27,0.32,0.36,0.06,0.42,0.36,0.42,Matches
Erhan Mašović,rs SRB,"DF,MF",24.0,29,24,2219.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.1,1.1,0.3,1.4,15.0,47.0,10.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.06,0.04,0.06,Matches
Keven Schlotterbeck,de GER,DF,26.0,27,24,2185.0,24.3,5.0,1.0,6.0,5.0,0.0,0.0,9.0,0.0,2.0,2.0,0.6,2.7,9.0,93.0,15.0,0.21,0.04,0.25,0.21,0.25,0.08,0.03,0.11,0.08,0.11,Matches
Ivan Ordets,ua UKR,DF,31.0,24,21,1880.0,20.9,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.3,1.3,0.5,1.8,5.0,44.0,7.0,0.05,0.0,0.05,0.05,0.05,0.06,0.02,0.09,0.06,0.09,Matches
Patrick Osterhage,de GER,MF,23.0,24,21,1861.0,20.7,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,1.4,1.4,0.8,2.2,26.0,64.0,65.0,0.1,0.05,0.15,0.1,0.15,0.07,0.04,0.11,0.07,0.11,Matches
Matúš Bero,sk SVK,"MF,FW",27.0,24,20,1661.0,18.5,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,2.9,2.9,1.3,4.2,12.0,48.0,71.0,0.05,0.05,0.11,0.05,0.11,0.16,0.07,0.23,0.16,0.23,Matches
Philipp Hofmann,de GER,FW,30.0,29,18,1571.0,17.5,4.0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,4.8,4.8,1.7,6.5,7.0,36.0,86.0,0.23,0.11,0.34,0.23,0.34,0.27,0.1,0.37,0.27,0.37,Matches
Moritz Broschinski,de GER,FW,22.0,26,14,1247.0,13.9,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,2.4,2.4,1.8,4.1,18.0,10.0,92.0,0.14,0.22,0.36,0.14,0.36,0.17,0.13,0.3,0.17,0.3,Matches
Maximilian Wittek,de GER,"DF,FW",27.0,21,13,1070.0,11.9,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,1.3,1.3,1.4,2.6,17.0,49.0,64.0,0.25,0.08,0.34,0.25,0.34,0.11,0.11,0.22,0.11,0.22,Matches
Felix Passlack,de GER,DF,25.0,15,13,960.0,10.7,2.0,2.0,4.0,2.0,0.0,0.0,2.0,1.0,0.9,0.9,1.2,2.1,10.0,27.0,42.0,0.19,0.19,0.37,0.19,0.37,0.08,0.11,0.2,0.08,0.2,Matches
Cristian Gamboa,cr CRC,DF,33.0,22,12,1187.0,13.2,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.1,0.1,0.5,0.6,12.0,33.0,16.0,0.0,0.08,0.08,0.0,0.08,0.01,0.04,0.04,0.01,0.04,Matches
Christopher Antwi-Adjei,gh GHA,"FW,MF",29.0,25,11,1216.0,13.5,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,2.2,2.2,3.5,5.7,50.0,28.0,138.0,0.15,0.15,0.3,0.15,0.3,0.16,0.26,0.42,0.16,0.42,Matches
Tim Oermann,de GER,DF,19.0,16,8,714.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.3,0.4,6.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Matches
Gonçalo Paciência,pt POR,"FW,MF",28.0,19,6,650.0,7.2,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,1.3,4.3,9.0,21.0,50.0,0.42,0.14,0.55,0.42,0.55,0.41,0.18,0.59,0.41,0.59,Matches
Lukas Daschner,de GER,"MF,FW",24.0,20,3,536.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.3,2.3,1.0,3.3,11.0,17.0,37.0,0.17,0.17,0.34,0.17,0.34,0.39,0.16,0.55,0.39,0.55,Matches
Philipp Förster,de GER,"MF,FW",28.0,13,3,385.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.9,7.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.22,0.11,0.22,Matches
Danilo Soares,br BRA,DF,31.0,5,3,351.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches
Noah Loosli,ch SUI,DF,26.0,10,2,346.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
