D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-13,14:30,Eredivisie,Matchweek 1,Sun,Away,L,1,5,AZ Alkmaar,0.6,3.6,48,16782,Bas Kuipers,4-2-3-1,Danny Makkelie,Match Report,0
2023-08-19,21:00,Eredivisie,Matchweek 2,Sat,Home,W,4,1,Volendam,0.6,1.4,42,9376,Bas Kuipers,4-2-3-1,Edwin van de Graaf,Match Report,0
2023-09-02,18:45,Eredivisie,Matchweek 4,Sat,Home,W,3,2,Heerenveen,3.2,1.3,48,9723,Bas Kuipers,4-2-3-1,Jannick van der Laan,Match Report,0
2023-09-17,12:15,Eredivisie,Matchweek 5,Sun,Away,D,1,1,Zwolle,1.0,2.7,38,13750,Bas Kuipers,4-2-3-1,Rob Dieperink,Match Report,0
2023-09-22,20:00,Eredivisie,Matchweek 6,Fri,Home,W,3,0,Fortuna Sittard,2.3,1.2,49,9803,Bas Kuipers,4-2-3-1,Bas Nijhuis,Match Report,0
2023-09-27,18:45,Eredivisie,Matchweek 3,Wed,Away,L,0,3,PSV Eindhoven,0.8,3.3,35,33400,Bas Kuipers,4-2-3-1,Marc Nagtegaal,Match Report,0
2023-09-30,16:30,Eredivisie,Matchweek 7,Sat,Away,L,1,3,Feyenoord,0.4,3.3,38,47500,Bas Kuipers,4-2-3-1,Jochem Kamphuis,Match Report,0
2023-10-07,20:00,Eredivisie,Matchweek 8,Sat,Home,W,4,0,Heracles Almelo,1.7,1.8,38,9833,Bas Kuipers,4-2-3-1,Alex Bos,Match Report,0
2023-10-22,16:45,Eredivisie,Matchweek 9,Sun,Home,D,0,0,Sparta R'dam,0.8,0.7,44,9837,Bas Kuipers,4-4-2,Ingmar Oostrom,Match Report,0
2023-10-28,20:00,Eredivisie,Matchweek 10,Sat,Away,D,0,0,Almere City,0.6,1.1,49,4222,Bas Kuipers,4-2-3-1,Serdar Gözübüyük,Match Report,0
2023-11-04,21:00,Eredivisie,Matchweek 11,Sat,Home,W,5,1,Vitesse,3.2,0.6,40,9848,Bas Kuipers,4-2-3-1,Erwin Blank,Match Report,0
2023-11-11,18:45,Eredivisie,Matchweek 12,Sat,Away,W,1,0,RKC Waalwijk,0.8,1.8,35,6157,Bas Kuipers,4-2-3-1,Jeroen Manschot,Match Report,0
2023-11-26,14:30,Eredivisie,Matchweek 13,Sun,Away,D,1,1,NEC Nijmegen,0.9,1.1,43,12500,Bas Kuipers,4-2-3-1,Robin Hensgens,Match Report,0
2023-12-03,14:30,Eredivisie,Matchweek 14,Sun,Home,L,1,3,Twente,1.3,2.5,60,9820,Bas Kuipers,4-3-3,Sander van der Eijk,Match Report,0
2023-12-10,12:15,Eredivisie,Matchweek 15,Sun,Home,L,0,2,Utrecht,1.2,0.8,61,9873,Bas Kuipers,4-2-3-1,Allard Lindhout,Match Report,0
2023-12-16,18:45,Eredivisie,Matchweek 16,Sat,Away,D,1,1,Excelsior,0.9,1.4,53,4400,Bas Kuipers,4-2-3-1,Alex Bos,Match Report,0
2024-01-14,14:30,Eredivisie,Matchweek 17,Sun,Home,L,2,3,Ajax,2.9,2.0,39,9997,Bas Kuipers,4-2-3-1,Pol van Boekel,Match Report,0
2024-01-21,14:30,Eredivisie,Matchweek 18,Sun,Away,W,2,0,Sparta R'dam,1.3,1.4,41,10078,Bas Kuipers,4-2-3-1,Danny Makkelie,Match Report,0
2024-01-28,14:30,Eredivisie,Matchweek 19,Sun,Home,D,2,2,NEC Nijmegen,2.0,2.9,47,9997,Bas Kuipers,4-2-3-1,Ingmar Oostrom,Match Report,0
2024-02-04,12:15,Eredivisie,Matchweek 20,Sun,Away,W,2,0,Vitesse,3.0,0.7,42,15494,Mats Deijl,4-2-3-1,Joey Kooij,Match Report,0
2024-02-11,12:15,Eredivisie,Matchweek 21,Sun,Home,D,1,1,Zwolle,2.4,1.3,46,9469,Bas Kuipers,4-2-3-1,Dennis Higler,Match Report,0
2024-02-17,21:00,Eredivisie,Matchweek 22,Sat,Away,W,2,0,Heerenveen,1.6,1.1,31,22020,Bas Kuipers,4-2-3-1,Erwin Blank,Match Report,0
2024-02-25,14:30,Eredivisie,Matchweek 23,Sun,Away,L,0,3,Twente,0.6,1.5,40,30000,Bas Kuipers,4-3-3,Jannick van der Laan,Match Report,0
2024-03-02,18:45,Eredivisie,Matchweek 24,Sat,Home,W,1,0,RKC Waalwijk,2.2,1.2,54,9847,Bas Kuipers,4-3-3,Pol van Boekel,Match Report,0
