Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Jeffrey De Lange,nl NED,GK,25.0,34.0,46,2,0,4,1,46.2,0.25,1.2,0.04,219,651,33.6,1211,127,45.0,37.3,223,47.5,40.7,670,17,2.5,32,0.94,15.3,Matches
Squad Total,0,0,25.4,34.0,46,2,0,4,1,46.2,0.25,1.2,0.04,219,651,33.6,1088,127,50.1,0.0,346,30.6,29.2,670,17,2.5,32,0.94,0.0,0
Opponent Total,0,0,25.2,34.0,47,4,2,5,0,52.0,0.25,5.0,0.15,217,599,36.2,1181,182,39.8,36.2,271,47.6,39.9,480,36,7.5,35,1.03,13.6,0
