Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Jeffrey De Lange,nl NED,GK,25.0,34.0,6,0.18,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Bas Kuipers,nl NED,DF,28.0,32.8,101,3.08,67,21,3,5,4,1,7,0.21,6,1,0,0,0,0,Matches
Mats Deijl,nl NED,DF,26.0,30.9,57,1.85,42,9,0,2,3,1,9,0.29,6,1,0,1,1,0,Matches
Willum Þór Willumsson,is ISL,MF,24.0,29.7,97,3.27,89,0,2,3,3,0,8,0.27,7,0,0,1,0,0,Matches
Evert Linthorst,nl NED,MF,23.0,26.3,53,2.02,50,1,0,1,1,0,4,0.15,4,0,0,0,0,0,Matches
Oliver Edvardsen,no NOR,"FW,MF",24.0,26.1,79,3.03,41,13,8,8,9,0,7,0.27,0,1,2,1,3,0,Matches
Joris Kramer,nl NED,DF,26.0,28.5,19,0.67,14,1,0,4,0,0,0,0.0,0,0,0,0,0,0,Matches
Bobby Adekanye,nl NED,FW,24.0,20.0,71,3.54,45,0,11,7,8,0,12,0.6,6,0,3,2,1,0,Matches
Victor Edvardsen,se SWE,FW,27.0,20.3,48,2.36,30,1,3,9,4,1,3,0.15,1,0,0,0,1,1,Matches
Jamal Amofa,nl NED,DF,24.0,18.5,22,1.19,18,0,1,1,0,2,2,0.11,1,0,1,0,0,0,Matches
Philippe Rommens,be BEL,MF,25.0,18.0,71,3.95,38,25,1,4,3,0,8,0.44,1,4,0,2,1,0,Matches
Gerrit Nauber,de GER,DF,31.0,19.5,12,0.62,11,0,0,1,0,0,1,0.05,1,0,0,0,0,0,Matches
Jakob Breum,dk DEN,FW,19.0,16.1,70,4.35,45,7,1,10,7,0,5,0.31,3,0,0,1,1,0,Matches
Enric Llansana,nl NED,"MF,DF",22.0,13.6,40,2.95,34,0,0,4,1,1,3,0.22,2,0,0,1,0,0,Matches
Thibo Baeten,be BEL,"FW,MF",21.0,10.1,32,3.18,21,0,5,1,4,1,2,0.2,2,0,0,0,0,0,Matches
Xander Blomme,be BEL,MF,21.0,7.9,11,1.39,10,0,0,0,1,0,1,0.13,1,0,0,0,0,0,Matches
Sylla Sow,nl NED,FW,26.0,7.0,23,3.3,14,0,6,1,2,0,2,0.29,0,0,2,0,0,0,Matches
Søren Tengstedt,dk DEN,"MF,FW",23.0,4.5,15,3.33,11,0,2,1,0,1,4,0.89,2,0,1,1,0,0,Matches
Finn Stokkers,nl NED,FW,27.0,4.2,15,3.62,11,0,0,3,1,0,1,0.24,1,0,0,0,0,0,Matches
Luca Everink,nl NED,DF,22.0,3.1,7,2.23,3,0,2,0,2,0,0,0.0,0,0,0,0,0,0,Matches
Dean James,nl NED,"DF,FW",23.0,1.1,2,1.86,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pim Saathof,nl NED,DF,19.0,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rashaan Fernandes,nl NED,"FW,MF",24.0,0.4,3,7.94,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,25.4,34.0,854,25.12,604,78,46,65,53,8,79,2.32,44,7,9,10,8,1,0
Opponent Total,0,0,25.2,34.0,1049,30.85,818,83,46,60,29,13,79,2.32,63,5,4,3,3,1,0
