Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Jeffrey De Lange,nl NED,GK,25.0,34,3060.0,90.0,100.0,34.0,34,90.0,34,0,0.0,0,1.44,47.0,46.0,1.0,0.03,0.0,49.5,55.6,-6.1,-0.18,0.0,Matches
Bas Kuipers,nl NED,DF,28.0,33,2950.0,89.0,96.4,32.8,33,89.0,30,0,0.0,0,1.4,44.0,46.0,-2.0,-0.06,-2.52,46.0,54.6,-8.6,-0.26,-2.33,Matches
Mats Deijl,nl NED,DF,26.0,32,2780.0,87.0,90.8,30.9,32,87.0,29,0,0.0,0,1.35,44.0,42.0,2.0,0.06,0.39,42.3,49.4,-7.0,-0.23,-0.53,Matches
Willum Þór Willumsson,is ISL,MF,24.0,31,2672.0,86.0,87.3,29.7,31,86.0,24,0,0.0,0,1.26,41.0,41.0,0.0,0.0,-0.23,40.5,48.3,-7.8,-0.26,-0.66,Matches
Evert Linthorst,nl NED,MF,23.0,31,2364.0,76.0,77.3,26.3,30,79.0,17,1,2.0,3,1.52,35.0,31.0,4.0,0.15,0.54,38.0,39.9,-1.9,-0.07,0.47,Matches
Oliver Edvardsen,no NOR,"FW,MF",24.0,33,2346.0,71.0,76.7,26.1,30,75.0,4,3,31.0,0,1.39,29.0,32.0,-3.0,-0.12,-0.62,33.4,43.5,-10.1,-0.39,-0.89,Matches
Joris Kramer,nl NED,DF,26.0,30,2565.0,86.0,83.8,28.5,29,87.0,27,1,45.0,0,1.44,39.0,37.0,2.0,0.07,0.25,41.9,44.3,-2.3,-0.08,0.6,Matches
Bobby Adekanye,nl NED,FW,24.0,28,1804.0,64.0,59.0,20.0,23,73.0,6,5,24.0,1,1.47,29.0,29.0,0.0,0.0,-0.07,29.4,32.2,-2.9,-0.14,0.09,Matches
Victor Edvardsen,se SWE,FW,27.0,32,1826.0,57.0,59.7,20.3,21,76.0,7,11,21.0,1,1.44,26.0,27.0,-1.0,-0.05,-0.2,30.8,31.3,-0.5,-0.03,0.38,Matches
Jamal Amofa,nl NED,DF,24.0,22,1669.0,76.0,54.5,18.5,20,82.0,14,2,18.0,7,1.52,29.0,24.0,5.0,0.27,0.53,27.8,28.1,-0.3,-0.01,0.36,Matches
