Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Jeffrey De Lange,nl NED,GK,25.0,34.0,0,1,0,0.0,0.03,0.0,0.0,0.0,8.6,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Bas Kuipers,nl NED,DF,28.0,32.8,5,41,20,48.8,1.25,0.61,0.12,0.25,15.6,2,0,0,3.9,3.9,0.09,1.1,1.1,Matches
Mats Deijl,nl NED,DF,26.0,30.9,1,15,5,33.3,0.49,0.16,0.0,0.0,16.1,3,1,1,1.6,0.8,0.06,-0.6,-0.8,Matches
Willum Þór Willumsson,is ISL,MF,24.0,29.7,7,47,20,42.6,1.58,0.67,0.15,0.35,15.4,4,0,0,5.5,5.5,0.12,1.5,1.5,Matches
Evert Linthorst,nl NED,MF,23.0,26.3,1,16,2,12.5,0.61,0.08,0.06,0.5,21.8,0,0,0,0.8,0.7,0.05,0.2,0.3,Matches
Oliver Edvardsen,no NOR,"FW,MF",24.0,26.1,7,59,23,39.0,2.26,0.88,0.12,0.3,17.2,0,0,0,7.4,7.4,0.13,-0.4,-0.4,Matches
Joris Kramer,nl NED,DF,26.0,28.5,2,19,6,31.6,0.67,0.21,0.11,0.33,13.8,0,0,0,1.6,1.6,0.08,0.4,0.4,Matches
Bobby Adekanye,nl NED,FW,24.0,20.0,0,40,10,25.0,2.0,0.5,0.0,0.0,18.7,0,0,0,2.6,2.6,0.06,-2.6,-2.6,Matches
Victor Edvardsen,se SWE,FW,27.0,20.3,6,54,21,38.9,2.66,1.04,0.07,0.19,15.6,0,2,3,10.5,8.1,0.15,-4.5,-4.1,Matches
Jamal Amofa,nl NED,DF,24.0,18.5,1,3,2,66.7,0.16,0.11,0.33,0.5,8.4,0,0,0,0.3,0.3,0.11,0.7,0.7,Matches
Philippe Rommens,be BEL,MF,25.0,18.0,5,30,15,50.0,1.67,0.83,0.13,0.27,25.5,9,1,1,2.5,1.7,0.06,2.5,2.3,Matches
Gerrit Nauber,de GER,DF,31.0,19.5,2,12,3,25.0,0.62,0.15,0.17,0.67,9.5,0,0,0,1.2,1.2,0.1,0.8,0.8,Matches
Jakob Breum,dk DEN,FW,19.0,16.1,3,50,17,34.0,3.1,1.06,0.06,0.18,19.0,0,0,0,4.6,4.6,0.09,-1.6,-1.6,Matches
Enric Llansana,nl NED,"MF,DF",22.0,13.6,2,25,8,32.0,1.84,0.59,0.08,0.25,25.0,0,0,0,1.0,1.0,0.04,1.0,1.0,Matches
Thibo Baeten,be BEL,"FW,MF",21.0,10.1,0,23,11,47.8,2.28,1.09,0.0,0.0,18.8,0,0,0,1.1,1.1,0.05,-1.1,-1.1,Matches
Xander Blomme,be BEL,MF,21.0,7.9,0,4,0,0.0,0.51,0.0,0.0,0.0,26.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Sylla Sow,nl NED,FW,26.0,7.0,5,17,11,64.7,2.44,1.58,0.29,0.45,13.1,0,0,0,3.1,3.1,0.18,1.9,1.9,Matches
Søren Tengstedt,dk DEN,"MF,FW",23.0,4.5,0,10,1,10.0,2.22,0.22,0.0,0.0,20.9,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches
Finn Stokkers,nl NED,FW,27.0,4.2,0,15,7,46.7,3.61,1.68,0.0,0.0,14.8,3,0,0,1.4,1.4,0.09,-1.4,-1.4,Matches
Luca Everink,nl NED,DF,22.0,3.1,0,1,0,0.0,0.32,0.0,0.0,0.0,12.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Dean James,nl NED,"DF,FW",23.0,1.1,0,2,1,50.0,1.87,0.94,0.0,0.0,15.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Pim Saathof,nl NED,DF,19.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Rashaan Fernandes,nl NED,"FW,MF",24.0,0.4,0,2,2,100.0,5.29,5.29,0.0,0.0,18.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Squad Total,0,0,25.4,34.0,47,486,185,38.1,14.29,5.44,0.09,0.23,17.6,21,4,5,49.5,45.6,0.1,-2.5,-2.6,0
Opponent Total,0,0,25.2,34.0,45,585,178,30.4,17.21,5.24,0.07,0.24,17.3,12,2,2,55.6,54.0,0.09,-10.6,-11.0,0
