Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Jeffrey De Lange,nl NED,GK,25.0,34,34,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bas Kuipers,nl NED,DF,28.0,33,33,2950.0,32.8,5.0,4.0,9.0,5.0,0.0,0.0,6.0,0.0,3.9,3.9,4.6,8.4,71.0,120.0,187.0,0.15,0.12,0.27,0.15,0.27,0.12,0.14,0.26,0.12,0.26,Matches
Mats Deijl,nl NED,DF,26.0,32,32,2780.0,30.9,1.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,1.6,0.8,1.6,2.4,15.0,96.0,85.0,0.03,0.06,0.1,0.0,0.06,0.05,0.05,0.1,0.03,0.08,Matches
Willum Þór Willumsson,is ISL,MF,24.0,31,31,2672.0,29.7,7.0,2.0,9.0,7.0,0.0,0.0,1.0,1.0,5.5,5.5,3.9,9.4,59.0,137.0,140.0,0.24,0.07,0.3,0.24,0.3,0.18,0.13,0.32,0.18,0.32,Matches
Evert Linthorst,nl NED,MF,23.0,31,30,2364.0,26.3,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.8,0.7,2.6,3.3,23.0,146.0,50.0,0.04,0.04,0.08,0.04,0.08,0.03,0.1,0.13,0.03,0.12,Matches
Oliver Edvardsen,no NOR,"FW,MF",24.0,33,30,2346.0,26.1,7.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,7.4,7.4,2.8,10.2,57.0,74.0,167.0,0.27,0.04,0.31,0.27,0.31,0.28,0.11,0.39,0.28,0.39,Matches
Joris Kramer,nl NED,DF,26.0,30,29,2565.0,28.5,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.6,1.6,0.1,1.7,14.0,79.0,8.0,0.07,0.0,0.07,0.07,0.07,0.06,0.0,0.06,0.06,0.06,Matches
Bobby Adekanye,nl NED,FW,24.0,28,23,1804.0,20.0,0.0,5.0,5.0,0.0,0.0,0.0,4.0,1.0,2.6,2.6,5.7,8.3,67.0,51.0,114.0,0.0,0.25,0.25,0.0,0.25,0.13,0.29,0.41,0.13,0.41,Matches
Victor Edvardsen,se SWE,FW,27.0,32,21,1826.0,20.3,6.0,1.0,7.0,4.0,2.0,3.0,1.0,0.0,10.5,8.1,1.3,9.5,28.0,31.0,106.0,0.3,0.05,0.35,0.2,0.25,0.52,0.07,0.58,0.4,0.47,Matches
Jamal Amofa,nl NED,DF,24.0,22,20,1669.0,18.5,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.3,0.3,0.3,0.6,25.0,71.0,4.0,0.05,0.0,0.05,0.05,0.05,0.02,0.02,0.03,0.02,0.03,Matches
Philippe Rommens,be BEL,MF,25.0,20,20,1618.0,18.0,5.0,4.0,9.0,4.0,1.0,1.0,1.0,0.0,2.5,1.7,2.8,4.6,17.0,120.0,39.0,0.28,0.22,0.5,0.22,0.44,0.14,0.16,0.3,0.1,0.25,Matches
Gerrit Nauber,de GER,DF,31.0,25,19,1754.0,19.5,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.2,1.2,0.2,1.4,8.0,50.0,3.0,0.1,0.05,0.15,0.1,0.15,0.06,0.01,0.07,0.06,0.07,Matches
Jakob Breum,dk DEN,FW,19.0,32,15,1450.0,16.1,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,4.6,4.6,3.0,7.6,49.0,60.0,122.0,0.19,0.12,0.31,0.19,0.31,0.29,0.18,0.47,0.29,0.47,Matches
Enric Llansana,nl NED,"MF,DF",22.0,27,10,1221.0,13.6,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6,1.7,20.0,85.0,19.0,0.15,0.0,0.15,0.15,0.15,0.08,0.05,0.12,0.08,0.12,Matches
Thibo Baeten,be BEL,"FW,MF",21.0,26,8,908.0,10.1,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1.1,1.1,2.2,3.3,19.0,21.0,67.0,0.0,0.2,0.2,0.0,0.2,0.11,0.22,0.33,0.11,0.33,Matches
Xander Blomme,be BEL,MF,21.0,12,8,711.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.2,1.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches
Sylla Sow,nl NED,FW,26.0,18,4,627.0,7.0,5.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,3.1,3.1,0.5,3.6,13.0,12.0,44.0,0.72,0.14,0.86,0.72,0.86,0.45,0.07,0.52,0.45,0.52,Matches
Søren Tengstedt,dk DEN,"MF,FW",23.0,14,2,405.0,4.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,1.8,13.0,11.0,25.0,0.0,0.44,0.44,0.0,0.44,0.19,0.2,0.39,0.19,0.39,Matches
Finn Stokkers,nl NED,FW,27.0,14,2,374.0,4.2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.9,2.4,11.0,4.0,23.0,0.0,0.48,0.48,0.0,0.48,0.34,0.23,0.57,0.34,0.57,Matches
Luca Everink,nl NED,DF,22.0,7,2,282.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,3.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12,Matches
Dean James,nl NED,"DF,FW",23.0,5,1,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches
Pim Saathof,nl NED,DF,19.0,4,0,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rashaan Fernandes,nl NED,"FW,MF",24.0,6,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.22,0.23,0.45,0.22,0.45,Matches
