Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Alberto Dossena,it ITA,DF,24.0,33.1,2,24,6,25.0,0.73,0.18,0.08,0.33,11.3,0,0,0,2.2,2.2,0.09,-0.2,-0.2,Matches
Antoine Makoumbou,cg CGO,MF,25.0,30.0,1,8,2,25.0,0.27,0.07,0.13,0.5,21.4,0,0,0,0.7,0.7,0.09,0.3,0.3,Matches
Simone Scuffet,it ITA,GK,27.0,31.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Nahitan Nández,uy URU,"MF,DF",27.0,26.0,2,22,5,22.7,0.85,0.19,0.05,0.2,18.1,0,1,1,3.7,2.9,0.13,-1.7,-1.9,Matches
Tommaso Augello,it ITA,DF,28.0,26.9,1,10,3,30.0,0.37,0.11,0.1,0.33,24.1,1,0,0,0.5,0.5,0.05,0.5,0.5,Matches
Gabriele Zappa,it ITA,DF,23.0,28.5,1,19,5,26.3,0.67,0.18,0.05,0.2,18.7,0,0,0,1.5,1.5,0.08,-0.5,-0.5,Matches
Matteo Prati,it ITA,MF,19.0,21.9,1,36,10,27.8,1.64,0.46,0.03,0.1,22.6,2,0,0,2.0,2.0,0.06,-1.0,-1.0,Matches
Zito Luvumbo,ao ANG,"FW,MF",21.0,21.6,4,51,16,31.4,2.36,0.74,0.08,0.25,17.3,0,0,0,4.0,4.0,0.08,0.0,0.0,Matches
Alessandro Deiola,it ITA,MF,27.0,17.9,1,25,6,24.0,1.4,0.34,0.04,0.17,17.2,2,0,0,2.5,2.5,0.1,-1.5,-1.5,Matches
Ibrahim Sulemana,gh GHA,MF,20.0,14.9,2,13,3,23.1,0.87,0.2,0.15,0.67,23.2,0,0,0,0.8,0.8,0.06,1.2,1.2,Matches
Yerry Mina,co COL,DF,28.0,13.5,2,2,1,50.0,0.15,0.07,0.5,1.0,17.2,0,1,1,1.3,0.5,0.25,0.7,0.5,Matches
Gianluca Lapadula,pe PER,FW,33.0,13.4,3,34,10,29.4,2.54,0.75,0.06,0.2,14.2,2,1,1,4.8,4.1,0.12,-1.8,-2.1,Matches
Andrea Petagna,it ITA,FW,28.0,11.1,1,20,8,40.0,1.81,0.72,0.05,0.13,13.7,0,0,0,1.6,1.6,0.08,-0.6,-0.6,Matches
Jakub Jankto,cz CZE,"MF,FW",27.0,9.7,1,12,5,41.7,1.24,0.52,0.08,0.2,13.4,0,0,0,1.5,1.5,0.12,-0.5,-0.5,Matches
Pantelis Hatzidiakos,gr GRE,DF,26.0,9.5,0,4,1,25.0,0.42,0.11,0.0,0.0,14.0,0,0,0,0.4,0.4,0.1,-0.4,-0.4,Matches
