Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Alberto Dossena,it ITA,DF,24.0,33.1,55,35,43,12,0,32,48,66.7,16,50,27,23,45,100,172,2,Matches
Antoine Makoumbou,cg CGO,MF,25.0,30.0,41,24,21,15,5,15,30,50.0,15,23,4,19,16,57,27,2,Matches
Simone Scuffet,it ITA,GK,27.0,31.0,1,0,1,0,0,1,2,50.0,1,1,0,1,1,2,9,0,Matches
Nahitan Nández,uy URU,"MF,DF",27.0,26.0,59,40,27,23,9,27,64,42.2,37,25,2,23,19,78,32,0,Matches
Tommaso Augello,it ITA,DF,28.0,26.9,26,19,18,6,2,16,25,64.0,9,21,10,11,17,43,89,0,Matches
Gabriele Zappa,it ITA,DF,23.0,28.5,54,31,29,16,9,29,41,70.7,12,29,5,24,20,74,75,2,Matches
Matteo Prati,it ITA,MF,19.0,21.9,45,25,15,27,3,26,42,61.9,16,29,6,23,15,60,26,1,Matches
Zito Luvumbo,ao ANG,"FW,MF",21.0,21.6,9,6,5,2,2,4,15,26.7,11,19,0,19,1,10,2,0,Matches
Alessandro Deiola,it ITA,MF,27.0,17.9,33,19,13,16,4,18,47,38.3,29,16,6,10,9,42,37,0,Matches
Ibrahim Sulemana,gh GHA,MF,20.0,14.9,36,14,15,15,6,17,27,63.0,10,24,5,19,7,43,23,0,Matches
Yerry Mina,co COL,DF,28.0,13.5,20,13,14,6,0,13,19,68.4,6,23,14,9,4,24,77,0,Matches
Gianluca Lapadula,pe PER,FW,33.0,13.4,1,1,0,0,1,1,10,10.0,9,2,1,1,2,3,5,0,Matches
Andrea Petagna,it ITA,FW,28.0,11.1,4,2,1,0,3,1,2,50.0,1,6,3,3,1,5,4,0,Matches
Jakub Jankto,cz CZE,"MF,FW",27.0,9.7,12,9,9,1,2,8,20,40.0,12,5,1,4,5,17,20,0,Matches
Pantelis Hatzidiakos,gr GRE,DF,26.0,9.5,22,10,12,10,0,10,17,58.8,7,14,5,9,13,35,30,1,Matches
Edoardo Goldaniga,it ITA,DF,29.0,11.2,12,7,9,3,0,4,10,40.0,6,11,7,4,15,27,37,1,Matches
Nicolas Viola,it ITA,"MF,FW",33.0,13.4,13,9,2,8,3,7,17,41.2,10,9,0,9,2,15,6,0,Matches
Gaetano Oristanio,it ITA,"FW,MF",20.0,12.3,20,10,5,14,1,5,17,29.4,12,11,0,11,9,29,8,0,Matches
Mateusz Wieteska,pl POL,DF,26.0,10.7,14,11,9,3,2,3,10,30.0,7,10,5,5,14,28,48,0,Matches
Adam Obert,sk SVK,DF,20.0,10.5,17,9,8,8,1,8,17,47.1,9,13,7,6,21,38,41,1,Matches
Eldor Shomurodov,uz UZB,"FW,MF",28.0,10.4,11,4,2,6,3,6,10,60.0,4,5,0,5,4,15,4,0,Matches
Gianluca Gaetano,it ITA,"FW,MF",23.0,8.3,7,4,0,4,3,2,7,28.6,5,4,0,4,3,10,4,0,Matches
Paulo Azzi,br BRA,"DF,MF",29.0,10.6,19,11,10,6,3,9,18,50.0,9,11,2,9,16,35,23,0,Matches
Boris Radunović,rs SRB,GK,27.0,7.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,1,2,Matches
Leonardo Pavoletti,it ITA,FW,34.0,7.0,1,1,0,0,1,0,1,0.0,1,2,1,1,0,1,7,0,Matches
Marco Mancosu,it ITA,"MF,FW",34.0,1.7,3,0,0,2,1,1,2,50.0,1,0,0,0,0,3,0,0,Matches
Alessandro Di Pardo,it ITA,"DF,MF",24.0,4.0,4,1,3,0,1,0,3,0.0,3,9,2,7,5,9,7,0,Matches
Kingstone Mutandwa,zm ZAM,"FW,MF",20.0,0.4,1,0,1,0,0,1,4,25.0,3,1,0,1,0,1,2,0,Matches
Simone Aresti,it ITA,GK,37.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
Squad Total,0,0,26.1,38.0,540,315,272,203,65,264,525,50.3,261,373,113,260,265,805,816,12,0
Opponent Total,0,0,26.5,38.0,558,327,275,213,70,220,457,48.1,237,355,110,245,251,809,809,8,0
