Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Alberto Dossena,it ITA,DF,24.0,35,2977.0,85.0,87.0,33.1,33,88.0,30,2,34.0,1,1.0,36.0,51.0,-15.0,-0.45,1.78,36.5,43.5,-7.0,-0.21,0.72,Matches
Antoine Makoumbou,cg CGO,MF,25.0,32,2702.0,84.0,79.0,30.0,32,84.0,25,0,0.0,1,0.91,34.0,54.0,-20.0,-0.67,0.09,32.7,43.8,-11.1,-0.37,-0.31,Matches
Simone Scuffet,it ITA,GK,27.0,31,2789.0,90.0,81.5,31.0,31,90.0,30,0,0.0,7,1.1,40.0,55.0,-15.0,-0.48,1.08,37.4,43.7,-6.3,-0.2,0.54,Matches
Nahitan Nández,uy URU,"MF,DF",27.0,33,2341.0,71.0,68.5,26.0,29,78.0,12,4,19.0,0,0.91,21.0,47.0,-26.0,-1.0,-1.0,26.9,37.4,-10.6,-0.41,-0.32,Matches
Tommaso Augello,it ITA,DF,28.0,32,2418.0,76.0,70.7,26.9,28,82.0,12,4,30.0,4,1.06,32.0,46.0,-14.0,-0.52,0.56,30.1,32.5,-2.4,-0.09,0.74,Matches
Gabriele Zappa,it ITA,DF,23.0,38,2561.0,67.0,74.9,28.5,25,85.0,18,13,34.0,0,0.95,38.0,53.0,-15.0,-0.53,0.63,33.6,39.9,-6.3,-0.22,0.33,Matches
Matteo Prati,it ITA,MF,19.0,26,1972.0,76.0,57.7,21.9,19,87.0,14,7,46.0,12,0.88,25.0,44.0,-19.0,-0.87,-0.43,26.8,33.7,-6.9,-0.32,-0.03,Matches
Zito Luvumbo,ao ANG,"FW,MF",21.0,30,1946.0,65.0,56.9,21.6,19,79.0,10,11,40.0,1,0.97,23.0,34.0,-11.0,-0.51,0.41,25.6,29.5,-3.9,-0.18,0.29,Matches
Alessandro Deiola,it ITA,MF,27.0,27,1608.0,60.0,47.0,17.9,19,79.0,10,8,14.0,10,1.04,15.0,29.0,-14.0,-0.78,-0.19,20.9,22.5,-1.6,-0.09,0.41,Matches
Ibrahim Sulemana,gh GHA,MF,20.0,21,1339.0,64.0,39.2,14.9,16,73.0,8,5,33.0,12,0.86,16.0,26.0,-10.0,-0.67,0.02,13.6,24.1,-10.6,-0.71,-0.67,Matches
