Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Simone Scuffet,it ITA,GK,27.0,31.0,55,3,3,9,2,45.1,0.33,-7.9,-0.25,161,452,35.6,684,106,43.3,37.1,243,64.2,46.9,482,22,4.6,20,0.65,12.1,Matches
Boris Radunović,rs SRB,GK,27.0,7.0,12,0,0,1,1,10.1,0.38,-0.9,-0.13,41,91,45.1,156,31,35.9,37.0,66,53.0,43.8,98,6,6.1,4,0.57,11.2,Matches
Simone Aresti,it ITA,GK,37.0,0.0,1,1,0,0,0,1.0,0.0,0.0,-1.21,0,1,0.0,1,0,100.0,64.0,0,0.0,0.0,3,0,0.0,0,0.0,0.0,Matches
Squad Total,0,0,26.1,38.0,68,4,3,10,3,56.2,0.34,-8.8,-0.23,202,544,37.1,838,137,42.1,0.0,312,61.2,45.9,583,28,4.8,24,0.63,0.0,0
Opponent Total,0,0,26.5,38.0,42,4,0,5,1,39.9,0.27,-1.1,-0.03,152,428,35.5,973,185,32.1,33.1,339,34.2,34.5,686,38,5.5,35,0.92,13.4,0
