Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Paulo Gazzaniga,ar ARG,GK,31.0,38.0,1473,1247,1463,10,0,0,1473,6,6,100.0,0,0.0,897,3989,2406,0,0,0,2,1,794,0,Matches
Aleix García,es ESP,MF,26.0,35.5,3220,149,780,1809,651,18,3220,24,15,62.5,6,25.0,1923,9334,4604,58,44,3,26,15,2403,52,Matches
Miguel Gutiérrez,es ESP,DF,22.0,33.7,2182,116,630,933,640,61,2182,63,25,39.7,30,47.6,1278,6954,3076,74,69,15,57,32,1427,184,Matches
Sávio,br BRA,"FW,MF",19.0,33.1,1490,17,169,486,878,158,1490,236,104,44.1,90,38.1,1096,9821,5124,181,93,80,98,49,1136,372,Matches
Daley Blind,nl NED,DF,33.0,33.0,2869,229,1192,1426,271,27,2869,26,17,65.4,9,34.6,1871,8942,4795,48,30,3,18,3,2186,22,Matches
Iván Martín,es ESP,MF,24.0,30.3,1895,48,327,1060,533,58,1895,59,39,66.1,20,33.9,1267,8252,3837,84,62,13,64,41,1525,109,Matches
Artem Dovbyk,ua UKR,FW,26.0,28.7,606,19,36,230,341,185,598,25,17,68.0,8,32.0,351,1294,449,18,7,16,50,39,487,118,Matches
Eric García,es ESP,DF,22.0,29.3,2567,180,972,1378,227,23,2567,9,4,44.4,4,44.4,1604,7491,4670,45,34,1,17,9,1900,18,Matches
Yangel Herrera,ve VEN,MF,25.0,23.4,1452,67,331,793,339,68,1452,31,22,71.0,7,22.6,804,3745,1673,31,32,4,48,50,1027,76,Matches
Viktor Tsyhankov,ua UKR,"MF,FW",25.0,22.8,1162,29,161,443,567,104,1162,53,22,41.5,24,45.3,764,4554,2078,65,50,31,45,35,897,226,Matches
David López,es ESP,DF,33.0,21.8,1770,286,946,785,48,22,1770,9,5,55.6,2,22.2,1083,5934,3308,15,9,0,12,2,1281,1,Matches
Yan Couto,br BRA,"DF,FW",21.0,24.9,1633,50,375,633,651,79,1633,117,48,41.0,50,42.7,1035,8513,4769,151,86,41,39,37,1086,240,Matches
Arnau Martinez,es ESP,DF,20.0,13.8,958,79,347,483,131,9,958,7,3,42.9,4,57.1,541,2924,1608,29,14,1,16,9,655,16,Matches
Portu,es ESP,"MF,FW",31.0,13.2,426,4,43,183,207,55,426,19,4,21.1,14,73.7,270,1533,809,32,30,10,23,15,314,96,Matches
Juanpe,es ESP,DF,32.0,8.3,649,110,389,251,12,6,649,2,1,50.0,1,50.0,402,2210,1141,3,2,0,4,1,455,0,Matches
Cristhian Stuani,uy URU,FW,36.0,8.9,218,16,34,90,94,47,218,5,1,20.0,4,80.0,101,386,119,3,1,3,17,3,137,24,Matches
Pablo Torre,es ESP,"MF,FW",20.0,7.8,518,10,68,260,195,24,518,19,6,31.6,10,52.6,359,1713,909,25,18,4,17,13,424,40,Matches
Valery Fernández,es ESP,"MF,FW",23.0,5.6,285,12,60,108,120,23,285,19,7,36.8,6,31.6,182,1299,590,20,10,7,15,8,204,54,Matches
Jhon Solis,co COL,MF,18.0,4.3,292,15,59,178,58,5,292,12,6,50.0,6,50.0,166,1090,509,9,8,0,10,11,196,13,Matches
Antal Yaakobishvili,hu HUN,DF,19.0,0.7,50,8,31,18,1,1,50,0,0,0.0,0,0.0,26,148,54,0,0,0,0,1,39,0,Matches
Jastin García,es ESP,FW,19.0,0.4,18,0,1,6,11,2,18,2,1,50.0,1,50.0,13,76,48,2,0,1,3,0,15,8,Matches
Toni Villa,es ESP,FW,28.0,0.1,12,0,0,5,8,1,12,1,0,0.0,1,100.0,8,62,36,1,0,1,1,0,7,3,Matches
Ibrahima Kebe,ml MLI,MF,22.0,0.1,13,0,6,6,2,1,13,1,0,0.0,0,0.0,6,38,1,0,0,0,0,2,4,1,Matches
Bernardo Espinosa,co COL,DF,34.0,0.0,11,4,8,3,0,0,11,0,0,0.0,0,0.0,5,11,5,0,0,0,0,0,6,0,Matches
Silvi Clúa,es ESP,MF,18.0,0.0,10,0,4,6,0,0,10,0,0,0.0,0,0.0,3,10,8,0,0,0,2,0,5,0,Matches
Squad Total,0,0,26.1,38.0,25779,2695,8432,11583,5985,977,25771,745,353,47.4,297,39.9,16055,90323,46626,894,599,234,584,376,18610,1673,0
Opponent Total,0,0,27.2,38.0,20463,2336,6616,8688,5390,863,20456,575,247,43.0,274,47.7,11743,61564,30974,610,486,160,492,270,13251,1269,0
