Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Paulo Gazzaniga,ar ARG,GK,31.0,38,3420.0,90.0,100.0,38.0,38,90.0,38,0,0.0,0,2.13,85.0,46.0,39.0,1.03,0.0,70.8,54.3,16.5,0.43,0.0,Matches
Aleix García,es ESP,MF,26.0,37,3199.0,86.0,93.5,35.5,36,88.0,33,1,18.0,0,2.11,78.0,44.0,34.0,0.96,-1.08,65.7,50.7,15.0,0.42,-0.19,Matches
Miguel Gutiérrez,es ESP,DF,22.0,35,3032.0,87.0,88.7,33.7,35,87.0,30,0,0.0,1,2.14,73.0,39.0,34.0,1.01,-0.15,59.0,45.6,13.4,0.4,-0.32,Matches
Sávio,br BRA,"FW,MF",19.0,37,2976.0,80.0,87.0,33.1,35,83.0,15,2,33.0,0,2.11,74.0,39.0,35.0,1.06,0.25,62.5,46.4,16.2,0.49,0.43,Matches
Daley Blind,nl NED,DF,33.0,34,2972.0,87.0,86.9,33.0,33,90.0,32,1,3.0,1,2.29,78.0,37.0,41.0,1.24,1.64,63.3,45.7,17.6,0.53,0.76,Matches
Iván Martín,es ESP,MF,24.0,36,2729.0,76.0,79.8,30.3,33,81.0,12,3,15.0,1,2.25,71.0,35.0,36.0,1.19,0.8,56.3,41.3,15.1,0.5,0.31,Matches
Artem Dovbyk,ua UKR,FW,26.0,36,2587.0,72.0,75.6,28.7,32,78.0,10,4,26.0,0,2.19,67.0,36.0,31.0,1.08,0.21,56.5,38.9,17.6,0.61,0.73,Matches
Eric García,es ESP,DF,22.0,30,2637.0,88.0,77.1,29.3,30,88.0,26,0,0.0,1,2.03,70.0,40.0,30.0,1.02,-0.01,60.3,43.9,16.4,0.56,0.56,Matches
Yangel Herrera,ve VEN,MF,25.0,29,2107.0,73.0,61.6,23.4,27,77.0,9,2,15.0,1,2.31,53.0,26.0,27.0,1.15,0.33,43.3,29.5,13.9,0.59,0.41,Matches
Viktor Tsyhankov,ua UKR,"MF,FW",25.0,30,2052.0,68.0,60.0,22.8,26,76.0,4,4,22.0,0,2.17,48.0,26.0,22.0,0.96,-0.15,38.0,32.2,5.8,0.25,-0.45,Matches
David López,es ESP,DF,33.0,25,1965.0,79.0,57.5,21.8,25,79.0,15,0,0.0,2,2.48,50.0,25.0,25.0,1.15,0.28,39.0,31.1,7.9,0.36,-0.17,Matches
Yan Couto,br BRA,"DF,FW",21.0,34,2245.0,66.0,65.6,24.9,24,83.0,15,10,25.0,1,2.21,57.0,31.0,26.0,1.04,0.05,47.3,31.0,16.3,0.65,0.64,Matches
Arnau Martinez,es ESP,DF,20.0,21,1241.0,59.0,36.3,13.8,14,80.0,6,7,17.0,15,2.33,26.0,14.0,12.0,0.87,-0.24,23.5,21.8,1.7,0.13,-0.48,Matches
Portu,es ESP,"MF,FW",31.0,33,1188.0,36.0,34.7,13.2,11,68.0,1,22,20.0,2,2.12,35.0,15.0,20.0,1.52,0.75,25.5,16.5,9.0,0.68,0.38,Matches
Juanpe,es ESP,DF,32.0,17,746.0,44.0,21.8,8.3,6,80.0,5,11,24.0,19,1.94,10.0,15.0,-5.0,-0.6,-2.08,12.0,14.8,-2.9,-0.34,-1.0,Matches
Cristhian Stuani,uy URU,FW,36.0,31,804.0,26.0,23.5,8.9,5,65.0,0,26,18.0,1,2.1,24.0,10.0,14.0,1.57,0.71,19.6,14.9,4.7,0.53,0.12,Matches
