Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Paulo Gazzaniga,ar ARG,GK,31.0,38.0,46,5,0,8,0,51.1,0.28,5.1,0.13,155,420,36.9,1140,178,25.6,30.0,246,52.0,44.8,534,41,7.7,33,0.87,13.2,Matches
Squad Total,0,0,26.1,38.0,46,5,0,8,0,51.1,0.28,5.1,0.13,155,420,36.9,1074,178,27.1,0.0,312,41.3,37.9,534,41,7.7,33,0.87,0.0,0
Opponent Total,0,0,27.2,38.0,85,7,0,7,1,73.4,0.37,-10.6,-0.28,234,555,42.2,921,146,41.8,37.2,299,56.9,44.6,525,32,6.1,45,1.18,15.2,0
