Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Paulo Gazzaniga,ar ARG,GK,31.0,38.0,1094,1391,78.6,27525,19971,281,282,99.6,548,553,99.1,260,544,47.8,0,0.7,0.1,-0.7,3,17,2,0,0,Matches
Aleix García,es ESP,MF,26.0,35.5,2567,2935,87.5,47017,14261,1226,1293,94.8,945,1018,92.8,334,518,64.5,6,5.5,6.0,0.5,57,306,27,8,294,Matches
Miguel Gutiérrez,es ESP,DF,22.0,33.7,1595,1855,86.0,24623,6547,860,916,93.9,590,685,86.1,96,146,65.8,7,7.5,6.8,-0.5,42,102,56,19,146,Matches
Sávio,br BRA,"FW,MF",19.0,33.1,812,1064,76.3,11860,2710,469,529,88.7,265,345,76.8,42,78,53.8,10,7.9,9.9,2.1,52,28,60,14,93,Matches
Daley Blind,nl NED,DF,33.0,33.0,2304,2585,89.1,39507,15810,1059,1112,95.2,1083,1158,93.5,137,236,58.1,2,1.1,1.9,0.9,17,256,26,3,209,Matches
Iván Martín,es ESP,MF,24.0,30.3,1487,1628,91.3,22088,4489,824,873,94.4,552,592,93.2,62,76,81.6,4,3.4,3.3,0.6,29,104,17,1,143,Matches
Artem Dovbyk,ua UKR,FW,26.0,28.7,277,392,70.7,3272,471,186,235,79.1,62,89,69.7,5,6,83.3,8,6.2,3.7,1.8,27,9,10,0,26,Matches
Eric García,es ESP,DF,22.0,29.3,2064,2306,89.5,37231,14739,810,866,93.5,1059,1123,94.3,169,252,67.1,0,0.5,1.1,-0.5,10,223,17,2,221,Matches
Yangel Herrera,ve VEN,MF,25.0,23.4,972,1137,85.5,14545,3393,553,608,91.0,320,377,84.9,59,88,67.0,0,2.4,1.9,-2.4,18,79,15,7,92,Matches
Viktor Tsyhankov,ua UKR,"MF,FW",25.0,22.8,726,920,78.9,10334,2850,452,518,87.3,202,252,80.2,39,72,54.2,7,5.9,6.5,1.1,34,44,49,8,89,Matches
David López,es ESP,DF,33.0,21.8,1468,1582,92.8,26089,8718,520,551,94.4,849,882,96.3,76,115,66.1,0,0.2,0.4,-0.2,4,48,1,0,54,Matches
Yan Couto,br BRA,"DF,FW",21.0,24.9,1057,1354,78.1,16640,4090,566,644,87.9,406,512,79.3,63,117,53.8,8,4.2,4.3,3.8,27,62,34,17,97,Matches
Arnau Martinez,es ESP,DF,20.0,13.8,751,834,90.0,11819,3256,362,384,94.3,342,366,93.4,27,49,55.1,2,1.4,1.5,0.6,11,62,9,4,68,Matches
Portu,es ESP,"MF,FW",31.0,13.2,232,308,75.3,3208,778,128,154,83.1,83,99,83.8,7,19,36.8,5,3.5,2.2,1.5,16,13,9,2,32,Matches
Juanpe,es ESP,DF,32.0,8.3,500,550,90.9,9290,3239,174,181,96.1,281,299,94.0,39,61,63.9,0,0.0,0.0,0.0,0,8,0,0,14,Matches
Cristhian Stuani,uy URU,FW,36.0,8.9,84,115,73.0,1007,130,53,68,77.9,21,28,75.0,2,5,40.0,3,1.9,0.5,1.1,10,0,1,0,5,Matches
Pablo Torre,es ESP,"MF,FW",20.0,7.8,356,429,83.0,5756,1588,193,218,88.5,126,145,86.9,27,40,67.5,2,0.9,1.5,1.1,11,42,17,0,65,Matches
Valery Fernández,es ESP,"MF,FW",23.0,5.6,188,221,85.1,2441,411,125,132,94.7,54,68,79.4,3,6,50.0,0,0.8,0.5,-0.8,5,4,9,3,12,Matches
Jhon Solis,co COL,MF,18.0,4.3,191,225,84.9,2630,627,116,134,86.6,60,69,87.0,5,6,83.3,0,0.3,0.2,-0.3,3,21,2,0,22,Matches
Antal Yaakobishvili,hu HUN,DF,19.0,0.7,37,42,88.1,715,266,15,17,88.2,14,14,100.0,7,10,70.0,0,0.3,0.1,-0.3,1,1,0,0,0,Matches
Jastin García,es ESP,FW,19.0,0.4,7,11,63.6,84,47,5,7,71.4,2,3,66.7,0,0,0.0,0,0.0,0.0,0.0,0,1,1,0,2,Matches
Toni Villa,es ESP,FW,28.0,0.1,7,9,77.8,119,18,2,2,100.0,4,5,80.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Ibrahima Kebe,ml MLI,MF,22.0,0.1,5,8,62.5,67,10,3,6,50.0,2,2,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Bernardo Espinosa,co COL,DF,34.0,0.0,7,8,87.5,141,46,3,3,100.0,4,4,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Silvi Clúa,es ESP,MF,18.0,0.0,5,5,100.0,85,41,1,1,100.0,4,4,100.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Squad Total,0,0,26.1,38.0,18793,21914,85.8,318093,108506,8986,9734,92.3,7878,8692,90.6,1460,2446,59.7,64,54.0,52.4,10.0,377,1431,362,88,1685,0
Opponent Total,0,0,27.2,38.0,13335,16590,80.4,237377,89769,6162,6892,89.4,5439,6294,86.4,1405,2570,54.7,30,37.7,38.0,-7.7,374,1074,310,95,1277,0
