Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Paulo Gazzaniga,ar ARG,GK,31.0,38.0,2,2,2,0,0,2,4,50.0,2,0,0,0,0,2,12,1,Matches
Aleix García,es ESP,MF,26.0,35.5,49,28,17,26,6,28,54,51.9,26,45,17,28,36,85,53,3,Matches
Miguel Gutiérrez,es ESP,DF,22.0,33.7,29,18,11,14,4,13,35,37.1,22,27,11,16,22,51,66,2,Matches
Sávio,br BRA,"FW,MF",19.0,33.1,42,25,14,22,6,16,28,57.1,12,34,0,34,18,60,11,1,Matches
Daley Blind,nl NED,DF,33.0,33.0,47,21,33,13,1,29,47,61.7,18,37,19,18,21,68,113,0,Matches
Iván Martín,es ESP,MF,24.0,30.3,44,25,22,15,7,22,57,38.6,35,25,3,22,21,65,14,0,Matches
Artem Dovbyk,ua UKR,FW,26.0,28.7,4,3,2,1,1,0,2,0.0,2,8,1,7,0,4,17,0,Matches
Eric García,es ESP,DF,22.0,29.3,55,37,34,18,3,34,49,69.4,15,36,18,18,30,85,79,2,Matches
Yangel Herrera,ve VEN,MF,25.0,23.4,64,37,28,30,6,30,56,53.6,26,30,8,22,24,88,45,1,Matches
Viktor Tsyhankov,ua UKR,"MF,FW",25.0,22.8,29,20,11,13,5,14,26,53.8,12,18,1,17,12,41,24,0,Matches
David López,es ESP,DF,33.0,21.8,33,20,21,12,0,17,22,77.3,5,28,19,9,20,53,63,4,Matches
Yan Couto,br BRA,"DF,FW",21.0,24.9,45,34,25,14,6,20,40,50.0,20,14,2,12,10,55,31,1,Matches
Arnau Martinez,es ESP,DF,20.0,13.8,25,16,17,6,2,15,32,46.9,17,15,5,10,10,35,41,3,Matches
Portu,es ESP,"MF,FW",31.0,13.2,18,13,3,10,5,3,18,16.7,15,9,1,8,4,22,6,0,Matches
Juanpe,es ESP,DF,32.0,8.3,11,8,8,3,0,9,10,90.0,1,17,11,6,7,18,50,1,Matches
Cristhian Stuani,uy URU,FW,36.0,8.9,14,11,4,6,4,4,7,57.1,3,9,2,7,5,19,13,0,Matches
Pablo Torre,es ESP,"MF,FW",20.0,7.8,5,2,0,5,0,4,10,40.0,6,10,2,8,4,9,6,1,Matches
Valery Fernández,es ESP,"MF,FW",23.0,5.6,11,9,4,7,0,6,8,75.0,2,6,1,5,1,12,4,0,Matches
Jhon Solis,co COL,MF,18.0,4.3,10,8,4,5,1,4,12,33.3,8,8,3,5,8,18,7,1,Matches
Antal Yaakobishvili,hu HUN,DF,19.0,0.7,2,1,1,1,0,1,1,100.0,0,0,0,0,3,5,3,0,Matches
Jastin García,es ESP,FW,19.0,0.4,1,0,0,0,1,0,0,0.0,0,0,0,0,0,1,1,0,Matches
Toni Villa,es ESP,FW,28.0,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
Ibrahima Kebe,ml MLI,MF,22.0,0.1,1,1,0,1,0,0,0,0.0,0,1,0,1,1,2,0,0,Matches
Bernardo Espinosa,co COL,DF,34.0,0.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,Matches
Silvi Clúa,es ESP,MF,18.0,0.0,2,0,2,0,0,2,2,100.0,0,1,0,1,0,2,0,0,Matches
Squad Total,0,0,26.1,38.0,544,340,264,222,58,274,521,52.6,247,378,124,254,257,801,661,21,0
Opponent Total,0,0,27.2,38.0,673,423,315,235,123,297,650,45.7,353,374,104,270,301,974,630,10,0
