D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2024-01-21,21:00,La Liga,Matchweek 21,Sun,Home,W,5,1,Sevilla,2.3,0.7,55,13092,Juanpe,4-4-2,Pablo González,Match Report,0.0
2024-01-24,19:30,Copa del Rey,Quarter-finals,Wed,Away,L,2,3,Mallorca,0.0,0.0,75,19950,Cristhian Stuani,4-2-3-1,José Luis Munuera,Match Report,0.0
2024-01-28,14:00,La Liga,Matchweek 22,Sun,Away,W,1,0,Celta Vigo,0.9,0.6,60,20684,Aleix García,4-2-3-1,Mario Melero,Match Report,0.0
2024-02-03,21:00,La Liga,Matchweek 23,Sat,Home,D,0,0,Real Sociedad,0.7,0.6,49,13755,Aleix García,4-2-3-1,Jesús Gil,Match Report,0.0
2024-02-10,18:30,La Liga,Matchweek 24,Sat,Away,L,0,4,Real Madrid,0.3,3.2,47,76585,Juanpe,4-2-3-1,Juan Martínez,Match Report,0.0
2024-02-19,21:00,La Liga,Matchweek 25,Mon,Away,L,2,3,Athletic Club,2.1,1.8,69,46220,Juanpe,4-2-3-1,José Sánchez,Match Report,0.0
2024-02-26,21:00,La Liga,Matchweek 26,Mon,Home,W,3,0,Rayo Vallecano,2.2,0.5,54,8923,Aleix García,4-2-3-1,Ricardo de Burgos,Match Report,0.0
2024-03-03,18:30,La Liga,Matchweek 27,Sun,Away,L,0,1,Mallorca,1.0,1.2,60,17769,Juanpe,4-2-3-1,Francisco Hernández,Match Report,0.0
2024-03-09,21:00,La Liga,Matchweek 28,Sat,Home,W,2,0,Osasuna,1.9,0.2,60,11598,Aleix García,3-4-3,Mateo Busquets,Match Report,0.0
2024-03-16,18:30,La Liga,Matchweek 29,Sat,Away,L,0,1,Getafe,1.8,1.2,59,12912,Juanpe,4-2-3-1,José Luis Munuera,Match Report,0.0
2024-03-31,16:15,La Liga,Matchweek 30,Sun,Home,W,3,2,Betis,2.6,0.5,57,12774,Aleix García,3-4-3,Jesús Gil,Match Report,0.0
2024-04-13,14:00,La Liga,Matchweek 31,Sat,Away,L,1,3,Atlético Madrid,2.4,2.3,59,64214,Aleix García,4-5-1,Ricardo de Burgos,Match Report,0.0
2024-04-20,21:00,La Liga,Matchweek 32,Sat,Home,W,4,1,Cádiz,2.1,1.6,57,12665,Aleix García,4-2-3-1,Javier Alberola,Match Report,0.0
2024-04-27,13:00,La Liga,Matchweek 33,Sat,Away,W,2,0,Las Palmas,1.9,1.6,39,18734,Aleix García,4-2-3-1,Jorge Figueroa,Match Report,0.0
2024-05-04,18:30,La Liga,Matchweek 34,Sat,Home,W,4,2,Barcelona,1.8,2.6,40,14090,Aleix García,4-2-3-1,Alejandro Hernández,Match Report,0.0
2024-05-10,21:00,La Liga,Matchweek 35,Fri,Away,D,2,2,Alavés,1.7,1.7,64,17906,Arnau Martinez,4-2-3-1,José Luis Munuera,Match Report,0.0
2024-05-14,22:00,La Liga,Matchweek 36,Tue,Home,L,0,1,Villarreal,1.6,0.6,67,11440,Aleix García,4-2-3-1,José Sánchez,Match Report,0.0
2024-05-19,19:00,La Liga,Matchweek 37,Sun,Away,W,3,1,Valencia,2.6,3.2,63,36138,Aleix García,4-2-3-1,Guillermo Cuadra,Match Report,0.0
2024-05-24,21:00,La Liga,Matchweek 38,Fri,Home,W,7,0,Granada,4.6,1.0,70,12813,Aleix García,4-3-3,Alejandro Muñíz,Match Report,0.0
