Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Paulo Gazzaniga,ar ARG,GK,31.0,38.0,2,0,0,0,8,0,0,0,2,0,0,0,46,8,0,100.0,Matches
Aleix García,es ESP,MF,26.0,35.5,4,1,0,29,36,1,192,36,28,0,0,0,208,17,23,42.5,Matches
Miguel Gutiérrez,es ESP,DF,22.0,33.7,4,0,0,27,26,6,97,22,18,0,2,0,203,22,18,55.0,Matches
Sávio,br BRA,"FW,MF",19.0,33.1,5,0,0,30,66,16,120,18,25,2,0,0,171,4,13,23.5,Matches
Daley Blind,nl NED,DF,33.0,33.0,6,0,0,19,12,0,17,21,21,0,1,0,147,39,32,54.9,Matches
Iván Martín,es ESP,MF,24.0,30.3,5,0,0,27,34,4,10,21,25,0,1,0,146,8,24,25.0,Matches
Artem Dovbyk,ua UKR,FW,26.0,28.7,2,0,0,27,13,33,1,0,3,0,0,0,24,39,40,49.4,Matches
Eric García,es ESP,DF,22.0,29.3,4,0,0,24,26,3,10,30,37,1,0,0,128,49,37,57.0,Matches
Yangel Herrera,ve VEN,MF,25.0,23.4,9,0,0,65,62,2,29,24,37,1,0,0,125,61,44,58.1,Matches
Viktor Tsyhankov,ua UKR,"MF,FW",25.0,22.8,0,0,0,14,41,4,62,12,20,0,1,0,88,13,14,48.1,Matches
David López,es ESP,DF,33.0,21.8,4,0,0,17,15,1,0,20,20,0,1,0,121,32,38,45.7,Matches
Yan Couto,br BRA,"DF,FW",21.0,24.9,8,0,0,35,42,7,111,10,34,2,1,0,153,4,13,23.5,Matches
Arnau Martinez,es ESP,DF,20.0,13.8,5,0,0,14,22,1,7,10,16,0,0,0,65,10,13,43.5,Matches
Portu,es ESP,"MF,FW",31.0,13.2,3,0,0,18,16,9,19,4,13,1,0,0,37,7,19,26.9,Matches
Juanpe,es ESP,DF,32.0,8.3,4,0,0,5,0,1,1,7,8,0,0,0,27,21,13,61.8,Matches
Cristhian Stuani,uy URU,FW,36.0,8.9,6,0,0,28,7,4,1,5,11,0,0,0,13,25,23,52.1,Matches
Pablo Torre,es ESP,"MF,FW",20.0,7.8,1,0,0,8,21,0,7,4,2,0,0,0,42,0,7,0.0,Matches
Valery Fernández,es ESP,"MF,FW",23.0,5.6,1,0,0,6,13,3,13,1,9,0,0,0,30,2,3,40.0,Matches
Jhon Solis,co COL,MF,18.0,4.3,0,0,0,10,5,0,0,8,8,0,0,0,22,6,12,33.3,Matches
Antal Yaakobishvili,hu HUN,DF,19.0,0.7,0,0,0,1,0,0,0,3,1,0,0,0,3,2,1,66.7,Matches
Jastin García,es ESP,FW,19.0,0.4,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0.0,Matches
Toni Villa,es ESP,FW,28.0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0.0,Matches
Ibrahima Kebe,ml MLI,MF,22.0,0.1,1,0,0,1,2,0,0,1,1,0,0,0,5,3,2,60.0,Matches
Bernardo Espinosa,co COL,DF,34.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,50.0,Matches
Silvi Clúa,es ESP,MF,18.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Squad Total,0,0,26.1,38.0,75,1,0,406,471,95,698,257,340,7,7,0,1808,373,390,48.9,0
Opponent Total,0,0,27.2,38.0,104,5,3,495,383,49,711,301,423,5,8,1,1745,390,373,51.1,0
