Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Leo Skiri Østigård,no NOR,DF,23.0,18.1,1172,1339,87.5,22293,8252,377,411,91.7,671,723,92.8,110,177,62.1,0,0.1,0.3,-0.1,3,68,4,0,76,Matches
Mathías Olivera,uy URU,DF,25.0,17.4,1024,1175,87.1,15322,5299,600,638,94.0,354,406,87.2,49,77,63.6,1,0.9,1.3,0.1,19,83,16,7,89,Matches
Giacomo Raspadori,it ITA,"FW,MF",23.0,17.6,525,709,74.0,9296,1615,242,289,83.7,198,258,76.7,67,113,59.3,3,4.0,3.0,-1.0,36,38,15,5,54,Matches
Mário Rui,pt POR,DF,32.0,13.4,860,1068,80.5,15400,5240,369,406,90.9,366,434,84.3,99,181,54.7,2,1.9,1.8,0.1,26,89,19,7,90,Matches
Jens Cajuste,se SWE,MF,23.0,11.3,369,435,84.8,5697,1065,198,218,90.8,144,171,84.2,19,22,86.4,2,1.1,0.7,0.9,15,35,10,1,37,Matches
Natan,br BRA,DF,22.0,10.6,581,666,87.2,10893,2971,219,230,95.2,298,320,93.1,61,103,59.2,0,0.1,0.2,-0.1,4,35,5,1,34,Matches
Giovanni Simeone,ar ARG,FW,28.0,8.9,132,187,70.6,1760,309,79,95,83.2,37,52,71.2,6,15,40.0,0,0.6,0.8,-0.6,9,7,5,1,13,Matches
Pierluigi Gollini,it ITA,GK,28.0,7.0,218,266,82.0,5646,3603,37,37,100.0,116,117,99.1,65,112,58.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Hamed Junior Traorè,ci CIV,MF,23.0,4.2,167,196,85.2,2743,521,85,96,88.5,52,60,86.7,20,25,80.0,0,0.7,0.3,-0.7,8,18,8,1,21,Matches
Pasquale Mazzocchi,it ITA,DF,28.0,4.8,225,276,81.5,3611,1120,136,148,91.9,74,100,74.0,15,24,62.5,1,0.2,0.3,0.8,3,18,6,3,24,Matches
Elif Elmas,mk MKD,"FW,MF",23.0,3.8,167,191,87.4,2276,469,116,122,95.1,39,48,81.3,7,10,70.0,0,0.2,0.3,-0.2,6,14,1,0,16,Matches
Jesper Lindstrøm,dk DEN,"FW,MF",23.0,4.8,188,229,82.1,2592,472,119,128,93.0,42,53,79.2,13,18,72.2,0,1.0,0.9,-1.0,13,9,6,1,16,Matches
Cyril Ngonge,be BEL,FW,23.0,3.5,107,144,74.3,1788,439,58,65,89.2,37,50,74.0,11,23,47.8,0,0.8,0.5,-0.8,9,8,5,2,11,Matches
Gianluca Gaetano,it ITA,MF,23.0,1.8,70,79,88.6,1030,257,36,40,90.0,26,27,96.3,3,4,75.0,0,0.5,0.4,-0.5,5,4,3,3,6,Matches
Alessio Zerbin,it ITA,"FW,DF",24.0,1.7,56,71,78.9,779,133,30,36,83.3,18,21,85.7,2,4,50.0,0,0.6,0.5,-0.6,4,1,2,2,3,Matches
Diego Demme,de GER,MF,31.0,0.8,63,76,82.9,1050,216,28,34,82.4,29,35,82.9,4,4,100.0,0,0.0,0.0,0.0,0,3,1,0,5,Matches
Alessandro Zanoli,it ITA,"DF,FW",22.0,0.6,33,40,82.5,527,111,14,16,87.5,15,19,78.9,2,2,100.0,0,0.0,0.0,0.0,0,2,0,0,4,Matches
Leander Dendoncker,be BEL,MF,28.0,0.3,23,27,85.2,333,62,15,17,88.2,8,9,88.9,0,1,0.0,0,0.0,0.0,0.0,0,3,0,0,2,Matches
Nikita Contini Baranovsky,it ITA,GK,27.0,0.2,4,4,100.0,66,38,2,2,100.0,2,2,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,27.2,38.0,19517,22942,85.1,335198,107611,9095,9898,91.9,8105,9121,88.9,1832,2884,63.5,36,42.9,38.4,-6.9,497,1507,398,84,1758,0
Opponent Total,0,0,26.5,38.0,11370,14682,77.4,203086,77680,5110,5838,87.5,4740,5566,85.2,1218,2421,50.3,37,29.2,24.8,7.8,306,808,228,85,1065,0
