Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Stanislav Lobotka,sk SVK,MF,28.0,38,38,3282.0,36.5,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.6,0.6,1.3,1.9,29.0,188.0,34.0,0.0,0.03,0.03,0.0,0.03,0.02,0.04,0.05,0.02,0.05,Matches
Giovanni Di Lorenzo,it ITA,DF,29.0,36,36,3234.0,35.9,1.0,6.0,7.0,1.0,0.0,0.0,6.0,0.0,3.1,3.1,4.9,8.0,95.0,304.0,250.0,0.03,0.17,0.19,0.03,0.19,0.09,0.14,0.22,0.09,0.22,Matches
Andre-Frank Zambo Anguissa,cm CMR,MF,27.0,34,32,2786.0,31.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,3.4,3.3,3.0,6.3,43.0,163.0,139.0,0.0,0.06,0.06,0.0,0.06,0.11,0.1,0.21,0.11,0.2,Matches
Khvicha Kvaratskhelia,ge GEO,FW,22.0,34,32,2737.0,30.4,11.0,6.0,17.0,11.0,0.0,0.0,8.0,0.0,11.1,11.1,6.8,17.9,184.0,89.0,266.0,0.36,0.2,0.56,0.36,0.56,0.37,0.23,0.59,0.36,0.59,Matches
Alex Meret,it ITA,GK,26.0,31,31,2773.0,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matteo Politano,it ITA,FW,29.0,37,31,2360.0,26.2,8.0,7.0,15.0,6.0,2.0,3.0,2.0,1.0,7.1,4.8,6.6,11.4,113.0,164.0,216.0,0.31,0.27,0.57,0.23,0.5,0.27,0.25,0.52,0.18,0.43,Matches
Amir Rrahmani,xk KVX,DF,29.0,30,30,2600.0,28.9,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,2.2,2.2,0.9,3.1,19.0,113.0,4.0,0.1,0.0,0.1,0.1,0.1,0.08,0.03,0.11,0.08,0.11,Matches
Juan Jesus,br BRA,DF,32.0,24,23,2116.0,23.5,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.3,1.3,0.3,1.6,6.0,82.0,2.0,0.04,0.0,0.04,0.04,0.04,0.06,0.01,0.07,0.06,0.07,Matches
Piotr Zieliński,pl POL,MF,29.0,28,23,1924.0,21.4,3.0,2.0,5.0,2.0,1.0,1.0,1.0,0.0,2.6,1.8,3.4,5.2,38.0,131.0,88.0,0.14,0.09,0.23,0.09,0.19,0.12,0.16,0.28,0.08,0.24,Matches
Victor Osimhen,ng NGA,FW,24.0,25,22,1982.0,22.0,15.0,3.0,18.0,12.0,3.0,5.0,6.0,1.0,15.4,11.4,3.1,14.6,34.0,23.0,142.0,0.68,0.14,0.82,0.54,0.68,0.7,0.14,0.84,0.52,0.66,Matches
Leo Skiri Østigård,no NOR,DF,23.0,25,18,1625.0,18.1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.6,0.6,0.1,0.7,13.0,76.0,3.0,0.06,0.0,0.06,0.06,0.06,0.03,0.0,0.04,0.03,0.04,Matches
Mathías Olivera,uy URU,DF,25.0,23,18,1569.0,17.4,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,0.9,1.4,31.0,89.0,93.0,0.06,0.06,0.11,0.06,0.11,0.03,0.05,0.08,0.03,0.08,Matches
Giacomo Raspadori,it ITA,"FW,MF",23.0,37,14,1584.0,17.6,5.0,3.0,8.0,5.0,0.0,1.0,0.0,0.0,5.9,4.5,4.0,8.5,29.0,54.0,139.0,0.28,0.17,0.45,0.28,0.45,0.33,0.23,0.56,0.25,0.48,Matches
Mário Rui,pt POR,DF,32.0,21,14,1205.0,13.4,0.0,2.0,2.0,0.0,0.0,0.0,7.0,1.0,0.1,0.1,1.9,2.0,33.0,90.0,59.0,0.0,0.15,0.15,0.0,0.15,0.01,0.14,0.15,0.01,0.15,Matches
Jens Cajuste,se SWE,MF,23.0,26,11,1016.0,11.3,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,1.5,1.5,1.1,2.5,19.0,37.0,53.0,0.0,0.18,0.18,0.0,0.18,0.13,0.09,0.22,0.13,0.22,Matches
Natan,br BRA,DF,22.0,14,11,952.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.4,0.4,0.1,0.5,15.0,34.0,11.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches
Giovanni Simeone,ar ARG,FW,28.0,28,8,800.0,8.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,3.4,3.4,0.6,3.9,11.0,13.0,76.0,0.11,0.0,0.11,0.11,0.11,0.38,0.06,0.44,0.38,0.44,Matches
Pierluigi Gollini,it ITA,GK,28.0,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Hamed Junior Traorè,ci CIV,MF,23.0,9,5,382.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,0.7,1.6,12.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,0.2,0.17,0.37,0.2,0.37,Matches
