Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Stanislav Lobotka,sk SVK,MF,28.0,36.5,61,39,18,30,13,24,60,40.0,36,30,8,22,30,91,29,0,Matches
Giovanni Di Lorenzo,it ITA,DF,29.0,35.9,58,36,26,26,6,32,68,47.1,36,43,16,27,24,82,45,0,Matches
Andre-Frank Zambo Anguissa,cm CMR,MF,27.0,31.0,61,33,21,29,11,34,69,49.3,35,40,5,35,28,89,19,1,Matches
Khvicha Kvaratskhelia,ge GEO,FW,22.0,30.4,42,21,11,19,12,15,49,30.6,34,15,1,14,13,55,9,0,Matches
Alex Meret,it ITA,GK,26.0,30.8,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,10,1,Matches
Matteo Politano,it ITA,FW,29.0,26.2,19,8,8,7,4,11,34,32.4,23,9,1,8,15,34,11,1,Matches
Amir Rrahmani,xk KVX,DF,29.0,28.9,33,27,17,14,2,16,32,50.0,16,24,10,14,20,53,90,0,Matches
Juan Jesus,br BRA,DF,32.0,23.5,42,19,28,12,2,23,33,69.7,10,23,12,11,23,65,67,1,Matches
Piotr Zieliński,pl POL,MF,29.0,21.4,23,15,6,13,4,12,24,50.0,12,12,1,11,9,32,15,0,Matches
Victor Osimhen,ng NGA,FW,24.0,22.0,9,5,0,4,5,2,4,50.0,2,5,1,4,2,11,18,0,Matches
Leo Skiri Østigård,no NOR,DF,23.0,18.1,24,12,13,10,1,6,11,54.5,5,18,12,6,16,40,65,0,Matches
Mathías Olivera,uy URU,DF,25.0,17.4,50,29,29,15,6,23,39,59.0,16,35,6,29,20,70,25,0,Matches
Giacomo Raspadori,it ITA,"FW,MF",23.0,17.6,21,10,6,10,5,6,15,40.0,9,15,1,14,3,24,7,0,Matches
Mário Rui,pt POR,DF,32.0,13.4,27,15,17,5,5,14,21,66.7,7,17,2,15,15,42,19,0,Matches
Jens Cajuste,se SWE,MF,23.0,11.3,36,24,13,17,6,20,37,54.1,17,20,3,17,4,40,15,0,Matches
Natan,br BRA,DF,22.0,10.6,14,10,10,3,1,5,10,50.0,5,12,9,3,8,22,32,0,Matches
Giovanni Simeone,ar ARG,FW,28.0,8.9,12,4,1,3,8,3,12,25.0,9,11,0,11,1,13,7,0,Matches
Pierluigi Gollini,it ITA,GK,28.0,7.0,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,2,0,Matches
Hamed Junior Traorè,ci CIV,MF,23.0,4.2,4,2,2,0,2,1,6,16.7,5,3,0,3,2,6,1,1,Matches
Pasquale Mazzocchi,it ITA,DF,28.0,4.8,5,2,1,2,2,2,3,66.7,1,5,1,4,1,6,13,0,Matches
Elif Elmas,mk MKD,"FW,MF",23.0,3.8,4,3,1,3,0,2,2,100.0,0,2,0,2,2,6,8,0,Matches
Jesper Lindstrøm,dk DEN,"FW,MF",23.0,4.8,8,3,2,3,3,4,8,50.0,4,3,0,3,2,10,6,0,Matches
Cyril Ngonge,be BEL,FW,23.0,3.5,5,3,1,4,0,2,2,100.0,0,2,0,2,0,5,2,0,Matches
Gianluca Gaetano,it ITA,MF,23.0,1.8,4,1,0,4,0,2,4,50.0,2,5,2,3,1,5,4,0,Matches
Alessio Zerbin,it ITA,"FW,DF",24.0,1.7,5,2,1,3,1,2,7,28.6,5,1,0,1,0,5,0,0,Matches
Diego Demme,de GER,MF,31.0,0.8,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,Matches
Alessandro Zanoli,it ITA,"DF,FW",22.0,0.6,1,1,1,0,0,0,0,0.0,0,0,0,0,1,2,1,0,Matches
Leander Dendoncker,be BEL,MF,28.0,0.3,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,Matches
Nikita Contini Baranovsky,it ITA,GK,27.0,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,Matches
Squad Total,0,0,27.2,38.0,571,326,235,237,99,263,554,47.5,291,351,92,259,241,812,521,5,0
Opponent Total,0,0,26.5,38.0,637,393,351,215,71,344,671,51.3,327,443,179,264,285,922,823,10,0
