Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Alex Meret,it ITA,GK,26.0,30.8,40,2,1,5,0,38.0,0.33,-2.0,-0.07,56,174,32.2,774,120,18.5,27.9,137,22.6,29.5,334,9,2.7,29,0.94,15.4,Matches
Pierluigi Gollini,it ITA,GK,28.0,7.0,8,0,0,1,0,8.2,0.34,0.2,0.02,27,68,39.7,213,28,22.1,29.5,53,39.6,36.3,82,5,6.1,9,1.29,16.2,Matches
Nikita Contini Baranovsky,it ITA,GK,27.0,0.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,3,1,0.0,17.0,1,0.0,15.0,1,0,0.0,3,15.88,37.0,Matches
Squad Total,0,0,27.2,38.0,48,2,1,6,0,46.1,0.33,-1.9,-0.05,83,242,34.3,955,149,19.9,0.0,226,23.0,27.9,417,14,3.4,41,1.08,0.0,0
Opponent Total,0,0,26.5,38.0,55,6,2,4,1,60.7,0.26,6.7,0.18,211,576,36.6,894,147,44.5,37.5,362,49.2,38.2,582,22,3.8,17,0.45,10.3,0
