Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Rui Patrício,pt POR,GK,35.0,23.0,27,2,0,2,2,23.4,0.29,-1.6,-0.07,90,211,42.7,492,86,31.5,31.0,137,40.9,34.9,309,16,5.2,8,0.35,11.7,Matches
Mile Svilar,rs SRB,GK,23.0,15.0,19,1,0,3,1,20.2,0.24,2.2,0.14,44,116,37.9,516,77,15.9,25.3,89,38.2,36.2,208,16,7.7,7,0.47,12.0,Matches
Squad Total,0,0,27.7,38.0,46,3,0,5,3,43.6,0.26,0.6,0.02,134,327,41.0,945,163,25.1,0.0,289,31.1,29.7,517,32,6.2,15,0.39,0.0,0
Opponent Total,0,0,26.4,38.0,65,11,1,9,1,51.8,0.27,-12.2,-0.32,172,474,36.3,1002,166,34.9,35.2,272,45.6,38.6,529,39,7.4,37,0.97,13.0,0
