Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Bryan Cristante,it ITA,"MF,DF",28.0,36.5,2494,88,577,1504,425,80,2494,26,17,65.4,8,30.8,1438,7211,3544,47,52,4,27,21,1860,80,Matches
Gianluca Mancini,it ITA,DF,27.0,31.9,2248,249,997,1095,167,28,2248,5,4,80.0,1,20.0,1397,6722,4373,38,43,0,4,10,1677,13,Matches
Leandro Paredes,ar ARG,MF,29.0,29.3,2332,102,562,1461,322,9,2329,18,8,44.4,6,33.3,1428,7224,3762,36,36,3,15,9,1684,19,Matches
Romelu Lukaku,be BEL,FW,30.0,29.3,843,22,59,346,448,141,842,24,11,45.8,13,54.2,500,2060,1019,37,24,22,52,32,667,234,Matches
Diego Llorente,es ESP,DF,29.0,24.1,1865,233,945,869,56,12,1865,7,3,42.9,3,42.9,1208,6166,2944,20,10,0,10,3,1370,5,Matches
Obite N'Dicka,ci CIV,DF,23.0,24.1,1770,230,860,843,81,13,1770,3,2,66.7,1,33.3,1164,5998,3599,26,22,1,7,4,1345,11,Matches
Paulo Dybala,ar ARG,"FW,MF",29.0,21.8,1277,8,87,590,612,88,1270,77,28,36.4,43,55.8,808,5078,2296,79,61,31,70,41,993,167,Matches
Rui Patrício,pt POR,GK,35.0,23.0,657,612,656,1,0,0,657,0,0,0.0,0,0.0,349,1704,1021,0,0,0,0,0,302,0,Matches
Lorenzo Pellegrini,it ITA,MF,27.0,20.7,1090,23,161,581,364,49,1089,38,19,50.0,16,42.1,645,4091,1797,43,36,5,42,20,772,97,Matches
Rasmus Kristensen,dk DEN,DF,26.0,19.4,1213,74,407,516,296,38,1213,17,7,41.2,10,58.8,571,2020,914,16,9,6,14,5,760,115,Matches
Stephan El Shaarawy,it ITA,"FW,DF",30.0,19.3,843,28,159,368,328,60,843,54,22,40.7,27,50.0,545,3423,1574,46,29,22,27,17,604,131,Matches
Edoardo Bove,it ITA,MF,21.0,19.8,980,20,165,557,265,36,980,18,9,50.0,7,38.9,558,2442,1095,21,24,2,27,27,662,47,Matches
Mile Svilar,rs SRB,GK,23.0,15.0,644,549,643,1,0,0,644,1,1,100.0,0,0.0,414,1946,1174,0,0,0,0,0,359,0,Matches
Leonardo Spinazzola,it ITA,DF,30.0,14.6,951,30,234,407,319,37,951,43,20,46.5,19,44.2,604,5548,3161,108,61,22,16,4,652,74,Matches
Rick Karsdorp,nl NED,DF,28.0,13.2,772,33,201,336,241,24,772,7,3,42.9,3,42.9,394,1648,685,12,11,3,5,1,476,71,Matches
Angeliño,es ESP,DF,26.0,12.7,830,60,284,351,199,7,830,13,6,46.2,6,46.2,414,1902,864,12,13,0,9,6,502,55,Matches
Nicola Zalewski,pl POL,"DF,FW",21.0,10.8,581,23,139,249,200,31,581,36,16,44.4,14,38.9,325,2471,1308,54,23,16,18,9,374,62,Matches
Houssem Aouar,dz ALG,"MF,FW",25.0,8.4,440,3,49,238,157,27,440,21,11,52.4,7,33.3,278,1418,622,17,15,7,16,15,319,59,Matches
Andrea Belotti,it ITA,FW,29.0,7.5,238,3,17,116,107,34,238,15,7,46.7,6,40.0,160,850,350,15,9,6,21,12,186,49,Matches
Zeki Çelik,tr TUR,DF,26.0,7.5,429,26,136,180,117,14,429,10,6,60.0,4,40.0,230,1305,565,14,15,5,10,6,236,38,Matches
Tommaso Baldanzi,it ITA,"FW,MF",20.0,5.8,261,1,26,122,116,19,261,22,8,36.4,10,45.5,176,1068,499,18,16,5,5,7,213,54,Matches
Dean Huijsen,es ESP,DF,18.0,5.7,525,62,204,281,41,8,525,2,1,50.0,1,50.0,308,1407,696,4,3,0,3,2,390,15,Matches
Chris Smalling,eng ENG,DF,33.0,4.3,262,25,114,133,15,6,262,2,0,0.0,1,50.0,161,896,466,1,3,0,2,1,174,2,Matches
Sardar Azmoun,ir IRN,"FW,MF",28.0,6.5,232,6,24,110,101,29,232,13,4,30.8,7,53.8,137,607,206,5,9,1,17,10,171,35,Matches
Tammy Abraham,eng ENG,FW,25.0,2.7,69,4,4,31,34,9,69,6,2,33.3,4,66.7,37,208,111,6,2,2,9,2,53,15,Matches
Renato Sanches,pt POR,MF,25.0,1.6,94,1,23,46,26,3,94,5,4,80.0,1,20.0,64,342,184,5,5,1,3,5,73,5,Matches
Riccardo Pagano,it ITA,"MF,DF",18.0,0.6,34,2,10,17,7,0,34,1,1,100.0,0,0.0,17,113,64,1,1,0,2,1,21,2,Matches
Ola Solbakken,no NOR,FW,24.0,0.3,8,0,2,2,4,0,8,2,1,50.0,0,0.0,5,76,22,1,0,0,0,0,5,4,Matches
João Costa,br BRA,"MF,FW",18.0,0.2,10,0,2,2,6,1,10,0,0,0.0,0,0.0,5,25,14,0,0,0,1,1,6,1,Matches
Niccolò Pisilli,it ITA,MF,18.0,0.1,7,0,0,6,1,0,7,0,0,0.0,0,0.0,5,24,10,0,0,0,1,0,6,1,Matches
Squad Total,0,0,27.7,38.0,23999,2517,7747,11359,5055,803,23987,486,221,45.5,218,44.9,14345,75993,38939,682,532,164,433,271,16912,1461,0
Opponent Total,0,0,26.4,38.0,20769,2370,6478,9509,5013,709,20764,601,286,47.6,249,41.4,11804,66794,33046,665,505,144,493,320,13668,1287,0
