Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Bryan Cristante,it ITA,"MF,DF",28.0,37,37,3289.0,36.5,3.0,4.0,7.0,3.0,0.0,0.0,8.0,0.0,4.0,4.0,2.9,6.9,47.0,234.0,80.0,0.08,0.11,0.19,0.08,0.19,0.11,0.08,0.19,0.11,0.19,Matches
Gianluca Mancini,it ITA,DF,27.0,36,34,2869.0,31.9,4.0,1.0,5.0,4.0,0.0,0.0,9.0,0.0,1.9,1.9,1.1,3.0,38.0,139.0,13.0,0.13,0.03,0.16,0.13,0.16,0.06,0.04,0.1,0.06,0.1,Matches
Leandro Paredes,ar ARG,MF,29.0,34,32,2634.0,29.3,3.0,5.0,8.0,0.0,3.0,3.0,15.0,1.0,3.3,1.0,2.3,3.2,36.0,214.0,19.0,0.1,0.17,0.27,0.0,0.17,0.11,0.08,0.19,0.03,0.11,Matches
Romelu Lukaku,be BEL,FW,30.0,32,30,2641.0,29.3,13.0,3.0,16.0,13.0,0.0,1.0,5.0,1.0,9.8,9.0,2.4,11.4,37.0,37.0,234.0,0.44,0.1,0.55,0.44,0.55,0.33,0.08,0.42,0.31,0.39,Matches
Diego Llorente,es ESP,DF,29.0,29,27,2170.0,24.1,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.3,0.3,0.6,0.9,20.0,75.0,5.0,0.04,0.04,0.08,0.04,0.08,0.01,0.02,0.04,0.01,0.04,Matches
Obite N'Dicka,ci CIV,DF,23.0,25,25,2168.0,24.1,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,2.0,26.0,87.0,11.0,0.0,0.12,0.12,0.0,0.12,0.04,0.04,0.09,0.04,0.09,Matches
Paulo Dybala,ar ARG,"FW,MF",29.0,28,25,1959.0,21.8,13.0,9.0,22.0,6.0,7.0,7.0,3.0,0.0,10.6,5.1,4.3,9.4,79.0,122.0,167.0,0.6,0.41,1.01,0.28,0.69,0.49,0.2,0.68,0.23,0.43,Matches
Rui Patrício,pt POR,GK,35.0,23,23,2070.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lorenzo Pellegrini,it ITA,MF,27.0,29,20,1859.0,20.7,8.0,3.0,11.0,7.0,1.0,1.0,7.0,0.0,4.8,4.0,2.4,6.4,43.0,94.0,97.0,0.39,0.15,0.53,0.34,0.48,0.23,0.12,0.35,0.19,0.31,Matches
Rasmus Kristensen,dk DEN,DF,26.0,29,19,1744.0,19.4,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.5,0.5,0.9,1.5,16.0,40.0,115.0,0.05,0.05,0.1,0.05,0.1,0.03,0.05,0.08,0.03,0.08,Matches
