Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Bryan Cristante,it ITA,"MF,DF",28.0,36.5,3,54,8,14.8,1.48,0.22,0.06,0.38,17.2,0,0,0,4.0,4.0,0.07,-1.0,-1.0,Matches
Gianluca Mancini,it ITA,DF,27.0,31.9,4,19,7,36.8,0.6,0.22,0.21,0.57,12.2,0,0,0,1.9,1.9,0.1,2.1,2.1,Matches
Leandro Paredes,ar ARG,MF,29.0,29.3,3,29,3,10.3,0.99,0.1,0.0,0.0,28.6,4,3,3,3.3,1.0,0.03,-0.3,-1.0,Matches
Romelu Lukaku,be BEL,FW,30.0,29.3,13,64,27,42.2,2.18,0.92,0.2,0.48,14.1,0,0,1,9.8,9.0,0.14,3.2,4.0,Matches
Diego Llorente,es ESP,DF,29.0,24.1,1,9,4,44.4,0.37,0.17,0.11,0.25,19.8,1,0,0,0.3,0.3,0.04,0.7,0.7,Matches
Obite N'Dicka,ci CIV,DF,23.0,24.1,0,9,1,11.1,0.37,0.04,0.0,0.0,13.2,0,0,0,1.0,1.0,0.11,-1.0,-1.0,Matches
Paulo Dybala,ar ARG,"FW,MF",29.0,21.8,13,52,16,30.8,2.39,0.74,0.12,0.38,21.2,5,7,7,10.6,5.1,0.1,2.4,0.9,Matches
Rui Patrício,pt POR,GK,35.0,23.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Lorenzo Pellegrini,it ITA,MF,27.0,20.7,8,46,19,41.3,2.23,0.92,0.15,0.37,19.8,5,1,1,4.8,4.0,0.09,3.2,3.0,Matches
Rasmus Kristensen,dk DEN,DF,26.0,19.4,1,9,2,22.2,0.46,0.1,0.11,0.5,12.0,0,0,0,0.5,0.5,0.06,0.5,0.5,Matches
Stephan El Shaarawy,it ITA,"FW,DF",30.0,19.3,3,40,10,25.0,2.07,0.52,0.08,0.3,19.1,1,0,0,2.5,2.5,0.06,0.5,0.5,Matches
Edoardo Bove,it ITA,MF,21.0,19.8,0,19,6,31.6,0.96,0.3,0.0,0.0,17.8,0,0,0,2.0,2.0,0.1,-2.0,-2.0,Matches
Mile Svilar,rs SRB,GK,23.0,15.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Leonardo Spinazzola,it ITA,DF,30.0,14.6,1,8,3,37.5,0.55,0.21,0.13,0.33,23.6,0,0,0,0.2,0.2,0.03,0.8,0.8,Matches
Rick Karsdorp,nl NED,DF,28.0,13.2,0,8,1,12.5,0.6,0.08,0.0,0.0,16.7,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
Angeliño,es ESP,DF,26.0,12.7,0,8,2,25.0,0.63,0.16,0.0,0.0,24.1,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
Nicola Zalewski,pl POL,"DF,FW",21.0,10.8,0,16,1,6.3,1.49,0.09,0.0,0.0,19.8,0,0,0,0.8,0.8,0.05,-0.8,-0.8,Matches
Houssem Aouar,dz ALG,"MF,FW",25.0,8.4,4,12,7,58.3,1.43,0.83,0.33,0.57,13.3,0,0,0,2.3,2.3,0.19,1.7,1.7,Matches
Andrea Belotti,it ITA,FW,29.0,7.5,3,15,8,53.3,1.99,1.06,0.2,0.38,13.9,0,0,0,2.4,2.4,0.16,0.6,0.6,Matches
Zeki Çelik,tr TUR,DF,26.0,7.5,0,2,1,50.0,0.27,0.13,0.0,0.0,11.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Tommaso Baldanzi,it ITA,"FW,MF",20.0,5.8,0,15,3,20.0,2.61,0.52,0.0,0.0,18.0,0,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
Dean Huijsen,es ESP,DF,18.0,5.7,2,6,2,33.3,1.06,0.35,0.33,1.0,11.0,0,0,0,0.4,0.4,0.07,1.6,1.6,Matches
Chris Smalling,eng ENG,DF,33.0,4.3,0,1,1,100.0,0.23,0.23,0.0,0.0,7.1,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Sardar Azmoun,ir IRN,"FW,MF",28.0,6.5,3,16,7,43.8,2.46,1.08,0.19,0.43,13.1,0,0,0,2.9,2.9,0.2,0.1,0.1,Matches
Tammy Abraham,eng ENG,FW,25.0,2.7,1,4,2,50.0,1.49,0.74,0.25,0.5,11.9,0,0,0,0.6,0.6,0.15,0.4,0.4,Matches
Renato Sanches,pt POR,MF,25.0,1.6,1,2,1,50.0,1.23,0.62,0.5,1.0,19.1,0,0,0,0.1,0.1,0.04,0.9,0.9,Matches
Riccardo Pagano,it ITA,"MF,DF",18.0,0.6,0,1,0,0.0,1.76,0.0,0.0,0.0,22.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Ola Solbakken,no NOR,FW,24.0,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
João Costa,br BRA,"MF,FW",18.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Niccolò Pisilli,it ITA,MF,18.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,27.7,38.0,64,464,142,30.6,12.21,3.74,0.11,0.37,17.9,16,11,12,51.4,42.3,0.09,12.6,10.7,0
Opponent Total,0,0,26.4,38.0,43,477,147,30.8,12.55,3.87,0.08,0.27,18.7,11,3,5,41.8,38.0,0.08,1.2,2.0,0
