Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Bryan Cristante,it ITA,"MF,DF",28.0,36.5,72,41,33,28,11,28,50,56.0,22,36,6,30,25,97,55,2,Matches
Gianluca Mancini,it ITA,DF,27.0,31.9,34,20,21,11,2,11,27,40.7,16,38,26,12,36,70,77,1,Matches
Leandro Paredes,ar ARG,MF,29.0,29.3,57,36,30,22,5,33,77,42.9,44,26,7,19,29,86,43,1,Matches
Romelu Lukaku,be BEL,FW,30.0,29.3,6,5,1,2,3,2,4,50.0,2,7,1,6,0,6,19,1,Matches
Diego Llorente,es ESP,DF,29.0,24.1,31,19,20,10,1,11,24,45.8,13,40,27,13,22,53,79,0,Matches
Obite N'Dicka,ci CIV,DF,23.0,24.1,32,18,12,19,1,12,20,60.0,8,30,16,14,16,48,75,0,Matches
Paulo Dybala,ar ARG,"FW,MF",29.0,21.8,22,13,3,10,9,2,18,11.1,16,12,0,12,3,25,6,1,Matches
Rui Patrício,pt POR,GK,35.0,23.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,3,1,Matches
Lorenzo Pellegrini,it ITA,MF,27.0,20.7,35,20,14,16,5,17,51,33.3,34,28,5,23,20,55,22,0,Matches
Rasmus Kristensen,dk DEN,DF,26.0,19.4,36,19,25,8,3,28,50,56.0,22,27,7,20,8,44,50,0,Matches
Stephan El Shaarawy,it ITA,"FW,DF",30.0,19.3,21,13,14,4,3,6,15,40.0,9,11,4,7,13,34,15,2,Matches
Edoardo Bove,it ITA,MF,21.0,19.8,60,31,16,31,13,27,46,58.7,19,21,1,20,11,71,11,1,Matches
Mile Svilar,rs SRB,GK,23.0,15.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,1,Matches
Leonardo Spinazzola,it ITA,DF,30.0,14.6,15,7,10,5,0,8,18,44.4,10,8,2,6,3,18,15,0,Matches
Rick Karsdorp,nl NED,DF,28.0,13.2,25,18,11,8,6,16,24,66.7,8,13,4,9,9,34,16,0,Matches
Angeliño,es ESP,DF,26.0,12.7,21,11,12,6,3,11,19,57.9,8,11,5,6,12,33,37,1,Matches
Nicola Zalewski,pl POL,"DF,FW",21.0,10.8,20,14,10,9,1,8,22,36.4,14,12,4,8,9,29,17,0,Matches
Houssem Aouar,dz ALG,"MF,FW",25.0,8.4,16,11,4,10,2,3,12,25.0,9,5,0,5,4,20,2,1,Matches
Andrea Belotti,it ITA,FW,29.0,7.5,8,4,2,3,3,3,6,50.0,3,7,0,7,2,10,3,0,Matches
Zeki Çelik,tr TUR,DF,26.0,7.5,23,16,10,10,3,14,25,56.0,11,12,5,7,8,31,25,0,Matches
Tommaso Baldanzi,it ITA,"FW,MF",20.0,5.8,9,5,3,4,2,1,1,100.0,0,2,0,2,0,9,4,0,Matches
Dean Huijsen,es ESP,DF,18.0,5.7,10,5,5,5,0,1,4,25.0,3,7,4,3,4,14,26,2,Matches
Chris Smalling,eng ENG,DF,33.0,4.3,1,1,1,0,0,1,4,25.0,3,6,5,1,5,6,8,0,Matches
Sardar Azmoun,ir IRN,"FW,MF",28.0,6.5,8,5,2,5,1,4,8,50.0,4,4,1,3,3,11,6,1,Matches
Tammy Abraham,eng ENG,FW,25.0,2.7,3,1,0,1,2,0,0,0.0,0,1,0,1,0,3,4,0,Matches
Renato Sanches,pt POR,MF,25.0,1.6,2,1,1,1,0,2,3,66.7,1,2,0,2,0,2,1,0,Matches
Riccardo Pagano,it ITA,"MF,DF",18.0,0.6,2,2,1,1,0,0,6,0.0,6,3,2,1,0,2,2,0,Matches
Ola Solbakken,no NOR,FW,24.0,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
João Costa,br BRA,"MF,FW",18.0,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
Niccolò Pisilli,it ITA,MF,18.0,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
Squad Total,0,0,27.7,38.0,569,336,261,229,79,249,535,46.5,286,370,132,238,242,811,623,16,0
Opponent Total,0,0,26.4,38.0,489,321,217,190,82,218,439,49.7,221,410,128,282,282,771,753,7,0
