Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Bryan Cristante,it ITA,"MF,DF",28.0,37,3289.0,89.0,96.2,36.5,37,89.0,34,0,0.0,0,1.62,63.0,44.0,19.0,0.52,0.52,49.8,39.7,10.1,0.28,0.67,Matches
Gianluca Mancini,it ITA,DF,27.0,36,2869.0,80.0,83.9,31.9,34,84.0,26,2,15.0,1,1.64,51.0,37.0,14.0,0.44,-0.38,41.5,34.8,6.7,0.21,-0.26,Matches
Leandro Paredes,ar ARG,MF,29.0,34,2634.0,77.0,77.0,29.3,32,81.0,17,2,22.0,0,1.65,42.0,34.0,8.0,0.27,-0.99,35.4,29.4,6.0,0.21,-0.2,Matches
Romelu Lukaku,be BEL,FW,30.0,32,2641.0,83.0,77.2,29.3,30,87.0,23,2,23.0,0,1.91,52.0,30.0,22.0,0.75,1.1,38.2,31.0,7.2,0.25,-0.02,Matches
Diego Llorente,es ESP,DF,29.0,29,2170.0,75.0,63.5,24.1,27,78.0,20,2,32.0,5,1.69,43.0,28.0,15.0,0.62,0.33,34.0,23.5,10.5,0.44,0.51,Matches
Obite N'Dicka,ci CIV,DF,23.0,25,2168.0,87.0,63.4,24.1,25,87.0,22,0,0.0,4,1.72,41.0,27.0,14.0,0.58,0.22,31.0,28.6,2.3,0.1,-0.42,Matches
Paulo Dybala,ar ARG,"FW,MF",29.0,28,1959.0,70.0,57.3,21.8,25,75.0,7,3,24.0,1,1.79,45.0,27.0,18.0,0.83,0.77,32.8,21.8,11.0,0.51,0.59,Matches
Rui Patrício,pt POR,GK,35.0,23,2070.0,90.0,60.5,23.0,23,90.0,23,0,0.0,15,1.65,41.0,27.0,14.0,0.61,0.28,31.7,20.8,10.9,0.47,0.56,Matches
Lorenzo Pellegrini,it ITA,MF,27.0,29,1859.0,64.0,54.4,20.7,20,79.0,7,9,30.0,2,1.62,38.0,28.0,10.0,0.48,-0.03,28.3,22.2,6.1,0.3,0.1,Matches
Rasmus Kristensen,dk DEN,DF,26.0,29,1744.0,60.0,51.0,19.4,19,80.0,12,10,22.0,6,1.79,30.0,28.0,2.0,0.1,-0.81,25.2,23.6,1.6,0.08,-0.34,Matches
Stephan El Shaarawy,it ITA,"FW,DF",30.0,33,1738.0,53.0,50.8,19.3,19,76.0,5,14,20.0,5,1.58,36.0,26.0,10.0,0.52,0.04,26.5,22.6,3.9,0.2,-0.1,Matches
Edoardo Bove,it ITA,MF,21.0,31,1780.0,57.0,52.0,19.8,18,78.0,9,13,29.0,7,1.68,30.0,21.0,9.0,0.46,-0.09,27.0,21.6,5.4,0.27,0.04,Matches
Mile Svilar,rs SRB,GK,23.0,15,1350.0,90.0,39.5,15.0,15,90.0,15,0,0.0,23,1.67,24.0,19.0,5.0,0.33,-0.28,19.7,21.0,-1.3,-0.09,-0.56,Matches
Leonardo Spinazzola,it ITA,DF,30.0,24,1312.0,55.0,38.4,14.6,15,72.0,4,9,27.0,6,1.63,27.0,18.0,9.0,0.62,0.19,20.0,13.8,6.2,0.43,0.29,Matches
Rick Karsdorp,nl NED,DF,28.0,18,1191.0,66.0,34.8,13.2,14,76.0,4,4,31.0,16,2.06,22.0,11.0,11.0,0.83,0.51,20.1,10.9,9.1,0.68,0.66,Matches
Angeliño,es ESP,DF,26.0,16,1141.0,71.0,33.4,12.7,14,76.0,5,2,42.0,0,1.75,22.0,16.0,6.0,0.47,-0.04,16.4,16.3,0.1,0.01,-0.36,Matches
Nicola Zalewski,pl POL,"DF,FW",21.0,22,968.0,44.0,28.3,10.8,10,70.0,1,12,22.0,15,1.41,13.0,12.0,1.0,0.09,-0.57,12.6,15.0,-2.4,-0.23,-0.67,Matches
Houssem Aouar,dz ALG,"MF,FW",25.0,16,756.0,47.0,22.1,8.4,9,70.0,2,7,18.0,14,1.69,12.0,9.0,3.0,0.36,-0.18,12.0,9.4,2.6,0.31,0.08,Matches
Andrea Belotti,it ITA,FW,29.0,14,679.0,49.0,19.9,7.5,6,82.0,4,8,23.0,8,1.43,12.0,12.0,0.0,0.0,-0.62,11.1,6.9,4.2,0.56,0.39,Matches
