Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Unai Simón,es ESP,GK,26.0,35.4,728,1227,59.3,23132,18785,109,111,98.2,338,344,98.3,281,765,36.7,0,0.0,0.1,0.0,1,25,0,0,0,Matches
Iñaki Williams,gh GHA,FW,29.0,31.6,668,995,67.1,8942,2406,444,557,79.7,191,285,67.0,18,55,32.7,3,6.3,5.8,-3.3,44,29,53,17,78,Matches
Daniel Vivian,es ESP,DF,24.0,32.0,1442,1719,83.9,28805,10952,459,510,90.0,808,895,90.3,167,276,60.5,0,0.7,0.6,-0.7,6,105,5,1,123,Matches
Aitor Paredes,es ESP,DF,23.0,30.0,1331,1556,85.5,26700,10013,385,432,89.1,785,843,93.1,146,247,59.1,0,0.2,0.4,-0.2,4,68,6,0,107,Matches
Gorka Guruzeta,es ESP,FW,26.0,24.6,422,618,68.3,5920,1140,247,324,76.2,129,179,72.1,21,38,55.3,5,2.4,1.8,2.6,27,38,14,3,55,Matches
Nico Williams,es ESP,FW,21.0,25.1,579,828,69.9,9035,2545,321,374,85.8,196,265,74.0,43,101,42.6,11,5.7,7.5,5.3,47,26,48,22,66,Matches
Óscar de Marcos,es ESP,DF,34.0,25.1,1243,1566,79.4,20379,7935,634,708,89.5,477,593,80.4,103,183,56.3,5,3.1,3.4,1.9,21,131,37,26,143,Matches
Iñigo Ruiz de Galarreta,es ESP,MF,29.0,23.2,993,1232,80.6,17537,5134,460,527,87.3,410,474,86.5,103,171,60.2,1,2.3,2.5,-1.3,26,127,23,4,147,Matches
Oihan Sancet,es ESP,MF,23.0,21.9,641,802,79.9,9165,2212,370,432,85.6,219,266,82.3,26,37,70.3,5,4.7,2.9,0.3,42,80,34,4,121,Matches
Iñigo Lekue,es ESP,DF,30.0,22.2,1012,1273,79.5,17290,6247,440,499,88.2,489,577,84.7,69,143,48.3,2,1.1,0.9,0.9,17,86,16,7,119,Matches
Yuri Berchiche,es ESP,DF,33.0,21.4,1078,1304,82.7,17241,6651,559,622,89.9,438,508,86.2,57,111,51.4,1,1.6,2.0,-0.6,14,103,16,9,132,Matches
Mikel Vesga,es ESP,MF,30.0,17.0,639,829,77.1,10890,3554,321,377,85.1,245,302,81.1,64,108,59.3,1,1.2,1.2,-0.2,7,68,13,2,88,Matches
Beñat Prados,es ESP,"MF,DF",22.0,16.1,667,811,82.2,10307,2698,351,394,89.1,273,329,83.0,26,46,56.5,0,0.5,1.0,-0.5,10,69,10,2,87,Matches
Álex Berenguer,es ESP,FW,28.0,17.7,373,596,62.6,5881,1712,210,258,81.4,99,156,63.5,43,124,34.7,3,3.7,4.0,-0.7,33,10,17,10,30,Matches
Yeray Álvarez,es ESP,DF,28.0,12.8,572,710,80.6,11772,4181,157,181,86.7,346,378,91.5,63,128,49.2,0,0.1,0.4,-0.1,3,38,3,0,55,Matches
Ander Herrera,es ESP,MF,33.0,11.4,643,756,85.1,10056,2855,337,369,91.3,234,271,86.3,44,71,62.0,3,1.2,1.9,1.8,12,67,17,3,94,Matches
Unai Gómez,es ESP,MF,20.0,9.7,198,260,76.2,3259,762,100,122,82.0,70,90,77.8,21,34,61.8,0,0.7,0.7,-0.7,12,18,3,0,28,Matches
Dani García,es ESP,MF,33.0,8.3,279,331,84.3,4585,1255,136,152,89.5,110,129,85.3,22,34,64.7,0,0.2,0.2,-0.2,2,24,3,0,36,Matches
Iker Muniain,es ESP,"MF,FW",30.0,6.6,345,410,84.1,5158,1364,196,216,90.7,113,132,85.6,22,42,52.4,0,0.4,1.3,-0.4,13,37,10,0,43,Matches
Imanol,es ESP,DF,23.0,5.8,280,343,81.6,4413,1312,160,178,89.9,99,115,86.1,16,30,53.3,0,0.2,0.3,-0.2,2,24,6,3,21,Matches
Asier Villalibre,es ESP,FW,25.0,5.7,88,124,71.0,1078,184,61,79,77.2,17,25,68.0,3,4,75.0,1,1.0,0.7,0.0,9,7,5,0,10,Matches
Adu Ares,es ESP,FW,21.0,2.9,79,104,76.0,1252,82,45,53,84.9,27,34,79.4,5,9,55.6,0,0.0,0.1,0.0,1,5,0,0,3,Matches
Julen Agirrezabala,es ESP,GK,22.0,2.6,67,100,67.0,1906,1648,19,19,100.0,27,27,100.0,21,53,39.6,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Raúl García,es ESP,"FW,MF",37.0,4.7,79,138,57.2,1102,313,45,66,68.2,19,38,50.0,6,11,54.5,0,0.0,0.6,0.0,0,12,3,0,19,Matches
Mikel Jauregizar,es ESP,MF,19.0,1.7,56,79,70.9,841,232,29,37,78.4,23,27,85.2,3,10,30.0,0,0.1,0.1,-0.1,2,5,1,0,5,Matches
Peru Nolaskoain,es ESP,"DF,MF",24.0,0.1,5,8,62.5,103,31,1,1,100.0,4,5,80.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Aingeru Olabarrieta,es ESP,FW,17.0,0.1,2,5,40.0,23,6,2,2,100.0,0,1,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,27.3,38.0,14509,18724,77.5,256772,96209,6598,7600,86.8,6186,7288,84.9,1393,2832,49.2,41,37.0,40.3,4.0,355,1205,343,113,1610,0
Opponent Total,0,0,26.9,38.0,14887,19081,78.0,268488,97964,6516,7486,87.0,6412,7514,85.3,1562,3003,52.0,27,32.0,29.0,-5.0,301,999,254,78,1298,0
