Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Nico Schlotterbeck,de GER,DF,23.0,33,2859.0,87.0,93.4,31.8,32,88.0,29,1,28.0,1,1.82,62.0,41.0,21.0,0.66,-1.13,57.4,46.8,10.6,0.33,-0.08,Matches
Gregor Kobel,ch SUI,GK,25.0,27,2365.0,88.0,77.3,26.3,27,88.0,26,0,0.0,0,1.85,53.0,34.0,19.0,0.72,-0.05,51.6,42.5,9.2,0.35,0.04,Matches
Niclas Füllkrug,de GER,FW,30.0,29,2212.0,76.0,72.3,24.6,27,80.0,10,2,23.0,2,1.83,47.0,31.0,16.0,0.65,-0.3,41.5,37.8,3.7,0.15,-0.68,Matches
Julian Brandt,de GER,"MF,FW",27.0,32,2223.0,69.0,72.6,24.7,26,78.0,12,6,33.0,0,1.84,44.0,29.0,15.0,0.61,-0.47,42.1,36.4,5.7,0.23,-0.39,Matches
Marcel Sabitzer,at AUT,MF,29.0,25,1961.0,78.0,64.1,21.8,23,84.0,18,2,16.0,2,1.88,44.0,26.0,18.0,0.83,0.25,39.5,31.6,7.9,0.36,0.07,Matches
Emre Can,de GER,"MF,DF",29.0,25,1953.0,78.0,63.8,21.7,22,86.0,16,3,21.0,4,2.0,41.0,22.0,19.0,0.88,0.39,39.0,28.0,11.0,0.51,0.46,Matches
Donyell Malen,nl NED,"FW,MF",24.0,27,1781.0,66.0,58.2,19.8,21,77.0,10,6,29.0,2,2.0,43.0,25.0,18.0,0.91,0.42,40.5,29.0,11.6,0.58,0.59,Matches
Julian Ryerson,no NOR,DF,25.0,21,1767.0,84.0,57.7,19.6,20,86.0,14,1,45.0,3,2.0,35.0,24.0,11.0,0.56,-0.41,30.4,29.9,0.4,0.02,-0.75,Matches
Mats Hummels,de GER,DF,34.0,25,1581.0,63.0,51.7,17.6,20,75.0,13,5,18.0,4,1.88,34.0,24.0,10.0,0.57,-0.34,31.0,26.5,4.5,0.26,-0.17,Matches
Marco Reus,de GER,"MF,FW",34.0,26,1601.0,62.0,52.3,17.8,18,77.0,2,8,28.0,6,1.81,37.0,28.0,9.0,0.51,-0.48,30.4,29.4,0.9,0.05,-0.6,Matches
Ian Maatsen,nl NED,DF,21.0,16,1264.0,79.0,41.3,14.0,15,81.0,8,1,45.0,0,2.06,30.0,9.0,21.0,1.5,1.29,25.2,15.0,10.2,0.73,0.66,Matches
Niklas Süle,de GER,DF,27.0,23,1514.0,66.0,49.5,16.8,14,87.0,13,9,33.0,9,1.74,30.0,19.0,11.0,0.65,-0.16,31.6,28.3,3.2,0.19,-0.29,Matches
Jamie Bynoe-Gittens,eng ENG,"FW,MF",18.0,25,1058.0,42.0,34.6,11.8,14,62.0,1,11,18.0,9,1.84,25.0,12.0,13.0,1.11,0.57,22.6,14.9,7.7,0.65,0.48,Matches
Salih Özcan,tr TUR,MF,25.0,23,1184.0,51.0,38.7,13.2,13,78.0,8,10,17.0,9,1.91,27.0,21.0,6.0,0.46,-0.46,24.7,24.1,0.6,0.04,-0.48,Matches
Marius Wolf,de GER,DF,28.0,22,1166.0,53.0,38.1,13.0,12,82.0,9,10,19.0,10,1.95,30.0,22.0,8.0,0.62,-0.19,25.5,21.3,4.2,0.32,-0.03,Matches
Ramy Bensebaini,dz ALG,DF,28.0,17,1033.0,61.0,33.8,11.5,11,83.0,7,6,21.0,3,1.94,21.0,17.0,4.0,0.35,-0.58,23.0,19.5,3.5,0.31,-0.05,Matches
Jadon Sancho,eng ENG,"FW,MF",23.0,14,947.0,68.0,30.9,10.5,11,78.0,2,3,28.0,2,1.86,19.0,11.0,8.0,0.76,0.04,18.6,15.2,3.4,0.32,-0.03,Matches
