Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Nico Schlotterbeck,de GER,DF,23.0,33,32,2859.0,31.8,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,3.0,3.0,1.9,4.9,55.0,186.0,11.0,0.06,0.03,0.09,0.06,0.09,0.1,0.06,0.15,0.1,0.15,Matches
Gregor Kobel,ch SUI,GK,25.0,27,27,2365.0,26.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Niclas Füllkrug,de GER,FW,30.0,29,27,2212.0,24.6,12.0,8.0,20.0,9.0,3.0,3.0,1.0,0.0,12.4,10.0,3.1,13.2,17.0,49.0,119.0,0.49,0.33,0.81,0.37,0.69,0.5,0.13,0.63,0.41,0.54,Matches
Julian Brandt,de GER,"MF,FW",27.0,32,26,2223.0,24.7,7.0,11.0,18.0,7.0,0.0,0.0,2.0,0.0,4.4,4.4,9.5,13.8,74.0,116.0,158.0,0.28,0.45,0.73,0.28,0.73,0.18,0.38,0.56,0.18,0.56,Matches
Marcel Sabitzer,at AUT,MF,29.0,25,23,1961.0,21.8,4.0,3.0,7.0,3.0,1.0,1.0,3.0,1.0,3.6,2.8,1.8,4.6,39.0,111.0,69.0,0.18,0.14,0.32,0.14,0.28,0.16,0.08,0.25,0.13,0.21,Matches
Emre Can,de GER,"MF,DF",29.0,25,22,1953.0,21.7,2.0,2.0,4.0,0.0,2.0,2.0,5.0,0.0,2.2,0.6,1.5,2.0,35.0,110.0,18.0,0.09,0.09,0.18,0.0,0.09,0.1,0.07,0.17,0.03,0.09,Matches
Donyell Malen,nl NED,"FW,MF",24.0,27,21,1781.0,19.8,13.0,1.0,14.0,13.0,0.0,0.0,5.0,0.0,9.5,9.5,3.0,12.5,73.0,57.0,163.0,0.66,0.05,0.71,0.66,0.71,0.48,0.15,0.63,0.48,0.63,Matches
Julian Ryerson,no NOR,DF,25.0,21,20,1767.0,19.6,4.0,1.0,5.0,4.0,0.0,0.0,3.0,0.0,1.8,1.8,2.7,4.5,41.0,64.0,118.0,0.2,0.05,0.25,0.2,0.25,0.09,0.14,0.23,0.09,0.23,Matches
Mats Hummels,de GER,DF,34.0,25,20,1581.0,17.6,3.0,0.0,3.0,3.0,0.0,0.0,4.0,1.0,3.2,3.2,0.9,4.1,11.0,82.0,1.0,0.17,0.0,0.17,0.17,0.17,0.18,0.05,0.23,0.18,0.23,Matches
Marco Reus,de GER,"MF,FW",34.0,26,18,1601.0,17.8,6.0,8.0,14.0,6.0,0.0,0.0,2.0,0.0,6.5,6.5,5.1,11.7,31.0,64.0,89.0,0.34,0.45,0.79,0.34,0.79,0.37,0.29,0.65,0.37,0.65,Matches
Ian Maatsen,nl NED,DF,21.0,16,15,1264.0,14.0,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,0.9,0.9,1.4,2.3,41.0,80.0,49.0,0.14,0.14,0.28,0.14,0.28,0.07,0.1,0.17,0.07,0.17,Matches
