Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Nico Schlotterbeck,de GER,DF,23.0,31.8,46,1.45,35,0,3,5,1,2,6,0.19,5,0,0,0,1,0,Matches
Gregor Kobel,ch SUI,GK,25.0,26.3,4,0.15,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Niclas Füllkrug,de GER,FW,30.0,24.6,57,2.32,50,0,0,4,3,0,11,0.45,10,0,0,1,0,0,Matches
Julian Brandt,de GER,"MF,FW",27.0,24.7,133,5.38,78,43,7,4,0,1,17,0.69,9,6,1,1,0,0,Matches
Marcel Sabitzer,at AUT,MF,29.0,21.8,70,3.21,53,6,4,5,2,0,9,0.41,8,0,0,0,1,0,Matches
Emre Can,de GER,"MF,DF",29.0,21.7,44,2.03,38,1,0,2,1,2,4,0.18,4,0,0,0,0,0,Matches
Donyell Malen,nl NED,"FW,MF",24.0,19.8,74,3.74,49,0,7,13,4,1,14,0.71,6,0,2,3,2,1,Matches
Julian Ryerson,no NOR,DF,25.0,19.6,29,1.48,22,0,2,2,1,2,4,0.2,2,0,1,0,0,1,Matches
Mats Hummels,de GER,DF,34.0,17.6,24,1.37,20,0,0,3,0,1,2,0.11,1,0,0,1,0,0,Matches
Marco Reus,de GER,"MF,FW",34.0,17.8,69,3.88,45,7,1,8,6,2,10,0.56,4,2,0,1,2,1,Matches
Ian Maatsen,nl NED,DF,21.0,14.0,27,1.92,26,0,0,0,0,1,5,0.36,4,0,0,0,0,1,Matches
Niklas Süle,de GER,DF,27.0,16.8,17,1.01,17,0,0,0,0,0,2,0.12,2,0,0,0,0,0,Matches
Jamie Bynoe-Gittens,eng ENG,"FW,MF",18.0,11.8,46,3.91,31,0,10,1,4,0,9,0.77,6,0,1,0,2,0,Matches
Salih Özcan,tr TUR,MF,25.0,13.2,23,1.75,22,0,0,0,1,0,4,0.3,4,0,0,0,0,0,Matches
Marius Wolf,de GER,DF,28.0,13.0,36,2.78,31,1,3,1,0,0,3,0.23,3,0,0,0,0,0,Matches
Ramy Bensebaini,dz ALG,DF,28.0,11.5,26,2.27,16,2,2,2,4,0,3,0.26,3,0,0,0,0,0,Matches
Jadon Sancho,eng ENG,"FW,MF",23.0,10.5,51,4.85,36,5,7,1,2,0,6,0.57,2,0,2,0,2,0,Matches
Felix Nmecha,de GER,MF,22.0,11.3,35,3.09,26,0,2,4,3,0,3,0.26,2,0,0,1,0,0,Matches
Karim Adeyemi,de GER,"FW,MF",21.0,10.1,25,2.46,13,1,3,2,6,0,2,0.2,2,0,0,0,0,0,Matches
Alexander Meyer,de GER,GK,32.0,7.7,1,0.13,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Thomas Meunier,be BEL,DF,31.0,6.5,11,1.69,8,1,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Sébastien Haller,ci CIV,FW,29.0,4.4,11,2.53,10,0,0,1,0,0,1,0.23,1,0,0,0,0,0,Matches
Youssoufa Moukoko,de GER,FW,18.0,6.9,13,1.87,10,0,2,0,1,0,2,0.29,2,0,0,0,0,0,Matches
Mateu Morey,es ESP,DF,23.0,1.2,5,4.09,4,1,0,0,0,0,1,0.82,1,0,0,0,0,0,Matches
Gio Reyna,us USA,"MF,FW",20.0,3.1,25,8.04,17,0,2,3,2,1,2,0.64,2,0,0,0,0,0,Matches
Antonios Papadopoulos,de GER,DF,23.0,1.3,2,1.54,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kjell-Arik Wätjen,de GER,"MF,FW",17.0,1.2,3,2.57,3,0,0,0,0,0,1,0.86,1,0,0,0,0,0,Matches
Ole Pohlmann,de GER,MF,22.0,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Samuel Bamba,de GER,FW,19.0,0.5,2,3.83,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Hendry Blank,de GER,DF,18.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Julien Duranville,be BEL,"FW,MF",17.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Thorgan Hazard,be BEL,DF,30.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,26.8,34.0,909,26.74,668,68,56,62,42,13,121,3.56,84,8,7,8,10,4,0
Opponent Total,0,0,26.6,34.0,813,23.91,555,78,40,77,46,17,70,2.06,47,6,1,7,5,4,0
