Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Nico Schlotterbeck,de GER,DF,23.0,31.8,2381,2681,88.8,46631,16883,822,869,94.6,1247,1339,93.1,282,399,70.7,1,1.9,2.1,-0.9,16,193,19,0,186,Matches
Gregor Kobel,ch SUI,GK,25.0,26.3,974,1175,82.9,24299,15016,210,211,99.5,500,505,99.0,259,450,57.6,0,0.0,0.0,0.0,0,13,1,0,0,Matches
Niclas Füllkrug,de GER,FW,30.0,24.6,378,572,66.1,4822,1141,241,340,70.9,75,110,68.2,23,36,63.9,8,3.1,3.3,4.9,34,25,16,1,49,Matches
Julian Brandt,de GER,"MF,FW",27.0,24.7,1054,1319,79.9,17725,4294,519,584,88.9,360,424,84.9,128,220,58.2,11,9.5,7.5,1.5,80,63,32,8,116,Matches
Marcel Sabitzer,at AUT,MF,29.0,21.8,868,1067,81.3,12805,3494,478,539,88.7,292,344,84.9,51,98,52.0,3,1.8,3.0,1.2,22,78,23,1,111,Matches
Emre Can,de GER,"MF,DF",29.0,21.7,1286,1471,87.4,22739,7316,545,603,90.4,603,656,91.9,114,157,72.6,2,1.5,1.3,0.5,20,110,8,0,110,Matches
Donyell Malen,nl NED,"FW,MF",24.0,19.8,410,546,75.1,5627,1551,262,310,84.5,109,144,75.7,18,33,54.5,1,3.0,3.4,-2.0,22,21,36,6,57,Matches
Julian Ryerson,no NOR,DF,25.0,19.6,974,1129,86.3,14916,3144,503,549,91.6,399,448,89.1,43,70,61.4,1,2.7,2.8,-1.7,14,46,7,5,64,Matches
Mats Hummels,de GER,DF,34.0,17.6,1262,1418,89.0,25463,8497,381,402,94.8,722,781,92.4,150,202,74.3,0,0.9,1.4,-0.9,9,86,6,0,82,Matches
Marco Reus,de GER,"MF,FW",34.0,17.8,588,707,83.2,8017,2071,339,374,90.6,172,202,85.1,30,46,65.2,8,5.1,3.7,2.9,36,38,20,2,64,Matches
Ian Maatsen,nl NED,DF,21.0,14.0,928,1060,87.5,14738,4217,508,544,93.4,320,360,88.9,65,93,69.9,2,1.4,1.7,0.6,8,70,18,5,80,Matches
Niklas Süle,de GER,DF,27.0,16.8,1401,1505,93.1,26854,8405,497,519,95.8,741,780,95.0,149,180,82.8,0,0.2,0.6,-0.2,5,77,6,1,83,Matches
Jamie Bynoe-Gittens,eng ENG,"FW,MF",18.0,11.8,284,363,78.2,3681,732,196,226,86.7,69,85,81.2,10,22,45.5,4,2.8,3.0,1.2,18,14,15,2,26,Matches
Salih Özcan,tr TUR,MF,25.0,13.2,680,794,85.6,11028,2214,344,373,92.2,277,316,87.7,40,65,61.5,0,1.0,0.8,-1.0,11,54,7,0,57,Matches
Marius Wolf,de GER,DF,28.0,13.0,687,896,76.7,11614,4213,313,362,86.5,307,367,83.7,53,115,46.1,1,1.6,2.3,-0.6,11,61,16,7,59,Matches
Ramy Bensebaini,dz ALG,DF,28.0,11.5,702,851,82.5,11465,3639,343,383,89.6,299,338,88.5,44,79,55.7,0,0.4,0.9,-0.4,6,62,9,1,75,Matches
Jadon Sancho,eng ENG,"FW,MF",23.0,10.5,414,512,80.9,5598,1668,270,311,86.8,105,122,86.1,17,28,60.7,2,3.0,3.3,-1.0,25,25,26,4,62,Matches
Felix Nmecha,de GER,MF,22.0,11.3,382,457,83.6,6003,1450,191,218,87.6,145,163,89.0,27,35,77.1,2,0.9,1.2,1.1,14,34,7,0,45,Matches
Karim Adeyemi,de GER,"FW,MF",21.0,10.1,218,299,72.9,2929,719,135,162,83.3,61,83,73.5,8,18,44.4,1,2.0,1.6,-1.0,9,9,10,1,26,Matches
Alexander Meyer,de GER,GK,32.0,7.7,302,366,82.5,7428,4615,64,65,98.5,163,166,98.2,75,134,56.0,0,0.0,0.0,0.0,0,2,1,0,1,Matches
Thomas Meunier,be BEL,DF,31.0,6.5,399,495,80.6,6833,2757,187,211,88.6,176,216,81.5,31,52,59.6,0,0.6,0.9,-0.6,4,25,2,0,33,Matches
Sébastien Haller,ci CIV,FW,29.0,4.4,78,115,67.8,1019,237,47,66,71.2,19,27,70.4,3,3,100.0,1,0.7,0.9,0.3,5,9,1,0,11,Matches
Youssoufa Moukoko,de GER,FW,18.0,6.9,104,128,81.3,1323,325,70,80,87.5,20,24,83.3,5,6,83.3,0,0.3,0.7,-0.3,7,6,6,0,15,Matches
Mateu Morey,es ESP,DF,23.0,1.2,74,87,85.1,1052,352,42,47,89.4,27,32,84.4,3,5,60.0,0,0.1,0.1,-0.1,1,3,0,0,6,Matches
Gio Reyna,us USA,"MF,FW",20.0,3.1,166,193,86.0,2376,582,105,112,93.8,51,63,81.0,5,7,71.4,0,0.8,1.1,-0.8,7,15,7,2,20,Matches
Antonios Papadopoulos,de GER,DF,23.0,1.3,59,74,79.7,1170,316,11,14,78.6,41,45,91.1,6,12,50.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Kjell-Arik Wätjen,de GER,"MF,FW",17.0,1.2,46,53,86.8,771,285,23,25,92.0,19,23,82.6,4,4,100.0,1,1.2,0.2,-0.2,3,3,1,0,8,Matches
Ole Pohlmann,de GER,MF,22.0,0.6,13,20,65.0,164,2,9,9,100.0,3,5,60.0,0,4,0.0,0,0.1,0.0,-0.1,1,0,0,0,0,Matches
Samuel Bamba,de GER,FW,19.0,0.5,14,20,70.0,207,42,11,12,91.7,1,2,50.0,2,4,50.0,0,0.1,0.1,-0.1,1,0,1,0,2,Matches
Hendry Blank,de GER,DF,18.0,0.5,58,59,98.3,1016,285,26,26,100.0,27,27,100.0,5,6,83.3,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Julien Duranville,be BEL,"FW,MF",17.0,0.1,0,4,0.0,0,0,0,0,0.0,0,3,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Thorgan Hazard,be BEL,DF,30.0,0.1,7,9,77.8,113,45,4,6,66.7,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,2,Matches
Squad Total,0,0,26.8,34.0,17191,20445,84.1,300426,100507,7696,8552,90.0,7352,8202,89.6,1651,2584,63.9,49,45.6,48.0,3.4,389,1144,301,46,1452,0
Opponent Total,0,0,26.6,34.0,11645,14962,77.8,204512,80525,5261,6029,87.3,4918,5814,84.6,1155,2193,52.7,28,35.0,40.7,-7.0,336,943,276,74,1283,0
