Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Gregor Kobel,ch SUI,GK,25.0,27,27,2365,26.3,34,1.29,118,84,75.4,14,8,5,7,25.9,6,5,1,0,16.7,Matches
Alexander Meyer,de GER,GK,32.0,8,7,695,7.7,9,1.17,27,19,66.7,4,1,2,3,42.9,0,0,0,0,0.0,Matches
Squad Total,0,0,26.8,34,34,3060,34.0,43,1.26,145,103,73.8,18,9,7,10,29.4,6,5,1,0,16.7,0
Opponent Total,0,0,26.6,34,34,3060,34.0,68,2.0,190,122,67.4,7,9,18,4,11.8,6,6,0,0,0.0,0
