Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Juan Soriano,es ESP,GK,26-303,39.2,5,0,0,1,8,0,0,0,0,0,0,0,42,16,2,88.9,Matches
Roberto López,es ESP,"FW,MF",24-058,31.7,4,0,0,23,38,7,140,10,14,0,0,0,155,30,62,32.6,Matches
Álex Corredera,es ESP,MF,28-094,36.2,4,0,0,23,30,0,52,39,34,0,0,0,191,23,44,34.3,Matches
Jérémy Mellot,fr FRA,DF,30-085,31.9,6,0,0,43,28,2,66,54,68,0,1,1,194,30,27,52.6,Matches
Enric Gallego,es ESP,FW,37-283,26.7,13,0,0,106,18,23,9,8,17,0,2,0,58,156,142,52.3,Matches
Jose Amo,es ESP,DF,26-073,27.6,12,0,0,46,18,3,1,31,13,0,2,1,96,80,50,61.5,Matches
Sergio González,es ESP,"MF,DF",27-038,26.7,12,1,1,50,40,0,7,39,39,2,0,0,146,42,32,56.8,Matches
José León Bernal,es ESP,DF,29-139,24.2,3,1,1,26,12,0,1,16,12,0,0,0,97,53,30,63.9,Matches
Luismi,es ESP,"MF,FW",23-029,22.2,7,1,0,27,29,3,40,7,14,3,0,0,104,5,18,21.7,Matches
Aitor Sanz,es ESP,MF,39-282,18.4,8,0,0,45,22,0,5,28,31,0,0,0,129,45,32,58.4,Matches
Fernando Medrano,es ESP,DF,24-087,17.1,3,0,0,20,12,3,25,23,14,0,0,0,80,23,32,41.8,Matches
Ángel Rodríguez,es ESP,FW,37-056,20.5,4,2,0,41,26,32,8,2,7,1,0,0,44,31,81,27.7,Matches
Nacho,es ESP,DF,35-106,19.6,5,0,0,16,21,3,109,11,25,0,0,0,117,9,21,30.0,Matches
Waldo Rubio,es ESP,"MF,FW",28-309,15.3,5,0,0,14,1,4,77,4,8,0,0,0,75,7,19,26.9,Matches
Loïc Williams,es ESP,DF,22-166,15.3,6,0,0,27,9,0,1,13,18,0,0,0,44,27,38,41.5,Matches
Aitor Buñuel,es ESP,DF,26-132,17.1,4,0,0,24,15,0,57,19,20,0,0,0,87,13,23,36.1,Matches
Teto,es ESP,"MF,FW",22-221,13.6,4,0,0,21,29,5,15,8,24,0,1,0,77,10,22,31.3,Matches
Yann Bodiger,fr FRA,MF,29-133,12.1,4,0,0,22,17,0,4,14,11,0,0,0,91,29,28,50.9,Matches
Nikola Šipčić,me MNE,DF,29-035,10.4,5,0,0,18,4,0,0,17,4,0,1,0,53,30,18,62.5,Matches
Yanis Rahmani,fr FRA,"MF,FW",29-039,9.3,2,0,0,7,32,5,15,6,16,0,0,0,44,18,20,47.4,Matches
Elady Zorrilla,es ESP,"MF,FW",33-344,5.7,4,1,1,17,11,2,17,3,3,0,0,0,26,13,18,41.9,Matches
Álvaro Jiménez,es ESP,MF,29-033,4.2,2,0,0,6,8,1,19,2,1,0,0,0,14,1,5,16.7,Matches
Jesús Belza,es ESP,"MF,FW",20-116,3.5,1,0,0,1,3,0,8,1,2,0,0,0,17,1,3,25.0,Matches
Dauda Mohammed,gh GHA,"MF,FW",26-122,4.0,5,1,1,8,4,3,7,1,5,0,1,0,11,14,18,43.8,Matches
Tomeu Nadal,es ESP,GK,35-134,2.8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,Matches
Alassán,es ESP,"FW,MF",21-283,2.1,0,0,0,2,4,1,8,1,3,0,0,0,5,3,6,33.3,Matches
Álvaro Romero,es ESP,"MF,FW",28-040,1.1,0,0,0,0,2,0,1,0,2,0,0,0,3,1,3,25.0,Matches
Dylan,es ESP,FW,18-041,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,Matches
Etyan,es ESP,"FW,MF",22-015,0.3,0,0,0,0,1,0,1,0,0,0,0,0,2,0,3,0.0,Matches
Cacho Guzmán,es ESP,MF,21-326,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,Matches
Daniel Fernández,es ESP,FW,16-147,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Javier Alonso,es ESP,MF,25-325,0.2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,Matches
Salifo Caropitche,gw GNB,"MF,FW",23-002,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,16.7,Matches
Pablo Hernández,0,MF,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,Matches
Squad Total,0,0,28.8,42.0,128,7,4,635,443,97,693,358,406,6,8,2,2009,711,804,46.9,0
Opponent Total,0,0,27.6,42.0,91,2,0,473,606,85,790,324,315,6,6,0,1927,804,711,53.1,0
