Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Nacho,es ESP,DF,35-106,19.6,1286,52,353,543,397,43,1286,25,9,36.0,13,52.0,603,2698,1480,37,20,4,25,6,716,115,Matches
Waldo Rubio,es ESP,"MF,FW",28-309,15.3,808,14,102,293,423,49,808,42,26,61.9,15,35.7,475,3077,1783,61,38,21,25,12,575,142,Matches
Loïc Williams,es ESP,DF,22-166,15.3,849,77,393,434,24,9,849,5,4,80.0,1,20.0,421,2060,1157,10,5,0,5,0,515,7,Matches
Aitor Buñuel,es ESP,DF,26-132,17.1,1041,47,298,459,289,17,1041,21,8,38.1,12,57.1,483,2016,900,21,16,1,23,11,559,85,Matches
Teto,es ESP,"MF,FW",22-221,13.6,568,9,91,275,212,39,568,29,13,44.8,14,48.3,354,1759,613,13,10,6,43,27,385,73,Matches
Yann Bodiger,fr FRA,MF,29-133,12.1,776,26,179,520,84,8,776,20,7,35.0,12,60.0,394,2066,999,15,6,1,24,12,476,14,Matches
Nikola Šipčić,me MNE,DF,29-035,10.4,552,50,272,269,14,8,552,1,0,0.0,1,100.0,288,1505,928,4,2,0,1,2,326,1,Matches
Yanis Rahmani,fr FRA,"MF,FW",29-039,9.3,400,13,59,182,167,19,400,34,12,35.3,15,44.1,217,1356,548,14,12,3,35,24,248,54,Matches
Elady Zorrilla,es ESP,"MF,FW",33-344,5.7,239,11,37,93,115,13,239,17,10,58.8,7,41.2,161,1003,381,11,12,7,20,15,173,45,Matches
Álvaro Jiménez,es ESP,MF,29-033,4.2,184,2,24,52,109,17,184,14,5,35.7,7,50.0,107,611,261,6,6,1,13,3,116,35,Matches
Jesús Belza,es ESP,"MF,FW",20-116,3.5,185,3,25,99,62,2,185,11,4,36.4,6,54.5,99,442,201,4,8,0,8,2,121,28,Matches
Dauda Mohammed,gh GHA,"MF,FW",26-122,4.0,179,4,14,66,100,21,179,20,7,35.0,11,55.0,103,755,337,15,11,9,25,2,128,32,Matches
Tomeu Nadal,es ESP,GK,35-134,2.8,85,71,85,0,0,0,85,0,0,0.0,0,0.0,35,225,185,0,0,0,0,0,24,0,Matches
Alassán,es ESP,"FW,MF",21-283,2.1,90,0,9,27,54,14,90,6,1,16.7,3,50.0,59,392,209,7,4,6,10,6,63,26,Matches
Álvaro Romero,es ESP,"MF,FW",28-040,1.1,52,0,6,21,25,4,52,4,2,50.0,1,25.0,31,233,98,3,4,2,6,2,37,13,Matches
Dylan,es ESP,FW,18-041,0.4,28,0,7,15,6,1,28,0,0,0.0,0,0.0,16,48,5,0,0,0,0,1,20,0,Matches
Etyan,es ESP,"FW,MF",22-015,0.3,17,1,2,7,9,5,17,1,1,100.0,0,0.0,8,78,33,2,1,1,0,1,9,3,Matches
Cacho Guzmán,es ESP,MF,21-326,0.3,11,0,0,4,7,0,11,0,0,0.0,0,0.0,6,17,10,0,1,0,0,0,9,1,Matches
Daniel Fernández,es ESP,FW,16-147,0.2,4,0,1,1,2,2,4,1,0,0.0,1,100.0,2,6,0,0,0,0,1,0,2,0,Matches
Javier Alonso,es ESP,MF,25-325,0.2,26,0,4,19,3,0,26,1,0,0.0,1,100.0,21,113,82,1,0,0,0,1,20,0,Matches
Salifo Caropitche,gw GNB,"MF,FW",23-002,0.2,4,1,1,2,1,0,4,1,0,0.0,0,0.0,2,3,0,0,0,0,0,1,3,2,Matches
Pablo Hernández,0,MF,0,0.1,13,0,3,9,1,0,13,0,0,0.0,0,0.0,10,61,11,0,0,0,0,0,10,0,Matches
Squad Total,0,0,28.8,42.0,23410,2231,7309,10973,5316,750,23404,567,275,48.5,247,43.6,11979,60743,30753,528,408,143,641,299,14214,1437,0
Opponent Total,0,0,27.6,42.0,23838,2482,8087,10670,5330,740,23830,738,345,46.7,330,44.7,12410,67616,34120,632,438,149,698,311,14651,1421,0
