Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Juan Soriano,es ESP,GK,26-303,39.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Roberto López,es ESP,"FW,MF",24-058,31.7,7,65,22,33.8,2.05,0.69,0.11,0.32,22.5,6,0,0,5.4,5.4,0.08,1.6,1.6,Matches
Álex Corredera,es ESP,MF,28-094,36.2,1,24,9,37.5,0.66,0.25,0.04,0.11,21.8,2,0,0,1.4,1.4,0.06,-0.4,-0.4,Matches
Jérémy Mellot,fr FRA,DF,30-085,31.9,2,7,2,28.6,0.22,0.06,0.29,1.0,18.4,0,0,0,0.4,0.4,0.05,1.6,1.6,Matches
Enric Gallego,es ESP,FW,37-283,26.7,6,60,12,20.0,2.25,0.45,0.03,0.17,13.9,0,4,4,9.8,6.7,0.11,-3.8,-4.7,Matches
Jose Amo,es ESP,DF,26-073,27.6,0,15,2,13.3,0.54,0.07,0.0,0.0,12.0,0,0,0,1.1,1.1,0.07,-1.1,-1.1,Matches
Sergio González,es ESP,"MF,DF",27-038,26.7,2,26,4,15.4,0.97,0.15,0.08,0.5,17.9,0,0,0,1.8,1.8,0.07,0.2,0.2,Matches
José León Bernal,es ESP,DF,29-139,24.2,1,9,3,33.3,0.37,0.12,0.11,0.33,15.1,0,0,0,0.6,0.6,0.07,0.4,0.4,Matches
Luismi,es ESP,"MF,FW",23-029,22.2,3,27,10,37.0,1.22,0.45,0.11,0.3,17.3,0,0,0,1.9,1.9,0.07,1.1,1.1,Matches
Aitor Sanz,es ESP,MF,39-282,18.4,0,6,2,33.3,0.33,0.11,0.0,0.0,22.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Fernando Medrano,es ESP,DF,24-087,17.1,0,6,1,16.7,0.35,0.06,0.0,0.0,19.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Ángel Rodríguez,es ESP,FW,37-056,20.5,10,57,20,35.1,2.79,0.98,0.14,0.4,15.8,1,2,2,10.5,9.0,0.16,-0.5,-1.0,Matches
Nacho,es ESP,DF,35-106,19.6,1,17,6,35.3,0.87,0.31,0.06,0.17,16.9,0,0,0,2.3,2.3,0.13,-1.3,-1.3,Matches
Waldo Rubio,es ESP,"MF,FW",28-309,15.3,1,37,8,21.6,2.42,0.52,0.03,0.13,22.9,2,0,0,2.3,2.3,0.06,-1.3,-1.3,Matches
Loïc Williams,es ESP,DF,22-166,15.3,0,4,2,50.0,0.26,0.13,0.0,0.0,8.6,0,0,0,0.5,0.5,0.13,-0.5,-0.5,Matches
Aitor Buñuel,es ESP,DF,26-132,17.1,0,4,1,25.0,0.23,0.06,0.0,0.0,15.1,0,0,0,0.9,0.9,0.24,-0.9,-0.9,Matches
Teto,es ESP,"MF,FW",22-221,13.6,3,30,9,30.0,2.21,0.66,0.1,0.33,18.5,0,0,0,2.4,2.4,0.08,0.6,0.6,Matches
Yann Bodiger,fr FRA,MF,29-133,12.1,1,9,3,33.3,0.74,0.25,0.11,0.33,22.8,0,0,0,0.5,0.5,0.06,0.5,0.5,Matches
Nikola Šipčić,me MNE,DF,29-035,10.4,0,3,2,66.7,0.29,0.19,0.0,0.0,10.5,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
Yanis Rahmani,fr FRA,"MF,FW",29-039,9.3,0,13,2,15.4,1.4,0.22,0.0,0.0,15.2,0,0,0,1.3,1.3,0.1,-1.3,-1.3,Matches
