Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Yvon Mvogo,ch SUI,GK,29.0,34.0,66,8,1,8,1,63.1,0.27,-1.9,-0.06,139,378,36.8,921,162,29.1,31.4,228,48.2,38.8,591,24,4.1,13,0.38,8.9,Matches
Squad Total,0,0,24.7,34.0,66,8,1,8,1,63.1,0.27,-1.9,-0.06,139,378,36.8,850,162,30.5,0.0,299,39.8,33.8,591,24,4.1,13,0.38,0.0,0
Opponent Total,0,0,25.9,34.0,43,1,0,0,2,37.7,0.27,-3.3,-0.1,125,343,36.4,821,150,30.8,31.9,201,44.8,36.4,434,35,8.1,30,0.88,12.5,0
