Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Yvon Mvogo,ch SUI,GK,29.0,34.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Laurent Abergel,fr FRA,MF,30.0,31.8,2,26,11,42.3,0.82,0.35,0.08,0.18,26.5,0,0,0,1.1,1.1,0.04,0.9,0.9,Matches
Julien Ponceau,fr FRA,MF,22.0,24.9,3,33,13,39.4,1.32,0.52,0.09,0.23,19.9,0,0,0,3.3,3.3,0.1,-0.3,-0.3,Matches
Montassar Talbi,tn TUN,DF,25.0,24.5,0,5,2,40.0,0.2,0.08,0.0,0.0,16.6,0,0,0,0.6,0.6,0.11,-0.6,-0.6,Matches
Souleymane Touré,fr FRA,DF,20.0,22.8,1,18,9,50.0,0.79,0.39,0.06,0.11,11.4,0,0,0,1.7,1.7,0.1,-0.7,-0.7,Matches
Julien Laporte,fr FRA,DF,29.0,20.2,0,13,1,7.7,0.64,0.05,0.0,0.0,12.3,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
Romain Faivre,fr FRA,"MF,FW",25.0,16.1,5,27,10,37.0,1.67,0.62,0.19,0.5,19.0,1,0,0,2.8,2.8,0.1,2.2,2.2,Matches
Théo Le Bris,fr FRA,"DF,MF",20.0,16.8,0,13,2,15.4,0.77,0.12,0.0,0.0,17.4,0,0,0,1.2,1.2,0.09,-1.2,-1.2,Matches
Tiemoué Bakayoko,fr FRA,MF,28.0,14.6,2,12,7,58.3,0.82,0.48,0.17,0.29,15.8,0,0,0,1.7,1.7,0.15,0.3,0.3,Matches
Nathaniel Adjei,gh GHA,DF,20.0,13.8,0,4,0,0.0,0.29,0.0,0.0,0.0,8.3,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
Mohamed Bamba,ci CIV,FW,21.0,12.6,8,37,17,45.9,2.93,1.34,0.19,0.41,12.1,0,1,1,6.4,5.6,0.16,1.6,1.4,Matches
Formose Mendy,sn SEN,DF,22.0,14.0,0,7,2,28.6,0.5,0.14,0.0,0.0,14.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Panos Katseris,gr GRE,DF,22.0,11.6,1,17,6,35.3,1.47,0.52,0.06,0.17,16.1,0,0,0,2.1,2.1,0.12,-1.1,-1.1,Matches
Ayman Kari,fr FRA,MF,18.0,9.9,1,7,3,42.9,0.71,0.3,0.14,0.33,14.6,0,0,0,0.6,0.6,0.09,0.4,0.4,Matches
Darlin Yongwa,cm CMR,DF,22.0,12.9,1,15,5,33.3,1.16,0.39,0.07,0.2,20.6,0,0,0,0.7,0.7,0.05,0.3,0.3,Matches
Eli Junior Kroupi,fr FRA,"FW,MF",17.0,12.0,5,22,12,54.5,1.83,1.0,0.23,0.42,13.7,0,0,0,3.5,3.5,0.16,1.5,1.5,Matches
Gedeon Kalulu,cd COD,DF,25.0,10.8,0,6,1,16.7,0.56,0.09,0.0,0.0,19.2,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Tosin Aiyegun,bj BEN,"MF,FW",25.0,10.0,2,11,3,27.3,1.1,0.3,0.18,0.67,22.7,0,0,0,1.8,1.8,0.17,0.2,0.2,Matches
Imran Louza,ma MAR,MF,24.0,9.6,1,22,5,22.7,2.29,0.52,0.05,0.2,23.2,2,0,0,1.1,1.1,0.05,-0.1,-0.1,Matches
Vincent Le Goff,fr FRA,"DF,MF",33.0,6.0,1,4,1,25.0,0.67,0.17,0.25,1.0,16.6,0,0,0,0.1,0.1,0.03,0.9,0.9,Matches
Benjamin Mendy,fr FRA,DF,29.0,7.9,2,13,4,30.8,1.65,0.51,0.15,0.5,16.6,0,0,0,1.1,1.1,0.08,0.9,0.9,Matches
Bamba Dieng,sn SEN,FW,23.0,6.1,4,17,7,41.2,2.79,1.15,0.24,0.57,16.1,2,0,0,3.2,3.2,0.19,0.8,0.8,Matches
Jean-Victor Makengo,fr FRA,"MF,FW",25.0,5.3,0,5,2,40.0,0.94,0.38,0.0,0.0,25.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Siriné Doucouré,ml MLI,FW,21.0,4.7,1,9,5,55.6,1.91,1.06,0.11,0.2,12.6,0,0,0,0.9,0.9,0.1,0.1,0.1,Matches
Badredine Bouanani,dz ALG,MF,18.0,4.9,1,15,5,33.3,3.05,1.02,0.07,0.2,21.1,0,0,0,1.4,1.4,0.09,-0.4,-0.4,Matches
Bonke Innocent,ng NGA,MF,27.0,2.3,0,2,1,50.0,0.86,0.43,0.0,0.0,24.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Pablo Pagis,fr FRA,MF,20.0,1.8,0,3,1,33.3,1.64,0.55,0.0,0.0,25.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Igor Carioca,br BRA,"DF,MF",26.0,2.9,0,1,0,0.0,0.34,0.0,0.0,0.0,19.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Joel Mvuka,no NOR,"DF,FW",20.0,2.2,0,1,0,0.0,0.46,0.0,0.0,0.0,18.5,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Bamo Meïté,ci CIV,DF,21.0,1.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Loris Mouyokolo,fr FRA,DF,22.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Aurélien Pelon,fr FRA,DF,19.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Bassirou Ndiaye,sn SEN,FW,21.0,1.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Dembo Sylla,gn GUI,DF,20.0,0.5,0,1,0,0.0,2.0,0.0,0.0,0.0,10.8,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
Ibrahima Koné,ml MLI,FW,24.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Adrian Grbić,at AUT,FW,26.0,0.3,0,2,0,0.0,5.81,0.0,0.0,0.0,23.1,1,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Royce Openda Owaga,ga GAB,FW,21.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Gino Caoki,fr FRA,MF,19.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,24.7,34.0,41,368,135,36.7,10.82,3.97,0.11,0.3,17.7,6,1,1,37.2,36.4,0.1,3.8,3.6,0
Opponent Total,0,0,25.9,34.0,65,523,199,38.0,15.38,5.85,0.11,0.29,17.8,14,8,8,54.3,48.0,0.09,10.7,9.0,0
