Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Yvon Mvogo,ch SUI,GK,29.0,34.0,869,1149,75.6,23076,16310,155,156,99.4,450,460,97.8,259,527,49.1,0,0.0,0.0,0.0,0,7,1,0,0,Matches
Laurent Abergel,fr FRA,MF,30.0,31.8,1551,1836,84.5,27382,8613,629,707,89.0,711,802,88.7,150,233,64.4,1,2.2,1.9,-1.2,30,188,23,3,194,Matches
Julien Ponceau,fr FRA,MF,22.0,24.9,1014,1200,84.5,15686,3946,516,575,89.7,377,424,88.9,69,106,65.1,2,2.7,1.9,-0.7,35,84,30,3,154,Matches
Montassar Talbi,tn TUN,DF,25.0,24.5,1008,1188,84.8,18865,7775,332,365,91.0,575,619,92.9,84,174,48.3,0,0.2,0.5,-0.2,7,77,7,0,88,Matches
Souleymane Touré,fr FRA,DF,20.0,22.8,1144,1280,89.4,18783,6849,508,550,92.4,509,551,92.4,76,105,72.4,1,0.4,1.6,0.6,7,66,5,2,73,Matches
Julien Laporte,fr FRA,DF,29.0,20.2,883,1023,86.3,18688,7085,251,271,92.6,482,515,93.6,140,219,63.9,0,0.0,0.3,0.0,1,66,7,1,56,Matches
Romain Faivre,fr FRA,"MF,FW",25.0,16.1,495,601,82.4,7200,2420,272,308,88.3,167,199,83.9,24,50,48.0,1,1.7,2.0,-0.7,16,53,25,2,102,Matches
Théo Le Bris,fr FRA,"DF,MF",20.0,16.8,531,680,78.1,7815,2186,305,360,84.7,195,243,80.2,16,34,47.1,2,1.6,1.1,0.4,13,21,18,2,58,Matches
Tiemoué Bakayoko,fr FRA,MF,28.0,14.6,550,637,86.3,9243,2584,251,282,89.0,240,270,88.9,42,50,84.0,1,0.5,0.3,0.5,4,55,2,0,54,Matches
Nathaniel Adjei,gh GHA,DF,20.0,13.8,578,669,86.4,10635,4097,216,246,87.8,294,323,91.0,52,73,71.2,0,0.1,0.5,-0.1,3,38,1,0,34,Matches
Mohamed Bamba,ci CIV,FW,21.0,12.6,185,256,72.3,2456,373,96,129,74.4,69,88,78.4,3,4,75.0,3,2.1,1.2,0.9,14,8,10,0,16,Matches
Formose Mendy,sn SEN,DF,22.0,14.0,587,739,79.4,11323,4269,233,286,81.5,264,299,88.3,74,119,62.2,0,0.1,0.3,-0.1,2,56,4,1,61,Matches
Panos Katseris,gr GRE,DF,22.0,11.6,275,393,70.0,4101,1231,153,195,78.5,99,137,72.3,14,31,45.2,1,0.8,0.5,0.2,9,13,4,2,21,Matches
Ayman Kari,fr FRA,MF,18.0,9.9,338,386,87.6,4814,925,181,204,88.7,118,131,90.1,13,19,68.4,1,0.8,1.0,0.2,13,25,12,0,37,Matches
Darlin Yongwa,cm CMR,DF,22.0,12.9,421,614,68.6,6547,2244,217,266,81.6,148,210,70.5,32,77,41.6,1,1.4,2.0,-0.4,11,32,19,13,43,Matches
Eli Junior Kroupi,fr FRA,"FW,MF",17.0,12.0,216,279,77.4,3455,537,108,132,81.8,76,95,80.0,18,26,69.2,3,1.8,1.1,1.2,11,10,7,2,12,Matches
Gedeon Kalulu,cd COD,DF,25.0,10.8,433,528,82.0,6775,2140,227,264,86.0,154,179,86.0,31,47,66.0,1,1.1,1.1,-0.1,8,29,11,6,35,Matches
Tosin Aiyegun,bj BEN,"MF,FW",25.0,10.0,154,203,75.9,2377,486,73,98,74.5,58,70,82.9,10,15,66.7,0,0.3,0.3,-0.3,7,7,2,0,16,Matches
Imran Louza,ma MAR,MF,24.0,9.6,465,583,79.8,8875,3020,177,202,87.6,217,252,86.1,62,107,57.9,3,2.5,2.4,0.5,25,65,15,1,83,Matches
