D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-08-12,21:00,Ligue 1,Matchweek 1,Sat,Away,D,0,0,Paris S-G,0.1,1.2,22,47000,Laurent Abergel,5-4-1,Bastien Dechepy,Match Report,0.0
2023-08-20,15:00,Ligue 1,Matchweek 2,Sun,Home,D,1,1,Nice,0.8,1.7,41,15848,Laurent Abergel,3-4-3,Hakim Ben El Hadj Salem,Match Report,0.0
2023-08-27,17:05,Ligue 1,Matchweek 3,Sun,Home,W,4,1,Lille,1.6,1.1,36,15101,Laurent Abergel,3-4-3,Willy Delajod,Match Report,0.0
2023-09-03,15:00,Ligue 1,Matchweek 4,Sun,Away,L,0,3,Le Havre,0.7,2.0,56,180707,Laurent Abergel,3-4-3,Romain Lissorgue,Match Report,0.0
2023-09-17,13:00,Ligue 1,Matchweek 5,Sun,Home,D,2,2,Monaco,0.9,1.7,41,15247,Laurent Abergel,3-4-3,Marc Bollengier,Match Report,0.0
2023-09-23,17:00,Ligue 1,Matchweek 6,Sat,Away,L,3,5,Nantes,1.7,2.1,56,30704,Laurent Abergel,3-4-3,Florent Batta,Match Report,0.0
2023-10-01,17:05,Ligue 1,Matchweek 7,Sun,Home,L,0,3,Montpellier,1.0,2.8,51,13492,Laurent Abergel,3-4-3,Jeremy Stinat,Match Report,0.0
2023-10-08,15:00,Ligue 1,Matchweek 8,Sun,Away,D,3,3,Lyon,1.1,1.4,50,43100,Laurent Abergel,3-4-3,Clément Turpin,Match Report,0.0
2023-10-22,13:00,Ligue 1,Matchweek 9,Sun,Home,W,2,1,Rennes,0.6,0.9,31,16711,Laurent Abergel,3-4-3,Gaël Angoula,Match Report,0.0
2023-10-28,17:00,Ligue 1,Matchweek 10,Sat,Away,L,0,1,Reims,0.4,0.8,44,14033,Laurent Abergel,3-4-3,Benoît Bastien,Match Report,0.0
2023-11-04,17:00,Ligue 1,Matchweek 11,Sat,Home,D,0,0,Lens,0.5,0.6,43,16599,Laurent Abergel,3-4-3,Bastien Dechepy,Match Report,0.0
2023-11-12,15:00,Ligue 1,Matchweek 12,Sun,Away,L,0,1,Clermont Foot,0.5,1.5,45,9798,Laurent Abergel,3-4-3,Romain Lissorgue,Match Report,0.0
2023-11-26,15:00,Ligue 1,Matchweek 13,Sun,Home,L,2,3,Metz,1.2,1.9,67,14469,Laurent Abergel,4-4-2,Jérémie Pignard,Match Report,0.0
